rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
1649,Thorwan,1286,-,4,-,3,7,100%,-,-,03 Jan 2016,03 Oct 2017,15:21
1650,_Swift_,1286,-,1,-,3,4,75%,25%,-,11 Dec 2015,03 Oct 2017,15:21
1651,Paradox486,1285,27,6,8,63,84,65%,15%,19%,20 Oct 2015,03 Oct 2017,15:21
1652,Dahlgren,1285,6,5,3,17,31,77%,13%,10%,14 Oct 2015,03 Oct 2017,15:21
1653,vamptoxic,1285,5,5,2,7,20,80%,15%,5%,20 Oct 2015,03 Oct 2017,15:21
1654,Capn_Gloval,1285,3,2,2,3,9,89%,-,11%,28 Oct 2015,03 Oct 2017,15:21
1655,suspiciously slimy,1285,3,1,-,1,6,67%,-,33%,24 Feb 2016,03 Oct 2017,15:21
1656,LawLordLucian,1285,2,2,-,8,11,82%,18%,-,10 Apr 2017,03 Oct 2017,15:21
1657,Phico,1285,2,1,2,6,8,75%,-,25%,29 Jan 2016,03 Oct 2017,15:21
1658,Vipiao,1285,2,1,-,3,4,75%,25%,-,05 Aug 2016,03 Oct 2017,15:21
1659,MaoCo,1285,2,-,1,2,10,60%,20%,20%,14 Oct 2015,03 Oct 2017,15:21
1660,Mellum II,1285,1,3,5,9,14,79%,14%,7%,18 Aug 2016,03 Oct 2017,15:21
1661,drumstix42,1285,1,1,1,3,7,86%,14%,-,08 Jan 2016,03 Oct 2017,15:21
1662,batreyu,1285,-,4,-,1,14,64%,21%,14%,08 Jan 2016,03 Oct 2017,15:21
1663,jdoftn,1285,-,3,6,13,21,86%,14%,-,17 Oct 2015,03 Oct 2017,15:21
1664,riggers,1285,-,2,2,6,8,75%,-,25%,14 Oct 2015,03 Oct 2017,15:21
1665,Guilt,1284,24,12,5,46,80,76%,14%,10%,21 Oct 2015,03 Oct 2017,15:21
1666,Yaksha,1284,14,8,7,41,63,86%,10%,5%,19 Oct 2015,03 Oct 2017,15:21
1667,TeeHo,1284,14,5,3,20,51,67%,25%,8%,10 Feb 2016,03 Oct 2017,15:21
1668,Evilkufu,1284,5,2,2,12,17,59%,29%,12%,25 May 2017,03 Oct 2017,15:21
1669,chacalou,1284,4,4,2,12,18,78%,22%,-,13 Nov 2015,03 Oct 2017,15:21
1670,Azrael_254,1284,3,3,1,4,14,86%,7%,7%,24 Oct 2015,03 Oct 2017,15:21
1671,Jubelio,1284,3,3,1,1,11,73%,9%,18%,01 Oct 2015,03 Oct 2017,15:21
1672,TheGuiltyCarrot,1284,3,2,1,4,15,67%,13%,20%,23 Feb 2017,03 Oct 2017,15:21
1673,Whozat,1284,3,-,1,4,6,83%,17%,-,13 Feb 2016,03 Oct 2017,15:21
1674,georgemoore13,1284,2,7,2,14,23,74%,9%,17%,05 Nov 2015,03 Oct 2017,15:21
1675,Matt the Great,1284,2,2,1,2,6,83%,17%,-,17 Dec 2016,03 Oct 2017,15:21
1676,JOGI,1284,2,1,1,6,12,50%,17%,33%,13 Jun 2017,03 Oct 2017,15:21
1677,redtwiggy,1284,-,3,2,3,12,83%,8%,8%,27 Mar 2016,03 Oct 2017,15:21
1678,danimad,1283,9,6,4,21,40,80%,20%,-,04 Jul 2015,03 Oct 2017,15:21
1679,thedoodabides,1283,5,2,3,11,20,80%,15%,5%,22 Oct 2015,03 Oct 2017,15:21
1680,Wolcott,1283,4,8,2,46,59,80%,5%,15%,17 Apr 2016,03 Oct 2017,15:21
1681,Tryon46,1283,4,6,-,10,17,94%,6%,-,15 Oct 2015,03 Oct 2017,15:21
1682,Sir Cucumber,1283,4,1,2,6,15,73%,13%,13%,13 Aug 2015,03 Oct 2017,15:21
1683,MoDErahN,1283,4,1,2,9,13,85%,15%,-,28 Oct 2015,03 Oct 2017,15:21
1684,Forbane,1283,3,4,7,17,23,87%,13%,-,18 Oct 2015,03 Oct 2017,15:21
1685,Gunny,1283,3,-,2,11,20,65%,30%,5%,28 Oct 2016,03 Oct 2017,15:21
1686,Funk001,1283,2,3,2,3,11,82%,9%,9%,02 May 2017,03 Oct 2017,15:21
1687,CasperTheGhost,1283,2,1,-,1,3,100%,-,-,27 Oct 2015,03 Oct 2017,15:21
1688,lord cosmos,1283,1,3,2,8,18,56%,28%,17%,26 Nov 2015,03 Oct 2017,15:21
1689,Jewnur,1283,1,2,1,9,15,73%,13%,13%,14 May 2016,03 Oct 2017,15:21
1690,HalfaNug,1283,1,1,2,5,6,100%,-,-,25 Mar 2017,03 Oct 2017,15:21
1691,Crashmango,1283,1,1,-,1,3,100%,-,-,28 Mar 2017,03 Oct 2017,15:21
1692,Moby35,1283,-,2,2,5,7,86%,-,14%,04 Nov 2015,03 Oct 2017,15:21
1693,SoulGlo,1283,-,1,4,6,9,78%,22%,-,18 Oct 2015,03 Oct 2017,15:21
1694,TwoArrows,1283,-,1,2,5,11,91%,-,9%,03 Nov 2015,03 Oct 2017,15:21
1695,last_apoc,1283,-,-,4,5,9,89%,-,11%,10 Dec 2015,03 Oct 2017,15:21
1696,demonarch,1282,9,2,-,4,25,72%,20%,8%,04 Nov 2015,03 Oct 2017,15:21
1697,MRSEUN,1282,7,3,1,6,18,72%,17%,11%,08 Jun 2016,03 Oct 2017,15:21
1698,liamthebest,1282,5,7,7,8,49,71%,14%,14%,20 Oct 2015,03 Oct 2017,15:21
1699,SMK259,1282,3,-,1,1,4,100%,-,-,08 Nov 2015,03 Oct 2017,15:21
1700,tech ghoul,1282,3,-,-,4,9,78%,11%,11%,17 Apr 2017,03 Oct 2017,15:21
1701,Redstart99,1282,2,4,8,15,25,84%,16%,-,21 Oct 2015,03 Oct 2017,15:21
1702,WesSub,1282,1,6,11,26,36,78%,22%,-,13 May 2016,03 Oct 2017,15:21
1703,The Creator,1282,1,5,5,21,23,87%,-,13%,24 Jan 2016,03 Oct 2017,15:21
1704,Locmonster,1282,1,4,4,4,15,67%,33%,-,24 Oct 2016,03 Oct 2017,15:21
1705,Wolleyfreyr,1282,1,2,-,2,3,100%,-,-,10 Jul 2014,03 Oct 2017,15:21
1706,kalaznikov,1282,1,1,1,2,4,100%,-,-,22 Jan 2017,03 Oct 2017,15:21
1707,Ambassador Of War,1282,1,1,1,1,4,75%,25%,-,30 Jan 2017,03 Oct 2017,15:21
1708,Unfun,1282,1,-,3,4,9,78%,-,22%,27 Aug 2015,03 Oct 2017,15:21
1709,Zuljin,1282,1,-,2,8,12,75%,25%,-,16 Oct 2015,03 Oct 2017,15:21
1710,Tetra67,1282,1,-,2,3,6,83%,-,17%,30 Mar 2016,03 Oct 2017,15:21
1711,Nexus Surge,1282,-,-,3,10,12,-,-,100%,02 Oct 2016,03 Oct 2017,15:21
1712,EgorKotRu,1281,6,6,5,26,41,63%,15%,22%,22 Oct 2015,03 Oct 2017,15:21
1713,TheDarkKnight,1281,4,4,4,13,30,77%,17%,7%,12 Nov 2015,03 Oct 2017,15:21
1714,Nemesith,1281,4,4,2,3,14,86%,7%,7%,22 Sep 2016,03 Oct 2017,15:21
1715,Buiz,1281,4,1,2,1,13,62%,31%,8%,06 Feb 2016,03 Oct 2017,15:21
1716,GimmeSomeGanja,1281,3,3,2,3,12,75%,8%,17%,05 Jul 2017,03 Oct 2017,15:21
1717,Sicario,1281,3,2,5,11,26,77%,15%,8%,08 Oct 2015,03 Oct 2017,15:21
1718,Istop82,1281,3,2,3,7,22,64%,18%,18%,18 Oct 2015,03 Oct 2017,15:21
1719,Zod101,1281,2,8,2,7,24,83%,8%,8%,19 Oct 2015,03 Oct 2017,15:21
1720,Cheers,1281,2,1,1,3,5,80%,20%,-,25 Nov 2015,03 Oct 2017,15:21
1721,Benthfc,1281,2,-,1,5,7,86%,-,14%,01 Mar 2017,03 Oct 2017,15:21
1722,Lagos,1281,2,-,1,2,5,80%,20%,-,17 Jun 2016,03 Oct 2017,15:21
1723,Neppert,1281,1,-,1,1,4,75%,-,25%,25 May 2017,03 Oct 2017,15:21
1724,WaterGecko,1281,1,-,-,2,4,100%,-,-,26 Nov 2016,03 Oct 2017,15:21
1725,dpgao,1281,1,-,-,1,1,100%,-,-,25 Nov 2016,03 Oct 2017,15:21
1726,EpikWolf,1280,9,4,5,16,48,67%,13%,21%,14 Oct 2015,03 Oct 2017,15:21
1727,Jkobsjr,1280,6,1,1,14,18,89%,11%,-,18 Oct 2015,03 Oct 2017,15:21
1728,L0lzor,1280,4,4,5,7,22,59%,14%,27%,03 Jan 2016,03 Oct 2017,15:21
1729,HLTong,1280,3,3,-,1,10,80%,10%,10%,10 May 2017,03 Oct 2017,15:21
1730,Indexument,1280,3,3,-,3,8,75%,-,25%,18 Oct 2015,03 Oct 2017,15:21
1731,UncleChuckNorris,1280,3,1,-,6,12,75%,17%,8%,23 Apr 2016,03 Oct 2017,15:21
1732,DeathOnSight,1280,2,7,1,3,12,92%,8%,-,26 Feb 2017,03 Oct 2017,15:21
1733,Spambi,1280,2,4,4,21,25,72%,28%,-,09 Aug 2016,03 Oct 2017,15:21
1734,someonesolddude,1280,1,1,5,11,18,72%,22%,6%,23 Apr 2017,03 Oct 2017,15:21
1735,BBentz,1280,1,-,-,2,6,33%,50%,17%,24 May 2017,03 Oct 2017,15:21
1736,DigitalCommunist,1280,1,-,-,1,3,67%,-,33%,25 Jan 2016,03 Oct 2017,15:21
1737,ifidefix,1280,-,1,1,5,6,83%,17%,-,06 Sep 2016,03 Oct 2017,15:21
1738,Brownballa55,1280,-,1,1,2,5,100%,-,-,09 Jun 2017,03 Oct 2017,15:21
1739,TheTrout,1279,14,4,1,20,40,75%,23%,3%,17 Oct 2015,03 Oct 2017,15:21
1740,ThemKids,1279,6,-,-,1,9,100%,-,-,04 Jan 2017,03 Oct 2017,15:21
1741,nojohns,1279,5,2,-,4,9,78%,-,22%,18 Oct 2015,03 Oct 2017,15:21
1742,The Zyz,1279,4,-,1,4,11,91%,9%,-,24 Oct 2015,03 Oct 2017,15:21
1743,Roadriano,1279,3,3,8,19,28,71%,21%,7%,15 Nov 2016,03 Oct 2017,15:21
1744,Frostbytew,1279,2,1,1,7,10,70%,-,30%,16 Oct 2015,03 Oct 2017,15:21
1745,DeadBeRise,1279,2,1,1,1,5,100%,-,-,01 Nov 2015,03 Oct 2017,15:21
1746,Wils,1279,2,1,1,2,5,100%,-,-,25 Oct 2015,03 Oct 2017,15:21
1747,jorgeo,1279,1,1,-,1,3,100%,-,-,24 Oct 2015,03 Oct 2017,15:21
1748,Syekate,1279,1,1,-,2,3,100%,-,-,29 Jan 2016,03 Oct 2017,15:21
1749,hastingsvictor,1279,-,2,1,4,7,86%,-,14%,11 Feb 2016,03 Oct 2017,15:21
1750,TS0193,1279,-,1,-,2,3,100%,-,-,25 Dec 2016,03 Oct 2017,15:21
1751,MrThunderbolt,1279,-,-,3,5,12,75%,-,25%,01 Sep 2016,03 Oct 2017,15:21
1752,Instinct,1278,14,5,7,9,38,87%,5%,8%,27 Dec 2015,03 Oct 2017,15:21
1753,David_anerd,1278,12,6,8,8,43,100%,-,-,12 Dec 2016,03 Oct 2017,15:21
1754,visualisations,1278,12,1,-,1,13,100%,-,-,10 Jun 2016,03 Oct 2017,15:21
1755,Chad Sterling,1278,6,1,1,2,11,91%,9%,-,20 Oct 2015,03 Oct 2017,15:21
1756,Tywin Lannister,1278,6,-,2,3,16,56%,13%,31%,23 Nov 2015,03 Oct 2017,15:21
1757,ron,1278,5,2,1,4,22,64%,5%,32%,20 Feb 2014,03 Oct 2017,15:21
1758,RolandDW,1278,4,-,-,2,9,67%,11%,22%,18 Oct 2015,03 Oct 2017,15:21
1759,Qris,1278,3,2,-,5,8,75%,13%,13%,12 Feb 2016,03 Oct 2017,15:21
1760,Burbick,1278,2,3,3,26,41,80%,10%,10%,20 Oct 2015,03 Oct 2017,15:21
1761,mpdifran,1278,2,3,-,4,7,100%,-,-,13 Jul 2015,03 Oct 2017,15:21
1762,lackofcheese,1278,2,-,1,1,3,100%,-,-,24 Oct 2015,03 Oct 2017,15:21
1763,Ministerforp7t,1278,1,4,1,5,9,89%,11%,-,23 Dec 2015,03 Oct 2017,15:21
1764,Banoganogan,1278,1,1,1,1,6,100%,-,-,18 Jul 2017,03 Oct 2017,15:21
1765,Kyoko,1278,1,1,1,2,3,100%,-,-,14 Oct 2015,03 Oct 2017,15:21
1766,vastego,1278,-,3,3,16,19,63%,32%,5%,02 Apr 2017,03 Oct 2017,15:21
1767,ArsenalFC,1278,-,1,2,13,13,54%,23%,23%,24 Feb 2016,03 Oct 2017,15:21
1768,Wyld,1278,-,-,2,2,5,80%,-,20%,01 Sep 2015,03 Oct 2017,15:21
1769,C_Riy_0955,1278,-,-,1,1,2,50%,-,50%,24 Sep 2016,03 Oct 2017,15:21
1770,Submariner,1277,12,6,6,45,74,82%,15%,3%,16 Oct 2015,03 Oct 2017,15:21
1771,Viper15243,1277,8,1,2,4,21,86%,-,14%,28 Oct 2015,03 Oct 2017,15:21
1772,Eljo,1277,6,7,2,24,30,77%,-,23%,21 Oct 2015,03 Oct 2017,15:21
1773,Retxed,1277,6,5,2,7,32,81%,6%,13%,09 Nov 2015,03 Oct 2017,15:21
1774,dingusdangus,1277,5,-,2,7,10,90%,-,10%,24 Feb 2016,03 Oct 2017,15:21
1775,Free Catalonia,1277,3,2,2,2,10,100%,-,-,21 Oct 2015,03 Oct 2017,15:21
1776,Davygravy,1277,3,2,-,30,36,72%,19%,8%,03 Nov 2015,03 Oct 2017,15:21
1777,Colebster,1277,2,2,5,4,19,68%,16%,16%,25 Dec 2015,03 Oct 2017,15:21
1778,Tommy Danger,1277,2,1,1,1,6,83%,-,17%,21 Oct 2015,03 Oct 2017,15:21
1779,Chief Golik,1277,1,9,1,2,27,70%,7%,22%,29 Jan 2016,03 Oct 2017,15:21
1780,spiri,1277,1,4,1,5,12,75%,-,25%,13 Oct 2015,03 Oct 2017,15:21
1781,Chicken_on_a_Chain,1277,1,3,4,24,30,83%,13%,3%,04 Dec 2015,03 Oct 2017,15:21
1782,Rachordian,1277,1,2,1,2,7,71%,-,29%,19 Oct 2015,03 Oct 2017,15:21
1783,yavor,1277,1,2,1,6,7,71%,29%,-,24 Jan 2016,03 Oct 2017,15:21
1784,Hylor,1277,1,2,-,1,4,75%,-,25%,14 Dec 2015,03 Oct 2017,15:21
1785,KGB1,1277,1,1,2,9,28,57%,36%,7%,12 Mar 2016,03 Oct 2017,15:21
1786,tehkyy,1277,1,1,1,1,4,100%,-,-,19 Oct 2015,03 Oct 2017,15:21
1787,Captin Black Beard,1277,-,1,2,2,8,50%,-,50%,22 Oct 2015,03 Oct 2017,15:21
1788,TinyPirate,1277,-,1,1,2,2,100%,-,-,14 Oct 2015,03 Oct 2017,15:21
1789,PeteHigley,1277,-,-,2,2,5,80%,-,20%,23 Oct 2015,03 Oct 2017,15:21
1790,BattleForMiddleEarth,1277,-,-,1,3,3,33%,33%,33%,29 Mar 2017,03 Oct 2017,15:21
1791,DannyX,1276,36,4,9,47,110,65%,28%,6%,08 Jul 2016,03 Oct 2017,15:21
1792,IKillMyFriends,1276,10,9,12,46,64,83%,13%,5%,19 Nov 2015,03 Oct 2017,15:21
1793,XPhantom,1276,5,5,6,5,24,79%,-,21%,04 Oct 2016,03 Oct 2017,15:21
1794,SgtDrankAlot,1276,5,-,-,1,5,100%,-,-,09 Apr 2017,03 Oct 2017,15:21
1795,Eskariot,1276,4,1,3,18,19,84%,11%,5%,16 Jan 2016,03 Oct 2017,15:21
1796,The Undefeatable,1276,4,-,1,1,11,73%,27%,-,27 Mar 2017,03 Oct 2017,15:21
1797,jason,1276,3,6,6,2,21,95%,-,5%,22 Jan 2015,03 Oct 2017,15:21
1798,General_C12,1276,3,6,2,14,35,71%,20%,9%,15 Nov 2015,03 Oct 2017,15:21
1799,Rift Ranger,1276,3,2,3,1,13,85%,15%,-,19 Oct 2015,03 Oct 2017,15:21
1800,Ronflex972,1276,2,1,-,4,10,70%,20%,10%,01 Nov 2015,03 Oct 2017,15:21
1801,Sooch,1276,2,-,1,3,5,100%,-,-,04 Jun 2016,03 Oct 2017,15:21
1802,TwoFlyingPotatoes,1276,2,-,1,2,5,100%,-,-,01 Jun 2017,03 Oct 2017,15:21
1803,IronWolf201,1276,2,-,-,1,4,75%,25%,-,16 Aug 2016,03 Oct 2017,15:21
1804,Samuel Adams,1276,1,4,3,15,21,71%,19%,10%,19 Oct 2015,03 Oct 2017,15:21
1805,Ishcal,1276,1,4,1,4,10,70%,10%,20%,23 Jan 2016,03 Oct 2017,15:21
1806,Hydr03,1276,1,3,1,9,13,92%,8%,-,09 Jan 2017,03 Oct 2017,15:21
1807,Demiansmark,1276,1,2,1,11,13,69%,-,31%,17 Nov 2015,03 Oct 2017,15:21
1808,Milos,1276,1,2,1,4,8,100%,-,-,19 Oct 2015,03 Oct 2017,15:21
1809,jmk1127,1276,1,-,1,2,5,80%,-,20%,01 Jan 2016,03 Oct 2017,15:21
1810,Cedeno87,1276,1,-,-,1,4,75%,-,25%,18 Oct 2015,03 Oct 2017,15:21
1811,Urban farmer,1276,1,-,-,1,2,50%,50%,-,25 May 2017,03 Oct 2017,15:21
1812,JackDaRippah,1276,-,-,2,7,7,57%,14%,29%,02 Feb 2016,03 Oct 2017,15:21
1813,McFats,1275,11,9,9,29,63,79%,16%,5%,02 Feb 2016,03 Oct 2017,15:21
1814,Arandomperson13,1275,5,1,3,2,12,92%,8%,-,18 Nov 2015,03 Oct 2017,15:21
1815,StrykeDown,1275,3,5,1,15,25,80%,20%,-,18 May 2016,03 Oct 2017,15:21
1816,Murtagh21,1275,3,2,1,2,12,58%,17%,25%,04 Jun 2017,03 Oct 2017,15:21
1817,Chefspecial,1275,3,1,2,4,12,92%,8%,-,11 May 2017,03 Oct 2017,15:21
1818,gatorpazz,1275,3,1,-,9,16,63%,25%,13%,04 Oct 2016,03 Oct 2017,15:21
1819,Belisaire,1275,3,-,-,1,6,100%,-,-,04 Nov 2015,03 Oct 2017,15:21
1820,Arrow759,1275,2,2,1,2,8,50%,25%,25%,15 Oct 2015,03 Oct 2017,15:21
1821,AlexMac,1275,1,8,5,20,32,75%,13%,13%,31 May 2016,03 Oct 2017,15:21
1822,CallmeLot,1275,1,4,1,11,13,15%,-,85%,14 Nov 2016,03 Oct 2017,15:21
1823,Eranio,1275,1,-,-,2,2,50%,-,50%,19 Oct 2015,03 Oct 2017,15:21
1824,Chemical Warfare,1275,-,4,1,1,8,88%,13%,-,23 Oct 2015,03 Oct 2017,15:21
1825,SuperGonzo64,1275,-,1,5,8,15,87%,7%,7%,17 Mar 2016,03 Oct 2017,15:21
1826,MustBeAnApe,1275,-,1,1,1,6,67%,-,33%,22 Oct 2015,03 Oct 2017,15:21
1827,eddt,1275,-,1,-,4,6,67%,33%,-,21 Aug 2016,03 Oct 2017,15:21
1828,B-Rent,1274,13,7,1,23,34,74%,21%,6%,24 Oct 2015,03 Oct 2017,15:21
1829,purpleunicorn,1274,13,3,1,1,26,65%,8%,27%,14 Jan 2017,03 Oct 2017,15:21
1830,paper vampire,1274,10,4,4,3,37,57%,16%,27%,19 Oct 2015,03 Oct 2017,15:21
1831,SlowSnail30,1274,8,7,4,29,47,77%,21%,2%,28 Apr 2015,03 Oct 2017,15:21
1832,Pafekuto,1274,6,14,10,4,59,86%,14%,-,12 Mar 2017,03 Oct 2017,15:21
1833,EliWanderer,1274,5,2,-,3,9,89%,11%,-,12 Nov 2015,03 Oct 2017,15:21
1834,potyiD,1274,3,3,6,22,33,67%,24%,9%,17 Oct 2015,03 Oct 2017,15:21
1835,Nmid,1274,3,1,-,1,5,80%,-,20%,05 Oct 2015,03 Oct 2017,15:21
1836,Kye97,1274,3,-,3,4,14,71%,14%,14%,08 Apr 2017,03 Oct 2017,15:21
1837,edmportals,1274,2,4,-,8,9,67%,22%,11%,17 Oct 2015,03 Oct 2017,15:21
1838,Nyhm,1274,2,1,-,1,5,100%,-,-,30 Oct 2015,03 Oct 2017,15:21
1839,TimeWalk,1274,1,1,2,2,5,80%,-,20%,12 Oct 2015,03 Oct 2017,15:21
1840,Drumpf,1274,1,-,1,1,4,75%,25%,-,01 Apr 2016,03 Oct 2017,15:21
1841,Joseph,1274,1,-,-,1,1,100%,-,-,15 Oct 2015,03 Oct 2017,15:21
1842,Skidoosh,1274,-,3,2,6,17,59%,24%,18%,08 Mar 2017,03 Oct 2017,15:21
1843,MaximumHeadroom,1274,-,2,1,2,5,60%,40%,-,16 Feb 2017,03 Oct 2017,15:21
1844,Thegamingstrategist,1274,-,1,2,4,12,83%,-,17%,14 Oct 2015,03 Oct 2017,15:21
1845,Bickle,1274,-,1,1,1,5,80%,-,20%,20 Dec 2016,03 Oct 2017,15:21
1846,Lucu97,1274,-,1,-,6,9,67%,11%,22%,18 Feb 2016,03 Oct 2017,15:21
1847,Local Strangler,1273,10,3,2,16,31,77%,10%,13%,30 Oct 2015,03 Oct 2017,15:21
1848,mynameisbrent,1273,8,4,2,1,19,95%,-,5%,12 Apr 2017,03 Oct 2017,15:21
1849,Gambit67,1273,3,2,1,3,31,90%,6%,3%,16 Oct 2015,03 Oct 2017,15:21
1850,TortelliniBR,1273,2,4,-,7,12,58%,42%,-,18 Apr 2016,03 Oct 2017,15:21
1851,Habaddon,1273,2,2,-,1,4,100%,-,-,21 Oct 2015,03 Oct 2017,15:21
1852,rizu_jay,1273,2,-,2,3,8,88%,-,13%,25 Oct 2015,03 Oct 2017,15:21
1853,shakey,1273,2,-,-,1,2,100%,-,-,20 Oct 2015,03 Oct 2017,15:21
1854,BaBo98,1273,1,4,3,5,23,61%,22%,17%,06 Apr 2017,03 Oct 2017,15:21
1855,Delta7,1273,1,3,-,6,10,90%,10%,-,14 Apr 2017,03 Oct 2017,15:21
1856,xgeforce,1273,1,2,3,13,14,71%,21%,7%,07 Nov 2015,03 Oct 2017,15:21
1857,E60Spartan,1273,1,2,1,5,9,78%,22%,-,17 Dec 2015,03 Oct 2017,15:21
1858,QuestionMark,1273,1,-,1,5,8,75%,25%,-,20 Oct 2015,03 Oct 2017,15:21
1859,Kitsu,1273,1,-,-,1,4,50%,-,50%,24 Nov 2015,03 Oct 2017,15:21
1860,LastKing,1273,1,-,-,1,2,100%,-,-,16 Oct 2015,03 Oct 2017,15:21
1861,Processedbeat29,1273,-,3,2,8,9,78%,11%,11%,16 Apr 2016,03 Oct 2017,15:21
1862,Doomble,1273,-,2,-,1,7,71%,-,29%,13 Apr 2017,03 Oct 2017,15:21
1863,MotherHydra,1273,-,1,2,4,7,100%,-,-,23 Oct 2015,03 Oct 2017,15:21
1864,JohnnyB78,1273,-,1,1,9,10,80%,10%,10%,21 Dec 2015,03 Oct 2017,15:21
1865,Simian9,1273,-,1,1,2,4,100%,-,-,21 Oct 2015,03 Oct 2017,15:21
1866,MisterFrog,1273,-,-,1,4,4,100%,-,-,24 Oct 2015,03 Oct 2017,15:21
1867,Master Imp,1272,8,3,7,16,25,88%,4%,8%,30 Dec 2015,03 Oct 2017,15:21
1868,Kratargon,1272,7,1,4,22,34,85%,15%,-,19 Nov 2016,03 Oct 2017,15:21
1869,Seejaay,1272,4,5,5,17,30,83%,10%,7%,20 Apr 2017,03 Oct 2017,15:21
1870,peluso,1272,4,5,1,1,12,83%,8%,8%,25 Oct 2015,03 Oct 2017,15:21
1871,YellowSub,1272,4,3,3,34,35,49%,46%,6%,25 Jan 2016,03 Oct 2017,15:21
1872,PhantomBall,1272,4,3,2,1,12,100%,-,-,12 Feb 2016,03 Oct 2017,15:21
1873,talon,1272,4,2,1,6,10,100%,-,-,18 Oct 2015,03 Oct 2017,15:21
1874,RDiLo,1272,3,1,2,15,18,83%,11%,6%,09 Nov 2015,03 Oct 2017,15:21
1875,SidRed,1272,3,1,1,4,11,82%,-,18%,08 Apr 2017,03 Oct 2017,15:21
1876,Cypher11,1272,2,2,2,5,12,50%,8%,42%,29 Oct 2015,03 Oct 2017,15:21
1877,skyman567,1272,2,1,-,5,6,50%,50%,-,15 May 2017,03 Oct 2017,15:21
1878,RickLang,1272,2,1,-,1,5,100%,-,-,16 Nov 2015,03 Oct 2017,15:21
1879,Stranded,1272,2,-,-,1,2,100%,-,-,18 Mar 2016,03 Oct 2017,15:21
1880,zufeltsketchup,1272,1,5,3,13,15,80%,7%,13%,13 Feb 2016,03 Oct 2017,15:21
1881,Joral,1272,1,2,4,3,13,100%,-,-,08 Feb 2017,03 Oct 2017,15:21
1882,spartacus3737,1272,1,2,1,11,15,80%,20%,-,25 Jun 2017,03 Oct 2017,15:21
1883,Duc deVal,1272,1,2,1,7,9,67%,22%,11%,15 Oct 2015,03 Oct 2017,15:21
1884,AdmiralP,1272,1,1,2,3,6,83%,17%,-,09 Jan 2016,03 Oct 2017,15:21
1885,GOATboy,1272,1,1,1,2,7,71%,14%,14%,24 Oct 2015,03 Oct 2017,15:21
1886,Adm38,1272,1,1,-,3,10,40%,-,60%,16 Oct 2015,03 Oct 2017,15:21
1887,Samwiser,1272,1,1,-,1,6,33%,17%,50%,31 Dec 2015,03 Oct 2017,15:21
1888,Zac The Noob,1272,1,1,-,1,3,100%,-,-,07 Jun 2017,03 Oct 2017,15:21
1889,Fafa_power,1272,1,-,1,4,5,100%,-,-,20 Mar 2017,03 Oct 2017,15:21
1890,Chizzler,1272,1,-,1,1,2,100%,-,-,07 Oct 2015,03 Oct 2017,15:21
1891,Honoka,1272,1,-,-,3,3,67%,-,33%,14 Nov 2015,03 Oct 2017,15:21
1892,leSDF49,1272,1,-,-,1,1,100%,-,-,14 Oct 2015,03 Oct 2017,15:21
1893,Paleo,1272,-,2,1,1,3,100%,-,-,23 Feb 2016,03 Oct 2017,15:21
1894,Nuzuk,1272,-,-,2,4,8,63%,13%,25%,08 May 2017,03 Oct 2017,15:21
1895,Mayhem_,1271,12,2,1,5,30,77%,7%,17%,23 Mar 2016,03 Oct 2017,15:21
1896,Zombie Toaster,1271,11,5,1,1,19,100%,-,-,28 Oct 2015,03 Oct 2017,15:21
1897,Login,1271,9,9,7,3,31,100%,-,-,18 Aug 2016,03 Oct 2017,15:21
1898,Pooootle,1271,9,7,3,25,30,83%,13%,3%,20 Oct 2015,03 Oct 2017,15:21
1899,wrestleslegs,1271,6,1,-,1,15,93%,7%,-,17 Oct 2015,03 Oct 2017,15:21
1900,EskimoRoyalty,1271,4,3,1,15,20,85%,15%,-,15 Oct 2015,03 Oct 2017,15:21
1901,StarCitizen,1271,4,1,1,16,24,58%,25%,17%,23 Oct 2015,03 Oct 2017,15:21
1902,Troubadore,1271,3,-,1,1,6,67%,-,33%,03 Nov 2015,03 Oct 2017,15:21
1903,arlo,1271,3,-,1,1,4,100%,-,-,19 Oct 2015,03 Oct 2017,15:21
1904,Aetatis,1271,2,6,1,16,21,81%,19%,-,21 Oct 2015,03 Oct 2017,15:21
1905,CubeX,1271,2,1,-,1,5,80%,-,20%,15 Oct 2015,03 Oct 2017,15:21
1906,AdamSelene,1271,2,1,-,1,5,80%,20%,-,14 Oct 2015,03 Oct 2017,15:21
1907,Mox Falder,1271,2,1,-,1,4,100%,-,-,05 Oct 2015,03 Oct 2017,15:21
1908,Poop Ticket,1271,2,-,-,1,3,67%,-,33%,22 Nov 2015,03 Oct 2017,15:21
1909,Maz kanata,1271,2,-,-,1,2,100%,-,-,23 Feb 2016,03 Oct 2017,15:21
1910,Bellerophon Shanks,1271,1,2,-,3,5,100%,-,-,09 Oct 2016,03 Oct 2017,15:21
1911,Spencer1193,1271,1,2,-,1,5,60%,-,40%,18 Oct 2015,03 Oct 2017,15:21
1912,Dwipp,1271,1,2,-,1,4,100%,-,-,15 Jan 2016,03 Oct 2017,15:21
1913,damanar,1271,1,-,-,1,2,100%,-,-,25 Oct 2015,03 Oct 2017,15:21
