rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
7794,Blackdonuts,1107,-,-,-,3,6,50%,50%,-,11 Jun 2016,29 Sep 2017,15:50
7795,Crash Test Dummies,1107,-,-,-,3,6,33%,33%,33%,21 Feb 2016,29 Sep 2017,15:50
7796,Ranger Enj,1107,-,-,-,4,6,17%,17%,67%,17 Feb 2016,29 Sep 2017,15:50
7797,Dave4240,1107,-,-,-,2,5,20%,40%,40%,02 Apr 2016,29 Sep 2017,15:50
7798,Squillion,1107,-,-,-,1,4,50%,50%,-,07 Jan 2017,29 Sep 2017,15:50
7799,Wolfwarrior69,1107,-,-,-,3,4,50%,-,50%,24 Apr 2017,29 Sep 2017,15:50
7800,Neonpinyata,1107,-,-,-,1,4,-,-,100%,18 Feb 2016,29 Sep 2017,15:50
7801,Samboot,1107,-,-,-,2,3,33%,33%,33%,07 Dec 2015,29 Sep 2017,15:50
7802,BigBoss,1107,-,-,-,2,3,-,33%,67%,24 Aug 2015,29 Sep 2017,15:50
7803,abbadon IV,1107,-,-,-,1,3,-,-,100%,24 May 2017,29 Sep 2017,15:50
7804,Abllo,1107,-,-,-,2,2,-,100%,-,18 Nov 2015,29 Sep 2017,15:50
7805,Bewi,1107,-,-,-,1,2,-,-,100%,05 Aug 2015,29 Sep 2017,15:50
7806,AlphaFreeman,1107,-,-,-,1,2,-,-,100%,03 Apr 2016,29 Sep 2017,15:50
7807,Viridiana,1107,-,-,-,1,2,-,-,100%,20 Oct 2015,29 Sep 2017,15:50
7808,ifthikhar,1107,-,-,-,1,1,-,100%,-,09 Mar 2017,29 Sep 2017,15:50
7809,Jackal101,1107,-,-,-,1,1,-,-,100%,27 Aug 2016,29 Sep 2017,15:50
7810,Amari890crusher,1106,4,3,5,6,29,52%,7%,41%,16 Oct 2015,29 Sep 2017,15:50
7811,Kuhmis,1106,4,2,2,10,31,61%,29%,10%,09 Feb 2017,29 Sep 2017,15:50
7812,Iggypotpie,1106,4,-,1,9,33,39%,36%,24%,10 Nov 2015,29 Sep 2017,15:50
7813,The Anchovy,1106,2,1,2,4,13,62%,23%,15%,17 Oct 2015,29 Sep 2017,15:50
7814,KnowledgeMaster,1106,2,1,-,2,16,25%,25%,50%,21 Oct 2015,29 Sep 2017,15:50
7815,Cvache,1106,2,1,-,2,10,70%,20%,10%,20 Oct 2015,29 Sep 2017,15:50
7816,Darogah,1106,2,-,1,2,13,62%,15%,23%,28 Sep 2016,29 Sep 2017,15:50
7817,montycarlo88,1106,2,-,-,4,8,63%,-,38%,25 Oct 2015,29 Sep 2017,15:50
7818,Wrigley,1106,1,3,2,8,19,42%,11%,47%,15 Oct 2015,29 Sep 2017,15:50
7819,je11yf15h,1106,-,4,-,5,12,33%,25%,42%,28 Oct 2015,29 Sep 2017,15:50
7820,Hanstheginger,1106,-,2,-,5,8,75%,13%,13%,10 Oct 2016,29 Sep 2017,15:50
7821,SBVGCAshley,1106,-,1,1,3,11,45%,-,55%,18 May 2016,29 Sep 2017,15:50
7822,zephyr3x,1106,-,1,1,2,5,40%,40%,20%,14 Apr 2017,29 Sep 2017,15:50
7823,DavidRainsbergerII,1106,-,1,-,3,11,27%,9%,64%,22 Oct 2015,29 Sep 2017,15:50
7824,Zeldar2516,1106,-,-,2,5,8,63%,13%,25%,07 Apr 2016,29 Sep 2017,15:50
7825,a1088245se,1106,-,-,-,6,15,53%,13%,33%,03 Nov 2015,29 Sep 2017,15:50
7826,SniperMonkey29,1106,-,-,-,1,6,-,33%,67%,17 Oct 2015,29 Sep 2017,15:50
7827,opamadeus,1106,-,-,-,1,2,-,50%,50%,13 Mar 2017,29 Sep 2017,15:50
7828,RareAlaskan,1106,-,-,-,1,1,-,-,100%,07 Sep 2016,29 Sep 2017,15:50
7829,mike3771,1106,-,-,-,1,1,-,100%,-,15 Oct 2015,29 Sep 2017,15:50
7830,AXI0S,1105,5,13,8,33,62,65%,13%,23%,18 Mar 2016,29 Sep 2017,15:50
7831,Wiknero,1105,3,-,1,4,15,47%,27%,27%,28 Mar 2016,29 Sep 2017,15:50
7832,bakester14,1105,3,-,-,8,10,50%,40%,10%,24 Oct 2015,29 Sep 2017,15:50
7833,Jonn,1105,2,2,-,7,9,33%,11%,56%,15 Oct 2015,29 Sep 2017,15:50
7834,Phayz,1105,2,-,2,7,15,87%,-,13%,05 Oct 2015,29 Sep 2017,15:50
7835,shanji,1105,2,-,-,1,3,67%,-,33%,15 Oct 2015,29 Sep 2017,15:50
7836,steelfan81,1105,1,1,1,11,16,31%,50%,19%,14 Jun 2016,29 Sep 2017,15:50
7837,EastCoastDodger,1105,1,-,1,5,10,60%,30%,10%,16 Oct 2015,29 Sep 2017,15:50
7838,BiohZn,1105,1,-,-,3,6,33%,-,67%,10 Aug 2017,29 Sep 2017,15:50
7839,Kaer,1105,-,2,2,4,11,73%,18%,9%,19 Oct 2015,29 Sep 2017,15:50
7840,blazinkickinsmurf,1105,-,2,-,4,10,20%,-,80%,17 Oct 2015,29 Sep 2017,15:50
7841,TheillBigQ,1105,-,2,-,2,8,50%,-,50%,23 Jan 2016,29 Sep 2017,15:50
7842,Betsy,1105,-,2,-,2,5,40%,-,60%,24 Oct 2015,29 Sep 2017,15:50
7843,kc4250,1105,-,1,-,3,5,20%,80%,-,07 Apr 2017,29 Sep 2017,15:50
7844,Mievro,1105,-,1,-,2,3,33%,33%,33%,29 Mar 2016,29 Sep 2017,15:50
7845,Baconsoul123,1105,-,-,3,2,8,50%,13%,38%,04 Oct 2016,29 Sep 2017,15:50
7846,MCMV,1105,-,-,2,16,20,25%,55%,20%,23 Mar 2016,29 Sep 2017,15:50
7847,NDHD,1105,-,-,1,2,21,14%,5%,81%,14 Apr 2017,29 Sep 2017,15:50
7848,Gucci Headrest,1105,-,-,1,4,11,9%,27%,64%,16 Oct 2015,29 Sep 2017,15:50
7849,coolsharkyj150,1105,-,-,1,1,5,60%,20%,20%,19 Oct 2015,29 Sep 2017,15:50
7850,DesertEagle117,1105,-,-,-,3,9,33%,44%,22%,16 Oct 2015,29 Sep 2017,15:50
7851,K05H1R,1105,-,-,-,5,8,38%,38%,25%,24 Mar 2016,29 Sep 2017,15:50
7852,litlbear,1105,-,-,-,2,8,13%,-,88%,19 Oct 2015,29 Sep 2017,15:50
7853,ReignMan,1105,-,-,-,1,3,-,-,100%,03 Jan 2017,29 Sep 2017,15:50
7854,Torque22,1105,-,-,-,2,2,-,50%,50%,31 Jul 2017,29 Sep 2017,15:50
7855,saska,1105,-,-,-,1,1,-,100%,-,19 Oct 2015,29 Sep 2017,15:50
7856,SovietSnake,1105,-,-,-,1,1,-,-,100%,17 Jan 2017,29 Sep 2017,15:50
7857,Barry-um,1104,7,3,4,11,47,43%,32%,26%,26 Oct 2015,29 Sep 2017,15:50
7858,Ray the Remarkable,1104,3,2,1,18,20,80%,20%,-,15 Oct 2015,29 Sep 2017,15:50
7859,Markximus,1104,3,-,-,2,16,44%,31%,25%,19 Mar 2016,29 Sep 2017,15:50
7860,The Vatican Bank,1104,2,-,1,8,11,73%,27%,-,15 Oct 2015,29 Sep 2017,15:50
7861,Shakira,1104,2,-,1,1,4,50%,-,50%,18 Dec 2015,29 Sep 2017,15:50
7862,mattjs97,1104,1,4,7,17,31,42%,29%,29%,21 Nov 2015,29 Sep 2017,15:50
7863,Jone 100,1104,1,1,-,3,5,40%,40%,20%,12 Dec 2016,29 Sep 2017,15:50
7864,Flogin12,1104,1,-,2,1,10,20%,10%,70%,01 Jan 2017,29 Sep 2017,15:50
7865,Dreemurr,1104,1,-,1,1,6,33%,-,67%,22 Oct 2015,29 Sep 2017,15:50
7866,arthanaer,1104,1,-,-,5,6,33%,33%,33%,18 Oct 2015,29 Sep 2017,15:50
7867,CplAzazel,1104,1,-,-,2,4,25%,-,75%,27 Dec 2015,29 Sep 2017,15:50
7868,codgod0101,1104,-,1,-,10,10,-,-,100%,28 Sep 2016,29 Sep 2017,15:50
7869,hans_ginger,1104,-,-,1,4,10,50%,50%,-,16 Nov 2015,29 Sep 2017,15:50
7870,Agente23,1104,-,-,-,2,7,-,29%,71%,22 Oct 2015,29 Sep 2017,15:50
7871,davisroberts,1104,-,-,-,1,4,50%,-,50%,25 May 2016,29 Sep 2017,15:50
7872,eddiec19xx,1104,-,-,-,1,4,-,25%,75%,03 Sep 2016,29 Sep 2017,15:50
7873,Emrys,1104,-,-,-,3,4,-,50%,50%,01 Dec 2016,29 Sep 2017,15:50
7874,JONAHdeBEAR,1104,-,-,-,2,3,67%,33%,-,27 Jan 2016,29 Sep 2017,15:50
7875,cpan,1104,-,-,-,2,3,-,67%,33%,21 Jun 2017,29 Sep 2017,15:50
7876,Itsparis_ok,1104,-,-,-,2,3,-,-,100%,18 Oct 2015,29 Sep 2017,15:50
7877,amiraque,1104,-,-,-,2,2,-,50%,50%,06 Oct 2015,29 Sep 2017,15:50
7878,Beige,1104,-,-,-,1,2,-,-,100%,08 Feb 2017,29 Sep 2017,15:50
7879,Blindside2171,1104,-,-,-,1,2,-,-,100%,28 May 2017,29 Sep 2017,15:50
7880,Xtrafresh,1103,6,10,5,33,48,67%,19%,15%,19 Oct 2015,29 Sep 2017,15:50
7881,jhouse08,1103,4,1,-,14,18,67%,11%,22%,19 Oct 2015,29 Sep 2017,15:50
7882,IsaacMiM,1103,3,7,5,40,79,34%,39%,27%,23 Jan 2016,29 Sep 2017,15:50
7883,Alas Babylon,1103,3,2,3,5,14,71%,21%,7%,04 Nov 2015,29 Sep 2017,15:50
7884,_sub,1103,2,2,3,9,18,44%,33%,22%,06 Feb 2017,29 Sep 2017,15:50
7885,Sinphul161,1103,2,-,3,2,12,42%,25%,33%,17 Oct 2015,29 Sep 2017,15:50
7886,Hawt,1103,1,4,4,26,47,38%,34%,28%,17 Oct 2015,29 Sep 2017,15:50
7887,Chackaldane,1103,1,1,1,2,8,63%,13%,25%,20 Oct 2015,29 Sep 2017,15:50
7888,DeLasCasas,1103,1,-,1,2,8,38%,25%,38%,14 Oct 2015,29 Sep 2017,15:50
7889,Jackbob,1103,1,-,-,2,11,27%,45%,27%,21 Apr 2017,29 Sep 2017,15:50
7890,majorhit42,1103,-,2,-,5,9,22%,56%,22%,18 Oct 2016,29 Sep 2017,15:50
7891,Pootntooters69420,1103,-,-,1,6,13,31%,15%,54%,26 Jan 2017,29 Sep 2017,15:50
7892,Reaper2,1103,-,-,1,4,12,33%,33%,33%,11 Feb 2016,29 Sep 2017,15:50
7893,DamperCoder27,1103,-,-,1,2,7,29%,29%,43%,17 Nov 2016,29 Sep 2017,15:50
7894,Mistnae,1103,-,-,-,3,6,33%,-,67%,28 Nov 2015,29 Sep 2017,15:50
7895,TheKingSlayer,1103,-,-,-,3,6,17%,17%,67%,12 Jan 2017,29 Sep 2017,15:50
7896,ThosThos,1103,-,-,-,2,6,-,33%,67%,09 Apr 2016,29 Sep 2017,15:50
7897,ramirob94,1103,-,-,-,3,5,40%,20%,40%,21 Jan 2016,29 Sep 2017,15:50
7898,FackYou,1103,-,-,-,2,3,-,67%,33%,30 Oct 2015,29 Sep 2017,15:50
7899,fchovich,1103,-,-,-,1,3,-,100%,-,14 Feb 2016,29 Sep 2017,15:50
7900,payam,1103,-,-,-,2,2,-,-,100%,03 Nov 2015,29 Sep 2017,15:50
7901,HicksFD,1103,-,-,-,1,1,-,100%,-,16 Mar 2016,29 Sep 2017,15:50
7902,OriginOfGilly,1102,4,2,3,17,23,74%,-,26%,17 Oct 2015,29 Sep 2017,15:50
7903,ShiniGami149,1102,3,1,3,16,27,67%,33%,-,02 Apr 2016,29 Sep 2017,15:50
7904,lparra1340,1102,2,5,2,7,30,43%,30%,27%,26 Feb 2016,29 Sep 2017,15:50
7905,Brc9432,1102,2,4,7,5,56,21%,25%,54%,17 Feb 2016,29 Sep 2017,15:50
7906,kuraku,1102,2,1,-,2,7,43%,29%,29%,03 Feb 2017,29 Sep 2017,15:50
7907,Teriko,1102,1,1,2,6,15,27%,60%,13%,29 Jun 2016,29 Sep 2017,15:50
7908,ThaGreenKronic,1102,1,1,1,9,19,53%,37%,11%,25 Apr 2016,29 Sep 2017,15:50
7909,payton193,1102,1,1,-,5,10,20%,-,80%,17 Oct 2015,29 Sep 2017,15:50
7910,ManuelW,1102,1,1,-,4,9,33%,22%,44%,21 Oct 2015,29 Sep 2017,15:50
7911,dartrooper,1102,1,1,-,2,6,67%,17%,17%,03 May 2017,29 Sep 2017,15:50
7912,Meridian99,1102,1,-,1,3,9,67%,22%,11%,25 Apr 2015,29 Sep 2017,15:50
7913,WanderlustTraveler,1102,1,-,-,4,7,57%,14%,29%,17 Mar 2016,29 Sep 2017,15:50
7914,Himto777,1102,-,1,1,2,6,33%,17%,50%,17 Mar 2016,29 Sep 2017,15:50
7915,Keithmont,1102,-,1,-,2,9,44%,56%,-,07 Nov 2015,29 Sep 2017,15:50
7916,Spy96,1102,-,1,-,2,6,33%,33%,33%,20 Mar 2016,29 Sep 2017,15:50
7917,AdmiralBen,1102,-,1,-,3,3,33%,33%,33%,25 Jan 2016,29 Sep 2017,15:50
7918,TaskForce-141,1102,-,-,-,3,7,-,43%,57%,20 Dec 2015,29 Sep 2017,15:50
7919,DontFuckWithMe,1102,-,-,-,3,3,-,-,100%,17 Jul 2016,29 Sep 2017,15:50
7920,VerSusXD,1102,-,-,-,1,1,-,-,100%,31 Aug 2016,29 Sep 2017,15:50
7921,Tanis3,1101,5,5,8,1,40,80%,18%,3%,17 Mar 2016,29 Sep 2017,15:50
7922,SparklingPwny,1101,5,1,2,3,23,52%,13%,35%,16 Jun 2016,29 Sep 2017,15:50
7923,shyrob,1101,2,-,4,4,12,50%,25%,25%,15 Oct 2015,29 Sep 2017,15:50
7924,John Galt1,1101,1,2,1,9,13,46%,-,54%,28 Aug 2016,29 Sep 2017,15:50
7925,The Nautilus Nuke,1101,1,1,-,8,16,38%,31%,31%,16 Jan 2016,29 Sep 2017,15:50
7926,RAAD,1101,1,-,2,4,9,67%,11%,22%,28 Jan 2016,29 Sep 2017,15:50
7927,Taxi_4_Baxy,1101,1,-,-,7,13,46%,8%,46%,16 Aug 2017,29 Sep 2017,15:50
7928,Dogmatta,1101,-,3,2,6,13,54%,8%,38%,17 Oct 2015,29 Sep 2017,15:50
7929,civrot,1101,-,3,1,4,23,39%,30%,30%,24 Mar 2015,29 Sep 2017,15:50
7930,Xydorr,1101,-,2,3,29,48,33%,44%,23%,04 Dec 2015,29 Sep 2017,15:50
7931,Etan,1101,-,1,3,5,10,70%,30%,-,25 Dec 2015,29 Sep 2017,15:50
7932,Grapesauce,1101,-,1,1,3,9,33%,-,67%,17 Dec 2015,29 Sep 2017,15:50
7933,mafiaofbananas664,1101,-,-,3,5,20,40%,15%,45%,12 Jun 2016,29 Sep 2017,15:50
7934,The Tisch,1101,-,-,1,3,13,31%,54%,15%,03 Sep 2016,29 Sep 2017,15:50
7935,Arooon,1101,-,-,1,1,12,50%,25%,25%,23 Jan 2017,29 Sep 2017,15:50
7936,Cloudstrife299,1101,-,-,1,2,5,20%,40%,40%,20 Oct 2015,29 Sep 2017,15:50
7937,NagonFreer3,1101,-,-,-,3,5,-,20%,80%,02 Sep 2017,29 Sep 2017,15:50
7938,Stormxz1,1101,-,-,-,2,5,-,-,100%,14 Mar 2016,29 Sep 2017,15:50
7939,eckswyezed,1101,-,-,-,2,4,50%,50%,-,04 Jun 2016,29 Sep 2017,15:50
7940,Voidfire,1101,-,-,-,2,4,-,25%,75%,21 Oct 2015,29 Sep 2017,15:50
7941,asseater420,1101,-,-,-,1,3,-,-,100%,02 Aug 2016,29 Sep 2017,15:50
7942,LetsRaceBwoi,1101,-,-,-,2,2,-,-,100%,22 Apr 2016,29 Sep 2017,15:50
7943,Emperor tater_tot,1100,4,5,2,9,43,70%,26%,5%,04 Oct 2015,29 Sep 2017,15:50
7944,AgusTomps,1100,3,2,-,5,11,55%,27%,18%,10 Nov 2016,29 Sep 2017,15:50
7945,BoboTran,1100,3,1,4,2,17,59%,35%,6%,04 Jun 2016,29 Sep 2017,15:50
7946,GOLDFISH,1100,2,-,6,3,28,54%,18%,29%,28 Oct 2016,29 Sep 2017,15:50
7947,Phycon,1100,2,-,2,3,12,58%,17%,25%,17 Dec 2015,29 Sep 2017,15:50
7948,AndySharp,1100,1,6,5,29,44,68%,20%,11%,25 Oct 2015,29 Sep 2017,15:50
7949,reggietech,1100,1,3,-,12,26,65%,27%,8%,03 Jul 2016,29 Sep 2017,15:50
7950,SamVimes,1100,1,1,3,25,29,62%,31%,7%,27 Dec 2015,29 Sep 2017,15:50
7951,Darilicious,1100,1,-,2,6,9,56%,33%,11%,24 Oct 2015,29 Sep 2017,15:50
7952,bonhamr,1100,1,-,-,6,9,11%,56%,33%,17 Oct 2015,29 Sep 2017,15:50
7953,Iamlightbulb,1100,-,-,1,3,7,57%,29%,14%,03 Aug 2016,29 Sep 2017,15:50
7954,Abm145,1100,-,-,-,4,8,13%,25%,63%,19 Oct 2015,29 Sep 2017,15:50
7955,PrismKite,1100,-,-,-,2,6,50%,17%,33%,28 Aug 2016,29 Sep 2017,15:50
7956,Tofukungfu,1100,-,-,-,2,5,60%,40%,-,16 Nov 2015,29 Sep 2017,15:50
7957,SiniC,1100,-,-,-,2,5,-,-,100%,15 Oct 2015,29 Sep 2017,15:50
7958,Shaquille O Feel,1100,-,-,-,3,5,-,20%,80%,28 Apr 2016,29 Sep 2017,15:50
7959,Harlan H,1100,-,-,-,4,4,25%,25%,50%,13 Dec 2015,29 Sep 2017,15:50
7960,ParadigmPhoenix,1100,-,-,-,3,4,-,25%,75%,01 Nov 2015,29 Sep 2017,15:50
7961,Just_Alittleice,1100,-,-,-,1,2,-,-,100%,13 Nov 2016,29 Sep 2017,15:50
7962,Sneaky,1100,-,-,-,2,2,-,-,100%,23 Nov 2015,29 Sep 2017,15:50
7963,Sir Ulrich,1099,7,2,3,26,33,58%,33%,9%,23 Oct 2015,29 Sep 2017,15:50
7964,Darilium,1099,4,6,7,57,63,75%,25%,-,15 Oct 2015,29 Sep 2017,15:50
7965,Doggfite,1099,2,2,-,3,8,63%,25%,13%,21 Oct 2015,29 Sep 2017,15:50
7966,Jack Pepperton,1099,1,2,2,2,12,58%,8%,33%,30 Jul 2016,29 Sep 2017,15:50
7967,bamboo,1099,1,2,1,6,16,50%,25%,25%,23 Oct 2015,29 Sep 2017,15:50
7968,Emperor William,1099,1,2,-,4,12,67%,17%,17%,23 Jan 2017,29 Sep 2017,15:50
7969,Ian Taylor,1099,1,-,-,3,9,44%,33%,22%,15 May 2016,29 Sep 2017,15:50
7970,FelixG20,1099,1,-,-,3,5,20%,60%,20%,08 Jan 2017,29 Sep 2017,15:50
7971,Lyso,1099,1,-,-,1,4,50%,50%,-,03 May 2017,29 Sep 2017,15:50
7972,Double D,1099,-,4,-,5,28,36%,14%,50%,16 Mar 2016,29 Sep 2017,15:50
7973,EqDonkey,1099,-,2,2,13,20,70%,20%,10%,27 Nov 2015,29 Sep 2017,15:50
7974,11BangBang,1099,-,2,-,2,8,50%,-,50%,18 Nov 2015,29 Sep 2017,15:50
7975,akaSilky,1099,-,2,-,2,8,38%,13%,50%,13 Aug 2016,29 Sep 2017,15:50
7976,voxel_snake,1099,-,1,-,2,11,18%,55%,27%,26 Oct 2016,29 Sep 2017,15:50
7977,Everdying,1099,-,1,-,2,3,33%,-,67%,15 Oct 2015,29 Sep 2017,15:50
7978,Ghost4703,1099,-,-,1,4,10,10%,30%,60%,16 May 2017,29 Sep 2017,15:50
7979,Tbaier25,1099,-,-,-,2,4,-,-,100%,02 Jun 2016,29 Sep 2017,15:50
7980,AFunBlobfish,1099,-,-,-,3,3,-,-,100%,06 Aug 2016,29 Sep 2017,15:50
7981,thebonaz,1099,-,-,-,2,2,-,-,100%,30 Mar 2017,29 Sep 2017,15:50
7982,Dara,1099,-,-,-,1,1,-,-,100%,09 Mar 2017,29 Sep 2017,15:50
7983,Jezuzlizard420,1098,3,1,3,10,21,57%,33%,10%,31 Jan 2017,29 Sep 2017,15:50
7984,John Snow,1098,3,-,-,3,6,50%,33%,17%,20 Mar 2016,29 Sep 2017,15:50
7985,Schoeche,1098,1,1,3,5,11,55%,9%,36%,09 Jan 2017,29 Sep 2017,15:50
7986,Canadian Cadet,1098,1,1,2,8,11,55%,18%,27%,19 Jan 2016,29 Sep 2017,15:50
7987,pj43,1098,1,1,1,10,20,55%,45%,-,16 Oct 2015,29 Sep 2017,15:50
7988,VonMidnight,1098,1,-,3,5,19,63%,32%,5%,05 Jan 2016,29 Sep 2017,15:50
7989,Dannehkins,1098,1,-,-,3,8,50%,38%,13%,20 Sep 2016,29 Sep 2017,15:50
7990,K4ution,1098,1,-,-,2,5,20%,20%,60%,07 Oct 2015,29 Sep 2017,15:50
7991,Roboze,1098,-,1,-,4,7,57%,43%,-,16 Oct 2015,29 Sep 2017,15:50
7992,NathanAllen,1098,-,-,1,3,4,25%,50%,25%,19 Apr 2016,29 Sep 2017,15:50
7993,iamNoblex,1098,-,-,-,7,8,38%,13%,50%,25 Aug 2015,29 Sep 2017,15:50
7994,bambam4932,1098,-,-,-,5,8,13%,88%,-,25 Sep 2016,29 Sep 2017,15:50
7995,Xx_360Gamer_xX,1098,-,-,-,2,8,-,-,100%,01 May 2016,29 Sep 2017,15:50
7996,Hansvertrou,1098,-,-,-,4,7,29%,71%,-,24 Nov 2015,29 Sep 2017,15:50
7997,Chisanamono,1098,-,-,-,2,6,-,17%,83%,14 Nov 2015,29 Sep 2017,15:50
7998,Chrismark,1098,-,-,-,4,5,40%,20%,40%,06 Oct 2015,29 Sep 2017,15:50
7999,RotenOrb,1098,-,-,-,3,5,20%,20%,60%,22 Oct 2015,29 Sep 2017,15:50
8000,Dnsnsihna,1098,-,-,-,4,4,100%,-,-,14 Mar 2017,29 Sep 2017,15:50
8001,HeyThere95,1098,-,-,-,4,4,-,-,100%,27 Oct 2016,29 Sep 2017,15:50
8002,SalubriWarrior,1098,-,-,-,2,4,-,25%,75%,25 Dec 2016,29 Sep 2017,15:50
8003,kimcoye,1097,11,20,15,56,133,68%,29%,3%,14 Oct 2015,29 Sep 2017,15:50
8004,Capt Whistler,1097,9,4,5,31,54,72%,22%,6%,22 Oct 2015,29 Sep 2017,15:50
8005,Tookabees,1097,7,10,3,50,68,49%,49%,3%,06 Nov 2015,29 Sep 2017,15:50
8006,_dez,1097,4,3,1,8,35,34%,46%,20%,21 Nov 2015,29 Sep 2017,15:50
8007,tarzan00707,1097,4,3,1,11,24,63%,38%,-,06 Dec 2015,29 Sep 2017,15:50
8008,OG_Javi7,1097,3,3,1,5,23,35%,9%,57%,29 Feb 2016,29 Sep 2017,15:50
8009,PussySnorkel,1097,3,2,1,7,17,71%,18%,12%,26 Oct 2015,29 Sep 2017,15:50
8010,Chariot Rider,1097,2,6,2,10,38,74%,24%,3%,23 Oct 2015,29 Sep 2017,15:50
8011,NacNac,1097,2,3,6,2,15,80%,13%,7%,25 Oct 2015,29 Sep 2017,15:50
8012,Herpington123,1097,2,-,2,5,20,20%,20%,60%,30 Oct 2015,29 Sep 2017,15:50
8013,McSidious,1097,1,3,1,5,19,58%,32%,11%,29 Jan 2017,29 Sep 2017,15:50
8014,LieutenantKetchup,1097,1,-,2,4,8,75%,13%,13%,02 Dec 2016,29 Sep 2017,15:50
8015,Zark,1097,-,1,3,11,16,63%,19%,19%,16 Oct 2015,29 Sep 2017,15:50
8016,Captain Kal,1097,-,-,2,4,10,30%,20%,50%,20 Oct 2015,29 Sep 2017,15:50
8017,RainingLime,1097,-,-,1,2,5,40%,60%,-,15 Oct 2015,29 Sep 2017,15:50
8018,Gillespie 123,1097,-,-,1,2,5,20%,-,80%,05 Mar 2017,29 Sep 2017,15:50
8019,Brycem68,1097,-,-,-,3,7,43%,-,57%,14 Feb 2016,29 Sep 2017,15:50
8020,Pedanticfuck,1097,-,-,-,2,5,-,60%,40%,25 Jun 2017,29 Sep 2017,15:50
8021,Nova82,1097,-,-,-,2,4,-,75%,25%,15 Mar 2016,29 Sep 2017,15:50
8022,x412jn,1097,-,-,-,1,2,50%,-,50%,22 Aug 2016,29 Sep 2017,15:50
8023,Cthulhu,1097,-,-,-,2,2,-,50%,50%,13 Oct 2015,29 Sep 2017,15:50
8024,Demonicking,1097,-,-,-,1,1,-,-,100%,01 Sep 2016,29 Sep 2017,15:50
8025,ApolloSG,1097,-,-,-,1,1,-,-,100%,14 Jul 2016,29 Sep 2017,15:50
8026,Zenoxaga,1096,7,3,1,11,29,76%,21%,3%,18 Oct 2015,29 Sep 2017,15:50
8027,Wyldewood,1096,4,4,2,7,18,72%,22%,6%,23 Oct 2015,29 Sep 2017,15:50
8028,Shkafec,1096,4,3,-,2,10,80%,10%,10%,02 Feb 2017,29 Sep 2017,15:50
8029,Frothy,1096,3,5,-,5,28,43%,4%,54%,18 Feb 2017,29 Sep 2017,15:50
8030,GustaVladimir,1096,2,1,1,2,13,54%,-,46%,16 Feb 2017,29 Sep 2017,15:50
8031,nikoshak,1096,1,1,-,2,9,22%,33%,44%,05 Dec 2015,29 Sep 2017,15:50
8032,Jekyl,1096,1,-,-,4,5,20%,20%,60%,30 Aug 2016,29 Sep 2017,15:50
8033,Taykamant,1096,1,-,-,2,3,33%,-,67%,19 Oct 2015,29 Sep 2017,15:50
8034,hand2261,1096,-,1,-,3,11,36%,9%,55%,19 Oct 2015,29 Sep 2017,15:50
8035,Halquinney,1096,-,1,-,3,5,40%,20%,40%,15 Oct 2015,29 Sep 2017,15:50
8036,Taigastyle,1096,-,-,3,5,17,24%,29%,47%,14 Oct 2015,29 Sep 2017,15:50
8037,silgnia,1096,-,-,-,3,7,-,86%,14%,14 Feb 2016,29 Sep 2017,15:50
8038,OhTannenbaum,1096,-,-,-,4,6,17%,83%,-,24 Dec 2016,29 Sep 2017,15:50
8039,TheJoker00,1096,-,-,-,3,5,-,-,100%,30 Aug 2016,29 Sep 2017,15:50
8040,AquaHombre,1096,-,-,-,2,5,-,80%,20%,05 Jan 2017,29 Sep 2017,15:50
8041,SWAG,1096,-,-,-,2,5,-,-,100%,15 Oct 2015,29 Sep 2017,15:50
8042,Yungling,1096,-,-,-,2,2,-,-,100%,18 Aug 2015,29 Sep 2017,15:50
8043,SenpaiDeoxys,1096,-,-,-,1,2,-,100%,-,05 Dec 2015,29 Sep 2017,15:50
8044,TheWrathMenace,1096,-,-,-,2,2,-,-,100%,28 Feb 2016,29 Sep 2017,15:50
8045,Martyn,1095,3,2,2,12,18,61%,33%,6%,25 Jul 2016,29 Sep 2017,15:50
8046,Hunterkhammer,1095,3,2,-,3,9,78%,-,22%,18 Oct 2015,29 Sep 2017,15:50
8047,The King,1095,2,2,2,5,23,61%,9%,30%,16 Oct 2015,29 Sep 2017,15:50
8048,LhanMei,1095,2,-,2,3,9,56%,22%,22%,22 Oct 2015,29 Sep 2017,15:50
8049,Chuma,1095,2,-,1,4,9,56%,22%,22%,22 Oct 2015,29 Sep 2017,15:50
8050,DoctorRhinta,1095,2,-,-,7,11,27%,9%,64%,08 Jun 2016,29 Sep 2017,15:50
8051,hadilaaa,1095,1,1,2,5,13,69%,23%,8%,16 Oct 2015,29 Sep 2017,15:50
8052,FB WIGGLES,1095,1,1,-,2,4,50%,-,50%,15 Oct 2015,29 Sep 2017,15:50
8053,Jeffmagma,1095,1,-,-,4,15,27%,40%,33%,18 Nov 2015,29 Sep 2017,15:50
8054,jbcrash,1095,1,-,-,6,9,56%,33%,11%,27 Dec 2015,29 Sep 2017,15:50
8055,Bossofwar,1095,1,-,-,3,4,25%,-,75%,14 Dec 2016,29 Sep 2017,15:50
