rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
8081,OlFisticuffs,1093,1,2,1,5,18,56%,28%,17%,25 Apr 2016,26 Sep 2017,14:30
8082,Paulpwns,1093,1,-,2,11,13,38%,38%,23%,24 Jul 2016,26 Sep 2017,14:30
8083,TheNoob333,1093,1,-,2,2,6,50%,17%,33%,16 Apr 2016,26 Sep 2017,14:30
8084,Mr Chucklez,1093,-,1,1,2,7,43%,-,57%,16 Oct 2015,26 Sep 2017,14:30
8085,Resnim,1093,-,1,-,5,7,57%,14%,29%,24 Oct 2015,26 Sep 2017,14:30
8086,henghao lee,1093,-,-,3,2,16,19%,44%,38%,14 Nov 2015,26 Sep 2017,14:30
8087,Spartanomega,1093,-,-,2,2,5,20%,-,80%,17 Oct 2015,26 Sep 2017,14:30
8088,YourBasesRUs,1093,-,-,-,4,16,-,31%,69%,31 Oct 2015,26 Sep 2017,14:30
8089,Cryoknight,1093,-,-,-,4,6,17%,67%,17%,22 Aug 2016,26 Sep 2017,14:30
8090,BFX jack,1093,-,-,-,2,6,-,17%,83%,15 Mar 2016,26 Sep 2017,14:30
8091,OnionMaster03,1093,-,-,-,2,6,-,33%,67%,16 Oct 2015,26 Sep 2017,14:30
8092,Monkey456,1093,-,-,-,3,4,50%,-,50%,07 Apr 2017,26 Sep 2017,14:30
8093,Sadasu,1093,-,-,-,2,3,-,-,100%,29 Oct 2015,26 Sep 2017,14:30
8094,Renato01981,1093,-,-,-,2,3,-,67%,33%,14 Oct 2015,26 Sep 2017,14:30
8095,Ethics Gradient,1092,4,-,-,7,11,64%,27%,9%,26 Oct 2015,26 Sep 2017,14:30
8096,FoxCurl,1092,2,2,1,18,21,57%,19%,24%,31 Aug 2015,26 Sep 2017,14:30
8097,crazifyngers,1092,2,-,-,2,6,50%,17%,33%,12 Mar 2016,26 Sep 2017,14:30
8098,FootballMann06,1092,1,5,6,6,27,56%,19%,26%,04 Feb 2017,26 Sep 2017,14:30
8099,Derrythe,1092,1,1,-,2,5,40%,-,60%,15 Oct 2015,26 Sep 2017,14:30
8100,drkillswitch,1092,1,-,1,2,8,25%,13%,63%,18 Oct 2015,26 Sep 2017,14:30
8101,pato_______,1092,-,1,3,4,15,47%,7%,47%,14 Oct 2015,26 Sep 2017,14:30
8102,Tom1989,1092,-,1,-,2,6,50%,-,50%,15 Mar 2016,26 Sep 2017,14:30
8103,0blivion,1092,-,-,1,4,11,55%,18%,27%,23 Oct 2015,26 Sep 2017,14:30
8104,JamesDanger,1092,-,-,1,3,8,63%,-,38%,21 Jul 2016,26 Sep 2017,14:30
8105,OtakuPanda,1092,-,-,1,2,6,17%,17%,67%,26 Feb 2017,26 Sep 2017,14:30
8106,RepRyan,1092,-,-,1,2,4,25%,50%,25%,29 Mar 2017,26 Sep 2017,14:30
8107,SeanS,1092,-,-,-,1,10,10%,10%,80%,27 Apr 2016,26 Sep 2017,14:30
8108,narasimha,1092,-,-,-,2,3,-,67%,33%,08 Jun 2017,26 Sep 2017,14:30
8109,icebreak,1092,-,-,-,2,2,-,-,100%,19 Oct 2015,26 Sep 2017,14:30
8110,deep root,1091,3,1,-,4,14,29%,14%,57%,05 Apr 2016,26 Sep 2017,14:30
8111,Foxel,1091,2,-,-,2,7,29%,29%,43%,14 Nov 2015,26 Sep 2017,14:30
8112,RainRacer,1091,1,2,3,13,18,50%,11%,39%,16 Oct 2015,26 Sep 2017,14:30
8113,fukuimataco,1091,1,2,-,2,7,43%,14%,43%,26 Feb 2016,26 Sep 2017,14:30
8114,Martin802,1091,1,1,1,2,16,25%,38%,38%,11 Nov 2015,26 Sep 2017,14:30
8115,tang,1091,1,1,-,4,18,28%,44%,28%,17 Oct 2015,26 Sep 2017,14:30
8116,Octavius,1091,-,2,2,7,15,40%,20%,40%,06 Sep 2016,26 Sep 2017,14:30
8117,CapOTex,1091,-,2,-,7,13,23%,-,77%,02 Feb 2017,26 Sep 2017,14:30
8118,soul eater1234,1091,-,1,-,3,10,20%,70%,10%,28 Sep 2016,26 Sep 2017,14:30
8119,KronosXXY,1091,-,1,-,3,9,33%,11%,56%,19 Oct 2015,26 Sep 2017,14:30
8120,HydroponicMoth,1091,-,1,-,3,6,33%,33%,33%,17 Oct 2015,26 Sep 2017,14:30
8121,Taheysmom,1091,-,-,3,4,10,50%,50%,-,01 Nov 2015,26 Sep 2017,14:30
8122,trip,1091,-,-,2,4,12,25%,33%,42%,29 Oct 2015,26 Sep 2017,14:30
8123,Kthomo,1091,-,-,-,2,8,25%,38%,38%,14 Feb 2016,26 Sep 2017,14:30
8124,Ramadork,1091,-,-,-,1,6,-,-,100%,19 Feb 2016,26 Sep 2017,14:30
8125,JReilly,1091,-,-,-,3,6,-,33%,67%,22 Oct 2015,26 Sep 2017,14:30
8126,Lloydy,1091,-,-,-,2,5,20%,20%,60%,11 Jan 2016,26 Sep 2017,14:30
8127,Groves89,1091,-,-,-,3,3,33%,33%,33%,06 Oct 2015,26 Sep 2017,14:30
8128,majed,1091,-,-,-,2,2,-,100%,-,18 Oct 2015,26 Sep 2017,14:30
8129,808Prime,1091,-,-,-,2,2,-,-,100%,08 Aug 2016,26 Sep 2017,14:30
8130,dovshmuel,1091,-,-,-,2,2,-,100%,-,19 Oct 2015,26 Sep 2017,14:30
8131,Stumbles,1090,4,1,2,21,29,55%,10%,34%,09 Jun 2016,26 Sep 2017,14:30
8132,Kraken,1090,3,-,2,5,13,54%,38%,8%,14 Oct 2015,26 Sep 2017,14:30
8133,PaulFrost,1090,1,4,2,5,20,50%,35%,15%,04 Dec 2015,26 Sep 2017,14:30
8134,Feygor,1090,1,-,1,4,7,43%,29%,29%,15 Oct 2015,26 Sep 2017,14:30
8135,Tacomiguel,1090,1,-,-,2,7,14%,-,86%,07 Aug 2016,26 Sep 2017,14:30
8136,Woot,1090,-,1,-,3,7,43%,43%,14%,28 Oct 2015,26 Sep 2017,14:30
8137,vanillaface2890,1090,-,-,2,2,12,67%,33%,-,07 Jul 2015,26 Sep 2017,14:30
8138,Pablos86,1090,-,-,1,3,7,57%,29%,14%,21 Feb 2017,26 Sep 2017,14:30
8139,Deathstroke2175,1090,-,-,-,2,9,-,22%,78%,30 Apr 2016,26 Sep 2017,14:30
8140,Kuya,1090,-,-,-,2,8,-,50%,50%,28 Oct 2015,26 Sep 2017,14:30
8141,nelsonu98,1090,-,-,-,2,6,-,-,100%,05 Jan 2016,26 Sep 2017,14:30
8142,dfine321,1090,-,-,-,2,2,-,-,100%,10 Jul 2017,26 Sep 2017,14:30
8143,kamatarru,1090,-,-,-,1,1,-,-,100%,12 Mar 2017,26 Sep 2017,14:30
8144,littleshoe,1089,3,1,2,8,15,47%,7%,47%,28 Nov 2016,26 Sep 2017,14:30
8145,Marcusw,1089,2,8,5,14,31,81%,13%,6%,26 Oct 2015,26 Sep 2017,14:30
8146,Eisenhammer,1089,2,1,-,2,7,43%,14%,43%,11 Jun 2016,26 Sep 2017,14:30
8147,omrit,1089,1,2,-,3,18,39%,6%,56%,02 Nov 2015,26 Sep 2017,14:30
8148,PK2015,1089,1,-,-,4,6,17%,17%,67%,06 Nov 2015,26 Sep 2017,14:30
8149,TheNeighbor,1089,1,-,-,3,5,60%,-,40%,24 Jul 2016,26 Sep 2017,14:30
8150,Dookmariot,1089,-,2,-,3,9,56%,11%,33%,31 Oct 2015,26 Sep 2017,14:30
8151,jaha,1089,-,1,-,7,9,44%,22%,33%,08 Sep 2016,26 Sep 2017,14:30
8152,LordQoenz,1089,-,-,1,2,3,-,33%,67%,17 Oct 2015,26 Sep 2017,14:30
8153,JoshFTL,1089,-,-,-,3,4,25%,25%,50%,30 Sep 2015,26 Sep 2017,14:30
8154,Aaax,1089,-,-,-,2,2,-,-,100%,30 Dec 2015,26 Sep 2017,14:30
8155,JuicyBacon,1089,-,-,-,2,2,-,-,100%,21 Oct 2015,26 Sep 2017,14:30
8156,Derick Anderson,1088,1,2,1,6,43,28%,33%,40%,24 Jan 2017,26 Sep 2017,14:30
8157,ATShields934,1088,1,1,-,2,5,60%,-,40%,19 Oct 2015,26 Sep 2017,14:30
8158,Ghass91,1088,1,-,-,9,18,39%,28%,33%,20 Oct 2015,26 Sep 2017,14:30
8159,Siavashtaj,1088,-,1,1,2,12,58%,17%,25%,24 Jun 2016,26 Sep 2017,14:30
8160,jm93,1088,-,-,1,4,10,20%,20%,60%,16 Oct 2015,26 Sep 2017,14:30
8161,ToxicB17,1088,-,-,-,2,5,-,-,100%,19 Oct 2015,26 Sep 2017,14:30
8162,SlickCat,1088,-,-,-,3,4,25%,-,75%,18 Mar 2016,26 Sep 2017,14:30
8163,Bubbet,1088,-,-,-,2,4,-,-,100%,25 Oct 2016,26 Sep 2017,14:30
8164,CMacenzie,1088,-,-,-,2,4,-,-,100%,07 Jul 2016,26 Sep 2017,14:30
8165,WhaelFall,1088,-,-,-,2,3,-,33%,67%,27 Jul 2016,26 Sep 2017,14:30
8166,Gelyos,1088,-,-,-,2,2,-,-,100%,21 Oct 2015,26 Sep 2017,14:30
8167,Macarena,1088,-,-,-,2,2,-,-,100%,21 Oct 2015,26 Sep 2017,14:30
8168,Pajamazon,1087,6,4,4,33,40,68%,30%,3%,15 Apr 2017,26 Sep 2017,14:30
8169,Leolegend,1087,6,2,1,14,26,42%,42%,15%,15 Oct 2015,26 Sep 2017,14:30
8170,Betorocks,1087,4,3,1,29,42,50%,31%,19%,18 Feb 2016,26 Sep 2017,14:30
8171,BrettieG,1087,3,3,4,16,26,65%,27%,8%,16 Jan 2016,26 Sep 2017,14:30
8172,UnrealCJS,1087,2,3,-,8,14,43%,7%,50%,21 Dec 2015,26 Sep 2017,14:30
8173,Mikeman,1087,2,1,-,2,20,40%,15%,45%,12 Dec 2015,26 Sep 2017,14:30
8174,Jeff789,1087,-,-,2,8,19,5%,37%,58%,16 Oct 2015,26 Sep 2017,14:30
8175,Sir Alonne,1087,-,-,1,4,15,7%,27%,67%,26 Oct 2015,26 Sep 2017,14:30
8176,Hoggster,1087,-,-,1,9,10,40%,50%,10%,04 Nov 2015,26 Sep 2017,14:30
8177,Maxwell1831,1087,-,-,1,5,6,17%,-,83%,04 Mar 2017,26 Sep 2017,14:30
8178,dlopezpi,1087,-,-,1,2,4,25%,-,75%,02 Nov 2015,26 Sep 2017,14:30
8179,Buccaneer88,1087,-,-,-,5,8,38%,38%,25%,21 Feb 2016,26 Sep 2017,14:30
8180,DonRh,1087,-,-,-,4,7,14%,43%,43%,16 Oct 2015,26 Sep 2017,14:30
8181,Veronick,1087,-,-,-,3,6,-,50%,50%,04 Aug 2017,26 Sep 2017,14:30
8182,N64211319,1087,-,-,-,2,4,-,25%,75%,05 Jul 2016,26 Sep 2017,14:30
8183,dylansley,1087,-,-,-,3,3,-,67%,33%,19 Dec 2015,26 Sep 2017,14:30
8184,Sirisausar,1087,-,-,-,2,2,-,-,100%,21 Jan 2016,26 Sep 2017,14:30
8185,Telemitry,1086,8,4,2,14,34,76%,18%,6%,21 Oct 2015,26 Sep 2017,14:30
8186,RhaegoMyEggo,1086,6,2,3,14,31,58%,29%,13%,24 Oct 2015,26 Sep 2017,14:30
8187,Theadrln,1086,4,3,6,33,34,65%,29%,6%,31 Oct 2015,26 Sep 2017,14:30
8188,Daveandemma,1086,3,1,3,10,19,47%,42%,11%,24 Jan 2016,26 Sep 2017,14:30
8189,Jared228,1086,2,1,-,17,36,44%,53%,3%,18 Oct 2015,26 Sep 2017,14:30
8190,Brennon_A,1086,1,4,-,16,23,39%,22%,39%,17 Oct 2015,26 Sep 2017,14:30
8191,divspirit,1086,1,4,-,10,11,45%,9%,45%,17 Oct 2015,26 Sep 2017,14:30
8192,Astilaric,1086,1,-,-,4,18,22%,17%,61%,10 Nov 2015,26 Sep 2017,14:30
8193,MRT466,1086,1,-,-,2,13,46%,23%,31%,05 Jun 2017,26 Sep 2017,14:30
8194,United Industries,1086,-,3,1,7,11,55%,9%,36%,11 Dec 2015,26 Sep 2017,14:30
8195,inukshuk,1086,-,2,2,15,23,26%,26%,48%,15 Nov 2015,26 Sep 2017,14:30
8196,billybob22,1086,-,1,1,23,32,31%,53%,16%,17 Jun 2017,26 Sep 2017,14:30
8197,JoeTron,1086,-,1,1,4,6,33%,-,67%,25 Mar 2016,26 Sep 2017,14:30
8198,MrCyberTeddy,1086,-,1,-,4,12,42%,25%,33%,15 Nov 2016,26 Sep 2017,14:30
8199,WarMachine,1086,-,1,-,2,11,18%,27%,55%,17 Oct 2015,26 Sep 2017,14:30
8200,Ethanrodtan,1086,-,1,-,3,6,-,33%,67%,26 Dec 2016,26 Sep 2017,14:30
8201,Jaiden16,1086,-,-,1,2,8,25%,13%,63%,07 Apr 2017,26 Sep 2017,14:30
8202,ElectroBlueGuy,1086,-,-,-,3,8,-,13%,88%,14 Jan 2017,26 Sep 2017,14:30
8203,Batato,1086,-,-,-,2,6,17%,-,83%,08 Aug 2017,26 Sep 2017,14:30
8204,Gerard Joling,1086,-,-,-,2,4,-,-,100%,19 Dec 2015,26 Sep 2017,14:30
8205,paastie,1086,-,-,-,2,4,-,-,100%,23 Dec 2015,26 Sep 2017,14:30
8206,JonnyCreeper65,1086,-,-,-,3,4,-,25%,75%,19 Apr 2016,26 Sep 2017,14:30
8207,La Fin,1086,-,-,-,3,3,33%,33%,33%,01 Nov 2015,26 Sep 2017,14:30
8208,Ll3gy,1086,-,-,-,2,2,-,100%,-,10 Jan 2016,26 Sep 2017,14:30
8209,Laugh1ngGas,1085,3,3,7,15,35,69%,23%,9%,24 Nov 2016,26 Sep 2017,14:30
8210,savvouli,1085,2,7,9,23,94,77%,21%,2%,07 Dec 2015,26 Sep 2017,14:30
8211,Atheawesome,1085,2,1,1,7,22,32%,23%,45%,16 Oct 2015,26 Sep 2017,14:30
8212,dima1127,1085,2,1,-,2,8,38%,25%,38%,22 May 2016,26 Sep 2017,14:30
8213,Hiro_ZA,1085,2,-,-,2,10,30%,10%,60%,24 Dec 2015,26 Sep 2017,14:30
8214,Millboat,1085,1,1,2,12,25,56%,28%,16%,31 May 2017,26 Sep 2017,14:30
8215,BoochieGang,1085,-,2,-,10,10,-,-,100%,28 Sep 2016,26 Sep 2017,14:30
8216,Goneboy,1085,-,1,2,5,20,55%,20%,25%,25 Oct 2015,26 Sep 2017,14:30
8217,nanomemoco,1085,-,1,-,2,4,-,50%,50%,15 Nov 2015,26 Sep 2017,14:30
8218,Valleyforge,1085,-,-,1,3,11,18%,9%,73%,17 Oct 2015,26 Sep 2017,14:30
8219,Liglove,1085,-,-,-,3,4,-,50%,50%,24 Feb 2016,26 Sep 2017,14:30
8220,Im Wayne Brady Bitch,1085,-,-,-,2,4,-,75%,25%,29 Dec 2015,26 Sep 2017,14:30
8221,awesomebenc99,1085,-,-,-,2,4,-,25%,75%,20 Oct 2015,26 Sep 2017,14:30
8222,Castill0,1085,-,-,-,2,3,-,67%,33%,03 Nov 2015,26 Sep 2017,14:30
8223,Jaredwheele,1085,-,-,-,3,3,-,-,100%,16 Oct 2015,26 Sep 2017,14:30
8224,BorderReiver,1085,-,-,-,2,3,-,-,100%,07 Mar 2016,26 Sep 2017,14:30
8225,Troilus,1085,-,-,-,2,3,-,-,100%,01 Oct 2016,26 Sep 2017,14:30
8226,Jvail,1084,5,6,10,40,90,49%,14%,37%,24 Feb 2016,26 Sep 2017,14:30
8227,SlayBelle,1084,4,2,3,18,30,50%,10%,40%,17 Oct 2015,26 Sep 2017,14:30
8228,Sub Commander Arch,1084,2,1,1,11,35,34%,40%,26%,11 Dec 2015,26 Sep 2017,14:30
8229,ade6,1084,1,1,-,2,9,11%,22%,67%,15 Dec 2015,26 Sep 2017,14:30
8230,rmf_,1084,1,-,2,2,8,50%,25%,25%,01 Apr 2016,26 Sep 2017,14:30
8231,MyersH,1084,1,-,-,4,12,17%,17%,67%,15 Mar 2016,26 Sep 2017,14:30
8232,IConFEWsed,1084,1,-,-,2,5,40%,20%,40%,15 Feb 2016,26 Sep 2017,14:30
8233,Stingraider,1084,-,2,5,11,28,68%,18%,14%,16 Oct 2015,26 Sep 2017,14:30
8234,kaka,1084,-,2,2,2,10,40%,-,60%,30 Nov 2015,26 Sep 2017,14:30
8235,Mystic Dingo,1084,-,-,2,2,8,25%,13%,63%,15 Oct 2015,26 Sep 2017,14:30
8236,Gazorpazorp520,1084,-,-,1,3,5,-,20%,80%,16 Jul 2017,26 Sep 2017,14:30
8237,Zedrick,1084,-,-,1,2,4,25%,25%,50%,06 Feb 2016,26 Sep 2017,14:30
8238,Afrowner,1084,-,-,-,2,9,11%,11%,78%,13 Apr 2017,26 Sep 2017,14:30
8239,whitegroth,1084,-,-,-,2,5,-,40%,60%,08 Apr 2017,26 Sep 2017,14:30
8240,archaicStargazer,1084,-,-,-,3,4,-,75%,25%,17 Jul 2017,26 Sep 2017,14:30
8241,Jameso,1084,-,-,-,2,4,-,25%,75%,15 Feb 2016,26 Sep 2017,14:30
8242,hanash,1084,-,-,-,2,3,-,33%,67%,29 Oct 2015,26 Sep 2017,14:30
8243,HexThePlanet,1084,-,-,-,2,2,-,-,100%,21 Apr 2016,26 Sep 2017,14:30
8244,November,1084,-,-,-,2,2,-,-,100%,25 Apr 2017,26 Sep 2017,14:30
8245,Scalawag,1083,2,-,1,3,6,67%,33%,-,09 Jul 2016,26 Sep 2017,14:30
8246,SwagPeterPan,1083,1,2,5,9,26,54%,46%,-,18 Dec 2015,26 Sep 2017,14:30
8247,Catlips,1083,1,1,1,6,9,33%,11%,56%,14 Oct 2015,26 Sep 2017,14:30
8248,DeltaStrike907,1083,1,-,1,6,11,45%,55%,-,17 Aug 2016,26 Sep 2017,14:30
8249,el_capitahn,1083,1,-,-,3,18,6%,6%,89%,14 Oct 2015,26 Sep 2017,14:30
8250,CptCoy,1083,1,-,-,3,5,20%,20%,60%,25 Oct 2015,26 Sep 2017,14:30
8251,Greenbean618,1083,-,1,-,2,9,22%,33%,44%,27 Oct 2016,26 Sep 2017,14:30
8252,Jpmcb,1083,-,1,-,2,6,-,50%,50%,30 Jun 2016,26 Sep 2017,14:30
8253,Zum1,1083,-,-,1,6,16,63%,38%,-,14 Feb 2016,26 Sep 2017,14:30
8254,dragunova,1083,-,-,-,2,7,14%,14%,71%,01 Jan 2017,26 Sep 2017,14:30
8255,Wither Dragon,1083,-,-,-,3,3,-,-,100%,19 Dec 2016,26 Sep 2017,14:30
8256,Zenkei,1083,-,-,-,2,3,-,-,100%,24 Mar 2017,26 Sep 2017,14:30
8257,LordPrettyFlacko,1083,-,-,-,2,2,-,50%,50%,28 May 2017,26 Sep 2017,14:30
8258,ts190302,1083,-,-,-,2,2,-,50%,50%,22 Oct 2015,26 Sep 2017,14:30
8259,dstrucsean,1082,5,4,5,6,36,47%,42%,11%,27 May 2016,26 Sep 2017,14:30
8260,Skimax,1082,2,3,1,4,21,52%,33%,14%,29 Dec 2015,26 Sep 2017,14:30
8261,Nukeman5342,1082,2,1,-,3,21,10%,29%,62%,20 Oct 2015,26 Sep 2017,14:30
8262,ogcapp,1082,2,1,-,5,16,25%,25%,50%,19 May 2016,26 Sep 2017,14:30
8263,Turfburn,1082,2,-,-,2,16,13%,19%,69%,13 Jul 2015,26 Sep 2017,14:30
8264,Loonik,1082,2,-,-,6,8,50%,38%,13%,20 Oct 2015,26 Sep 2017,14:30
8265,Zensoc,1082,1,7,1,8,18,72%,22%,6%,16 Jan 2016,26 Sep 2017,14:30
8266,Bleachnation,1082,1,2,-,7,13,31%,23%,46%,28 Sep 2016,26 Sep 2017,14:30
8267,Tabris,1082,1,-,3,9,10,60%,10%,30%,27 Nov 2015,26 Sep 2017,14:30
8268,Remorhas,1082,1,-,-,5,18,67%,17%,17%,17 Oct 2015,26 Sep 2017,14:30
8269,Fothoss,1082,-,2,2,9,15,40%,20%,40%,16 Oct 2015,26 Sep 2017,14:30
8270,Polderan,1082,-,2,2,4,9,78%,22%,-,21 Dec 2015,26 Sep 2017,14:30
8271,Jexx,1082,-,1,-,7,12,33%,33%,33%,09 Jan 2017,26 Sep 2017,14:30
8272,C734R,1082,-,-,1,2,3,33%,-,67%,17 Jul 2016,26 Sep 2017,14:30
8273,italsal,1082,-,-,-,5,14,21%,64%,14%,03 Jan 2016,26 Sep 2017,14:30
8274,DylanD,1082,-,-,-,4,10,20%,20%,60%,01 Sep 2016,26 Sep 2017,14:30
8275,thatoneguy778,1082,-,-,-,2,6,-,17%,83%,02 Mar 2017,26 Sep 2017,14:30
8276,JosephC,1082,-,-,-,2,3,-,33%,67%,20 Oct 2015,26 Sep 2017,14:30
8277,WalterWhite,1082,-,-,-,2,2,-,-,100%,17 Jun 2017,26 Sep 2017,14:30
8278,The High Notes,1081,8,1,4,28,42,71%,26%,2%,20 Oct 2015,26 Sep 2017,14:30
8279,Syp3x,1081,2,2,1,12,18,44%,28%,28%,20 Oct 2015,26 Sep 2017,14:30
8280,IFellOffALedge,1081,2,1,2,3,13,62%,15%,23%,16 Oct 2015,26 Sep 2017,14:30
8281,Mr Kiulo,1081,1,3,1,27,45,33%,36%,31%,24 Oct 2015,26 Sep 2017,14:30
8282,DesignedTrue,1081,1,2,3,28,46,43%,48%,9%,16 Oct 2015,26 Sep 2017,14:30
8283,Jeff_69,1081,-,1,4,10,18,11%,6%,83%,01 Jan 2016,26 Sep 2017,14:30
8284,4isCosmic,1081,-,1,1,2,5,20%,20%,60%,15 Oct 2015,26 Sep 2017,14:30
8285,Meteoman,1081,-,-,1,2,6,33%,67%,-,02 Jan 2016,26 Sep 2017,14:30
8286,Faul,1081,-,-,1,4,5,20%,20%,60%,18 Dec 2016,26 Sep 2017,14:30
8287,nova00,1081,-,-,1,3,4,25%,50%,25%,15 Oct 2015,26 Sep 2017,14:30
8288,Yikes11,1081,-,-,-,3,7,14%,-,86%,30 Dec 2015,26 Sep 2017,14:30
8289,Boss-man,1081,-,-,-,3,5,-,40%,60%,01 Jun 2016,26 Sep 2017,14:30
8290,IScorpionI,1081,-,-,-,3,4,-,25%,75%,17 Oct 2015,26 Sep 2017,14:30
8291,Young Clavicle,1081,-,-,-,2,3,-,33%,67%,02 Dec 2016,26 Sep 2017,14:30
8292,JayTheDestroyer,1080,4,1,-,3,12,42%,25%,33%,21 Oct 2015,26 Sep 2017,14:30
8293,Wid1,1080,3,9,9,17,56,73%,18%,9%,22 Oct 2015,26 Sep 2017,14:30
8294,AtcticSquire,1080,2,1,3,14,24,38%,29%,33%,17 Dec 2015,26 Sep 2017,14:30
8295,TobiLeKoala,1080,2,-,-,2,7,57%,-,43%,08 Sep 2016,26 Sep 2017,14:30
8296,kronos1337,1080,1,1,1,10,13,54%,38%,8%,11 May 2017,26 Sep 2017,14:30
8297,CraigMarc,1080,-,2,1,7,11,18%,55%,27%,01 Feb 2016,26 Sep 2017,14:30
8298,Zappbranigan,1080,-,1,1,6,20,25%,45%,30%,22 Feb 2017,26 Sep 2017,14:30
8299,Laurenevans,1080,-,1,-,2,5,60%,-,40%,06 Dec 2015,26 Sep 2017,14:30
8300,LPFear,1080,-,1,-,3,5,-,40%,60%,14 Sep 2016,26 Sep 2017,14:30
8301,bloodcurse134,1080,-,-,2,3,11,27%,-,73%,05 Jun 2017,26 Sep 2017,14:30
8302,hundche,1080,-,-,-,3,6,17%,17%,67%,26 Jun 2016,26 Sep 2017,14:30
8303,Nullifi,1080,-,-,-,3,6,-,17%,83%,01 Aug 2016,26 Sep 2017,14:30
8304,Dafeet1014,1080,-,-,-,2,6,-,17%,83%,29 Jan 2017,26 Sep 2017,14:30
8305,Socratease,1080,-,-,-,2,4,-,25%,75%,24 Dec 2016,26 Sep 2017,14:30
8306,Force4Good,1080,-,-,-,3,3,-,33%,67%,15 Mar 2016,26 Sep 2017,14:30
8307,shawn connery,1079,5,7,3,24,39,56%,3%,41%,20 Feb 2017,26 Sep 2017,14:30
8308,DeathKeeper,1079,2,4,-,2,18,61%,17%,22%,16 Nov 2015,26 Sep 2017,14:30
8309,TFK57,1079,1,2,3,2,20,35%,35%,30%,23 Oct 2015,26 Sep 2017,14:30
8310,Nerdiger,1079,1,1,-,18,23,35%,17%,48%,21 Oct 2015,26 Sep 2017,14:30
8311,SALTMINE,1079,1,1,-,8,8,50%,38%,13%,12 Dec 2015,26 Sep 2017,14:30
8312,ThePenguin15,1079,1,-,1,6,11,27%,55%,18%,14 Feb 2017,26 Sep 2017,14:30
8313,papismurf,1079,1,-,-,2,7,14%,14%,71%,01 Mar 2017,26 Sep 2017,14:30
8314,XxxTendonitis,1079,1,-,-,2,5,40%,20%,40%,08 Jun 2017,26 Sep 2017,14:30
8315,L1b3lldr4,1079,-,2,1,7,29,62%,34%,3%,18 Oct 2015,26 Sep 2017,14:30
8316,Misuteri Kenshi,1079,-,2,1,8,28,50%,25%,25%,10 Sep 2016,26 Sep 2017,14:30
8317,aa_15,1079,-,2,1,3,24,42%,13%,46%,21 Oct 2015,26 Sep 2017,14:30
8318,fattdogs,1079,-,2,-,6,12,33%,58%,8%,11 May 2017,26 Sep 2017,14:30
8319,sunwukung,1079,-,2,-,4,11,18%,18%,64%,18 Nov 2015,26 Sep 2017,14:30
8320,ModeSix,1079,-,1,1,7,11,55%,27%,18%,15 Oct 2015,26 Sep 2017,14:30
8321,Huistrion,1079,-,1,1,5,9,22%,33%,44%,18 Oct 2015,26 Sep 2017,14:30
8322,Big Barron,1079,-,1,-,5,10,10%,10%,80%,19 Oct 2015,26 Sep 2017,14:30
8323,Evil Pumpkin,1079,-,-,1,4,6,50%,-,50%,30 Oct 2016,26 Sep 2017,14:30
8324,Mcgee318,1079,-,-,1,3,6,33%,33%,33%,21 Oct 2015,26 Sep 2017,14:30
8325,mrabz,1079,-,-,-,3,10,-,10%,90%,15 Mar 2016,26 Sep 2017,14:30
8326,Slainte,1079,-,-,-,2,7,14%,29%,57%,14 Sep 2016,26 Sep 2017,14:30
8327,Wolfwarrior,1079,-,-,-,2,3,33%,-,67%,18 Oct 2015,26 Sep 2017,14:30
8328,sahar,1079,-,-,-,2,2,-,-,100%,31 Oct 2015,26 Sep 2017,14:30
8329,biggiebagelz,1078,7,7,5,8,44,80%,7%,14%,16 Oct 2015,26 Sep 2017,14:30
8330,firokyoko,1078,6,6,3,25,56,48%,18%,34%,29 Aug 2016,26 Sep 2017,14:30
8331,JacquesAcide,1078,3,7,8,58,93,70%,25%,5%,21 Oct 2015,26 Sep 2017,14:30
8332,Deveaution,1078,2,1,1,7,11,36%,27%,36%,25 Oct 2015,26 Sep 2017,14:30
8333,maxykyng,1078,1,1,2,9,17,53%,29%,18%,09 Nov 2015,26 Sep 2017,14:30
8334,cartograph,1078,1,-,1,4,10,20%,30%,50%,08 Dec 2016,26 Sep 2017,14:30
8335,andymetoo,1078,-,-,2,5,10,40%,40%,20%,03 Jan 2016,26 Sep 2017,14:30
8336,mackatack151342,1078,-,-,1,2,8,25%,50%,25%,25 Jan 2016,26 Sep 2017,14:30
8337,fksf,1078,-,-,-,3,10,-,20%,80%,16 Feb 2017,26 Sep 2017,14:30
8338,Daplayer,1078,-,-,-,2,9,-,-,100%,15 Mar 2016,26 Sep 2017,14:30
8339,Dagob3rt,1078,-,-,-,3,5,-,-,100%,23 Dec 2015,26 Sep 2017,14:30
8340,Miku616,1078,-,-,-,3,4,-,-,100%,18 Oct 2015,26 Sep 2017,14:30
8341,DeltaPR,1078,-,-,-,2,2,-,50%,50%,16 Oct 2015,26 Sep 2017,14:30
8342,SuperBurrito,1077,3,3,-,2,11,82%,-,18%,23 Feb 2016,26 Sep 2017,14:30
8343,mlliy,1077,2,-,2,9,24,21%,17%,63%,23 Nov 2016,26 Sep 2017,14:30
