rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
6479,xRoyle,1138,-,-,-,2,3,33%,33%,33%,05 Jul 2016,28 Sep 2017,16:25
6480,roselin,1138,-,-,-,1,3,-,33%,67%,02 Nov 2015,28 Sep 2017,16:25
6481,Srkukali,1138,-,-,-,2,3,-,-,100%,01 Feb 2016,28 Sep 2017,16:25
6482,Davis72,1138,-,-,-,2,3,-,-,100%,20 Oct 2015,28 Sep 2017,16:25
6483,Deathurts,1138,-,-,-,1,3,-,-,100%,26 Jun 2016,28 Sep 2017,16:25
6484,Stay4Frosty,1138,-,-,-,1,3,-,33%,67%,10 Nov 2015,28 Sep 2017,16:25
6485,Lanius,1138,-,-,-,1,3,-,33%,67%,25 Nov 2015,28 Sep 2017,16:25
6486,Death Usagi,1138,-,-,-,1,2,50%,50%,-,03 Aug 2017,28 Sep 2017,16:25
6487,ChinoTheGreat,1138,-,-,-,1,2,-,-,100%,07 Apr 2017,28 Sep 2017,16:25
6488,OriginalUkr,1138,-,-,-,1,1,-,-,100%,17 Mar 2016,28 Sep 2017,16:25
6489,Chocpuffs,1138,-,-,-,1,1,-,-,100%,21 Oct 2015,28 Sep 2017,16:25
6490,jagermonster,1138,-,-,-,1,1,-,-,100%,04 Jan 2016,28 Sep 2017,16:25
6491,Hrithik Singh,1138,-,-,-,1,1,-,-,100%,20 Mar 2017,28 Sep 2017,16:25
6492,jivan patel,1138,-,-,-,1,1,-,100%,-,16 Jan 2017,28 Sep 2017,16:25
6493,Skellyton,1138,-,-,-,1,1,-,-,100%,28 Jan 2016,28 Sep 2017,16:25
6494,Zczvz,1138,-,-,-,1,1,-,100%,-,02 Nov 2015,28 Sep 2017,16:25
6495,nggzstillwilin,1138,-,-,-,1,1,-,-,100%,18 Mar 2016,28 Sep 2017,16:25
6496,sajjad,1138,-,-,-,1,1,-,-,100%,05 Dec 2015,28 Sep 2017,16:25
6497,Sterbenz,1138,-,-,-,1,1,-,-,100%,18 Feb 2017,28 Sep 2017,16:25
6498,Taklu,1138,-,-,-,1,1,-,-,100%,14 Oct 2016,28 Sep 2017,16:25
6499,dxterlordfam,1138,-,-,-,1,1,-,100%,-,05 Dec 2015,28 Sep 2017,16:25
6500,Tomson14,1137,10,13,6,12,54,80%,13%,7%,01 Jul 2016,28 Sep 2017,16:25
6501,diolass,1137,4,-,-,5,21,29%,24%,48%,30 Mar 2016,28 Sep 2017,16:25
6502,MarcusT,1137,3,7,8,25,39,79%,13%,8%,11 Aug 2016,28 Sep 2017,16:25
6503,Aerys,1137,3,4,-,6,17,59%,6%,35%,16 Oct 2015,28 Sep 2017,16:25
6504,Spartan3657,1137,2,1,3,3,19,63%,21%,16%,19 Oct 2015,28 Sep 2017,16:25
6505,MrMiniSpeed,1137,2,1,-,6,13,31%,8%,62%,11 Nov 2015,28 Sep 2017,16:25
6506,Zerocool,1137,2,-,3,1,8,50%,13%,38%,16 Oct 2015,28 Sep 2017,16:25
6507,The Capitalist,1137,2,-,1,4,14,64%,14%,21%,25 Apr 2016,28 Sep 2017,16:25
6508,Slims,1137,2,-,-,2,10,60%,30%,10%,13 Nov 2015,28 Sep 2017,16:25
6509,Starkillers,1137,1,3,1,3,12,83%,8%,8%,28 Nov 2015,28 Sep 2017,16:25
6510,SyWax,1137,1,2,2,2,11,73%,27%,-,22 Oct 2015,28 Sep 2017,16:25
6511,Andru Ellis,1137,1,1,-,9,18,33%,33%,33%,21 Oct 2015,28 Sep 2017,16:25
6512,melonfloater,1137,1,1,-,2,4,75%,25%,-,29 Jun 2016,28 Sep 2017,16:25
6513,SOMAw,1137,1,-,1,3,7,43%,14%,43%,13 Oct 2015,28 Sep 2017,16:25
6514,ChrisOfDeath,1137,1,-,1,3,7,29%,57%,14%,08 Nov 2015,28 Sep 2017,16:25
6515,Schweik empire,1137,1,-,-,1,8,63%,13%,25%,21 Oct 2016,28 Sep 2017,16:25
6516,Chrispix,1137,1,-,-,2,4,75%,25%,-,22 Oct 2015,28 Sep 2017,16:25
6517,mulard,1137,1,-,-,2,4,25%,25%,50%,25 Dec 2015,28 Sep 2017,16:25
6518,Bdizzle,1137,-,3,-,1,5,80%,20%,-,17 Oct 2015,28 Sep 2017,16:25
6519,ApolloPlagued,1137,-,2,2,3,15,47%,20%,33%,22 Oct 2015,28 Sep 2017,16:25
6520,Jguevarra,1137,-,1,1,1,6,33%,17%,50%,07 Sep 2016,28 Sep 2017,16:25
6521,kirypto,1137,-,1,1,1,4,75%,-,25%,22 May 2017,28 Sep 2017,16:25
6522,hisnameisartur,1137,-,1,-,1,7,14%,57%,29%,28 Aug 2016,28 Sep 2017,16:25
6523,Griddick,1137,-,1,-,3,5,40%,-,60%,06 Apr 2016,28 Sep 2017,16:25
6524,maxwic,1137,-,1,-,1,3,67%,-,33%,17 Feb 2016,28 Sep 2017,16:25
6525,swordofavalon,1137,-,-,2,1,11,73%,18%,9%,26 Dec 2015,28 Sep 2017,16:25
6526,Beerio,1137,-,-,1,3,5,40%,60%,-,05 Oct 2015,28 Sep 2017,16:25
6527,NorEaster,1137,-,-,1,1,2,50%,50%,-,19 Oct 2015,28 Sep 2017,16:25
6528,Historic3D,1137,-,-,-,2,7,43%,-,57%,13 Apr 2017,28 Sep 2017,16:25
6529,SpeedyandFlash,1137,-,-,-,2,7,14%,14%,71%,18 Oct 2015,28 Sep 2017,16:25
6530,PauliCat,1137,-,-,-,2,6,-,17%,83%,29 Jul 2017,28 Sep 2017,16:25
6531,Spark,1137,-,-,-,2,4,75%,-,25%,15 Oct 2015,28 Sep 2017,16:25
6532,YP Danny,1137,-,-,-,3,4,-,50%,50%,09 Nov 2015,28 Sep 2017,16:25
6533,Capt,1137,-,-,-,1,3,33%,-,67%,16 Oct 2015,28 Sep 2017,16:25
6534,Umberto5,1137,-,-,-,1,3,-,67%,33%,02 Feb 2017,28 Sep 2017,16:25
6535,MadToxic,1137,-,-,-,1,2,50%,-,50%,17 Oct 2015,28 Sep 2017,16:25
6536,placidhound,1137,-,-,-,1,2,50%,-,50%,05 Mar 2016,28 Sep 2017,16:25
6537,Junkyard Dog,1137,-,-,-,2,2,50%,50%,-,27 May 2016,28 Sep 2017,16:25
6538,Jarebare2020,1137,-,-,-,1,2,-,50%,50%,18 Mar 2016,28 Sep 2017,16:25
6539,dingyang,1137,-,-,-,2,2,-,100%,-,18 Oct 2015,28 Sep 2017,16:25
6540,Ghost Hin,1137,-,-,-,1,2,-,-,100%,12 Oct 2015,28 Sep 2017,16:25
6541,xBGxJellal,1137,-,-,-,1,2,-,-,100%,30 Apr 2017,28 Sep 2017,16:25
6542,Spinoza,1137,-,-,-,2,2,-,-,100%,10 May 2016,28 Sep 2017,16:25
6543,Riles,1137,-,-,-,1,2,-,50%,50%,14 Oct 2015,28 Sep 2017,16:25
6544,Let zhima fly,1137,-,-,-,1,1,-,100%,-,09 Aug 2016,28 Sep 2017,16:25
6545,elena,1137,-,-,-,1,1,-,100%,-,26 Oct 2015,28 Sep 2017,16:25
6546,Geffen,1137,-,-,-,1,1,-,100%,-,20 Oct 2015,28 Sep 2017,16:25
6547,FShibo,1137,-,-,-,1,1,-,-,100%,01 Nov 2015,28 Sep 2017,16:25
6548,ImNotADrugDealer,1137,-,-,-,1,1,-,100%,-,22 Jun 2017,28 Sep 2017,16:25
6549,s3skel,1137,-,-,-,1,1,-,100%,-,01 Aug 2016,28 Sep 2017,16:25
6550,Deggradedrook,1136,7,1,1,18,32,47%,34%,19%,08 Apr 2017,28 Sep 2017,16:25
6551,seffers,1136,6,-,1,4,35,40%,31%,29%,23 Jun 2016,28 Sep 2017,16:25
6552,unclevon,1136,3,1,-,1,7,71%,14%,14%,02 Sep 2016,28 Sep 2017,16:25
6553,zanes,1136,3,-,-,2,5,60%,20%,20%,20 Oct 2016,28 Sep 2017,16:25
6554,quaecunque,1136,2,5,5,3,25,80%,16%,4%,23 Nov 2015,28 Sep 2017,16:25
6555,Gena,1136,2,-,2,7,11,55%,18%,27%,17 Oct 2015,28 Sep 2017,16:25
6556,ERA101,1136,2,-,2,4,9,78%,11%,11%,15 Oct 2015,28 Sep 2017,16:25
6557,R3V3RS3_Z00M,1136,1,4,2,1,16,56%,25%,19%,02 Jan 2017,28 Sep 2017,16:25
6558,EnhancedSoul,1136,1,2,1,2,14,64%,36%,-,15 Mar 2016,28 Sep 2017,16:25
6559,Kinobody,1136,1,2,-,7,8,50%,25%,25%,11 Feb 2017,28 Sep 2017,16:25
6560,xanadont,1136,1,1,4,8,12,67%,17%,17%,19 Oct 2015,28 Sep 2017,16:25
6561,StormWhisperer,1136,1,1,2,4,16,69%,19%,13%,30 Jun 2016,28 Sep 2017,16:25
6562,DrFeel600D,1136,1,1,1,1,8,50%,25%,25%,25 Mar 2015,28 Sep 2017,16:25
6563,Wennis,1136,1,1,-,6,10,80%,10%,10%,08 Mar 2016,28 Sep 2017,16:25
6564,RadicalRumpRoast,1136,1,-,-,2,6,17%,-,83%,16 Oct 2015,28 Sep 2017,16:25
6565,Sniperpro,1136,1,-,-,1,3,33%,-,67%,15 Oct 2015,28 Sep 2017,16:25
6566,Clip,1136,1,-,-,1,3,33%,-,67%,31 Mar 2016,28 Sep 2017,16:25
6567,Saleem Bandu,1136,-,2,2,2,7,86%,-,14%,17 Mar 2016,28 Sep 2017,16:25
6568,Grandin4,1136,-,2,1,1,9,56%,22%,22%,30 Sep 2016,28 Sep 2017,16:25
6569,Katurphy,1136,-,1,2,2,18,22%,28%,50%,08 Dec 2015,28 Sep 2017,16:25
6570,Kcat428,1136,-,1,1,6,9,67%,22%,11%,18 Mar 2016,28 Sep 2017,16:25
6571,Prokopter,1136,-,1,1,3,4,50%,-,50%,14 Oct 2015,28 Sep 2017,16:25
6572,forkchop,1136,-,1,-,3,8,38%,38%,25%,26 Nov 2015,28 Sep 2017,16:25
6573,hellige,1136,-,1,-,1,5,80%,20%,-,31 Dec 2015,28 Sep 2017,16:25
6574,Admiral Christopher,1136,-,1,-,1,3,33%,33%,33%,14 Mar 2016,28 Sep 2017,16:25
6575,Jorick44,1136,-,1,-,1,3,33%,33%,33%,17 Oct 2015,28 Sep 2017,16:25
6576,Sikat,1136,-,-,1,2,14,-,50%,50%,19 Dec 2015,28 Sep 2017,16:25
6577,Adamonias,1136,-,-,-,5,9,67%,22%,11%,17 Oct 2015,28 Sep 2017,16:25
6578,JackyJac,1136,-,-,-,1,6,33%,33%,33%,06 Jul 2017,28 Sep 2017,16:25
6579,KoffinKorps,1136,-,-,-,1,5,20%,20%,60%,11 Dec 2015,28 Sep 2017,16:25
6580,alexeika,1136,-,-,-,2,5,-,-,100%,21 Oct 2015,28 Sep 2017,16:25
6581,Nas_Rulezz12,1136,-,-,-,3,5,-,-,100%,18 Oct 2015,28 Sep 2017,16:25
6582,Lord_Francy,1136,-,-,-,1,5,-,-,100%,24 Dec 2015,28 Sep 2017,16:25
6583,EimerAusChrom,1136,-,-,-,1,4,50%,25%,25%,26 Sep 2015,28 Sep 2017,16:25
6584,Bussboy,1136,-,-,-,2,4,-,50%,50%,24 Oct 2015,28 Sep 2017,16:25
6585,thozz,1136,-,-,-,1,3,33%,-,67%,20 Aug 2017,28 Sep 2017,16:25
6586,MorganZ,1136,-,-,-,1,3,-,33%,67%,19 Oct 2015,28 Sep 2017,16:25
6587,Itachi_9711,1136,-,-,-,1,3,-,-,100%,22 Oct 2015,28 Sep 2017,16:25
6588,amne5ia,1136,-,-,-,1,3,-,-,100%,08 Feb 2017,28 Sep 2017,16:25
6589,Psychopathy,1136,-,-,-,1,2,-,50%,50%,18 Sep 2016,28 Sep 2017,16:25
6590,Defconymous,1136,-,-,-,1,2,-,-,100%,15 Apr 2017,28 Sep 2017,16:25
6591,WolfJason,1136,-,-,-,1,2,-,-,100%,20 Oct 2015,28 Sep 2017,16:25
6592,Drones,1136,-,-,-,1,1,-,100%,-,10 Aug 2016,28 Sep 2017,16:25
6593,iGoofus,1136,-,-,-,1,1,-,-,100%,26 Feb 2016,28 Sep 2017,16:25
6594,IndeecFOX,1136,-,-,-,1,1,-,-,100%,15 Oct 2015,28 Sep 2017,16:25
6595,DeadDragonEye,1136,-,-,-,1,1,-,-,100%,29 Sep 2016,28 Sep 2017,16:25
6596,Wuba,1136,-,-,-,1,1,-,-,100%,26 Oct 2016,28 Sep 2017,16:25
6597,Enox55,1136,-,-,-,1,1,-,-,100%,18 Oct 2015,28 Sep 2017,16:25
6598,Yajiroben,1136,-,-,-,1,1,-,100%,-,21 Sep 2015,28 Sep 2017,16:25
6599,T4GY0URE1T,1136,-,-,-,1,1,-,100%,-,08 Nov 2015,28 Sep 2017,16:25
6600,weiyuzhou,1136,-,-,-,1,1,-,100%,-,28 Oct 2015,28 Sep 2017,16:25
6601,GhillieBuddy,1136,-,-,-,1,1,-,-,100%,13 Nov 2015,28 Sep 2017,16:25
6602,Brute,1135,4,-,3,7,16,63%,19%,19%,23 Dec 2016,28 Sep 2017,16:25
6603,Sava,1135,3,3,2,12,21,81%,10%,10%,15 Oct 2014,28 Sep 2017,16:25
6604,Graham13,1135,3,-,3,4,20,40%,40%,20%,03 Jul 2016,28 Sep 2017,16:25
6605,Thoefer,1135,2,1,-,5,12,58%,33%,8%,24 Oct 2015,28 Sep 2017,16:25
6606,Sebros,1135,2,-,-,1,3,67%,-,33%,15 Oct 2015,28 Sep 2017,16:25
6607,Baron Timbers I,1135,1,4,-,5,21,67%,-,33%,04 Aug 2016,28 Sep 2017,16:25
6608,fyodor,1135,1,3,-,7,16,44%,19%,38%,22 Dec 2015,28 Sep 2017,16:25
6609,Mr Lonely,1135,1,1,1,4,13,38%,-,62%,11 Apr 2016,28 Sep 2017,16:25
6610,Darth Padme,1135,1,1,-,2,6,67%,17%,17%,13 Nov 2015,28 Sep 2017,16:25
6611,kdawg91,1135,1,-,1,1,14,50%,36%,14%,15 Oct 2015,28 Sep 2017,16:25
6612,Mosesface,1135,1,-,1,5,9,56%,33%,11%,22 Oct 2015,28 Sep 2017,16:25
6613,Tigerhorn,1135,1,-,-,2,5,40%,20%,40%,22 Jan 2016,28 Sep 2017,16:25
6614,agentverde,1135,1,-,-,1,4,75%,25%,-,03 Sep 2016,28 Sep 2017,16:25
6615,Blacksmith,1135,1,-,-,1,2,50%,-,50%,11 Apr 2016,28 Sep 2017,16:25
6616,Smeeko,1135,-,1,2,1,9,33%,33%,33%,23 Oct 2015,28 Sep 2017,16:25
6617,jaio,1135,-,1,2,1,6,50%,33%,17%,27 Jul 2017,28 Sep 2017,16:25
6618,BartG,1135,-,1,1,2,5,40%,40%,20%,29 May 2017,28 Sep 2017,16:25
6619,Macgreedy,1135,-,1,-,13,17,29%,35%,35%,05 Aug 2016,28 Sep 2017,16:25
6620,Ryan116,1135,-,1,-,1,15,20%,53%,27%,22 Oct 2015,28 Sep 2017,16:25
6621,CodeRed,1135,-,1,-,1,7,14%,29%,57%,20 Jun 2017,28 Sep 2017,16:25
6622,SDanT009,1135,-,1,-,2,4,50%,25%,25%,23 Oct 2015,28 Sep 2017,16:25
6623,Xan_,1135,-,1,-,1,3,33%,33%,33%,21 Oct 2015,28 Sep 2017,16:25
6624,Crisdeman1126,1135,-,1,-,1,2,50%,-,50%,18 Oct 2015,28 Sep 2017,16:25
6625,ALPHAMZ,1135,-,-,2,3,6,-,50%,50%,16 Mar 2016,28 Sep 2017,16:25
6626,dgranillo,1135,-,-,1,2,7,14%,14%,71%,09 Dec 2015,28 Sep 2017,16:25
6627,ManInSpecs,1135,-,-,1,2,5,40%,60%,-,12 May 2016,28 Sep 2017,16:25
6628,ChrisNavySeal21,1135,-,-,-,6,29,21%,21%,59%,03 Jan 2017,28 Sep 2017,16:25
6629,sunqingyao,1135,-,-,-,4,10,80%,10%,10%,16 Oct 2015,28 Sep 2017,16:25
6630,40767,1135,-,-,-,1,8,-,-,100%,19 Mar 2016,28 Sep 2017,16:25
6631,Charles190,1135,-,-,-,5,7,14%,71%,14%,20 Jan 2016,28 Sep 2017,16:25
6632,Doctor Normal,1135,-,-,-,1,7,-,43%,57%,16 Oct 2015,28 Sep 2017,16:25
6633,GA2175,1135,-,-,-,1,6,17%,50%,33%,09 Jan 2017,28 Sep 2017,16:25
6634,Haeland,1135,-,-,-,3,6,17%,-,83%,30 Oct 2015,28 Sep 2017,16:25
6635,Jackramwiz,1135,-,-,-,1,4,-,75%,25%,16 Aug 2016,28 Sep 2017,16:25
6636,Danreach2007,1135,-,-,-,1,4,-,25%,75%,25 Feb 2016,28 Sep 2017,16:25
6637,Sabolo,1135,-,-,-,1,3,-,100%,-,21 Feb 2016,28 Sep 2017,16:25
6638,SantoW,1135,-,-,-,1,2,50%,50%,-,27 Nov 2015,28 Sep 2017,16:25
6639,hesamnkd,1135,-,-,-,1,2,-,50%,50%,23 Oct 2015,28 Sep 2017,16:25
6640,ForrestGump,1135,-,-,-,1,2,-,50%,50%,23 Apr 2017,28 Sep 2017,16:25
6641,Orhan,1135,-,-,-,1,2,-,-,100%,05 Dec 2015,28 Sep 2017,16:25
6642,Carlettos,1135,-,-,-,1,2,-,-,100%,17 Oct 2015,28 Sep 2017,16:25
6643,Samsonite,1135,-,-,-,1,2,-,50%,50%,24 May 2017,28 Sep 2017,16:25
6644,tuan,1135,-,-,-,1,2,-,-,100%,25 Oct 2015,28 Sep 2017,16:25
6645,KingHazSkills,1135,-,-,-,1,2,-,-,100%,11 Aug 2016,28 Sep 2017,16:25
6646,JanRebel,1135,-,-,-,1,2,-,50%,50%,24 Oct 2015,28 Sep 2017,16:25
6647,Qwik,1135,-,-,-,1,1,100%,-,-,20 Jul 2016,28 Sep 2017,16:25
6648,Roxer,1135,-,-,-,1,1,-,-,100%,14 May 2017,28 Sep 2017,16:25
6649,Captain Ender,1135,-,-,-,1,1,-,-,100%,18 Oct 2015,28 Sep 2017,16:25
6650,Jason kao,1135,-,-,-,1,1,-,-,100%,12 Mar 2016,28 Sep 2017,16:25
6651,jasonlikesd,1135,-,-,-,1,1,-,-,100%,09 Dec 2016,28 Sep 2017,16:25
6652,Herduin,1135,-,-,-,1,1,-,-,100%,15 May 2016,28 Sep 2017,16:25
6653,oBrick,1135,-,-,-,1,1,-,-,100%,30 Oct 2015,28 Sep 2017,16:25
6654,Parallax1978,1135,-,-,-,1,1,-,100%,-,16 Dec 2015,28 Sep 2017,16:25
6655,zbl03,1135,-,-,-,1,1,-,-,100%,01 Nov 2015,28 Sep 2017,16:25
6656,Jscoot11,1135,-,-,-,1,1,-,-,100%,09 Nov 2015,28 Sep 2017,16:25
6657,Sintry,1134,5,2,2,1,14,79%,7%,14%,08 Jan 2017,28 Sep 2017,16:25
6658,Pandaman117,1134,4,4,2,10,37,65%,11%,24%,20 Oct 2015,28 Sep 2017,16:25
6659,FN2187,1134,4,3,1,5,13,69%,8%,23%,05 Jan 2017,28 Sep 2017,16:25
6660,Tommycooper,1134,3,3,-,2,15,60%,13%,27%,29 Oct 2015,28 Sep 2017,16:25
6661,Biotic,1134,2,2,1,3,25,48%,24%,28%,11 May 2016,28 Sep 2017,16:25
6662,Satanic Onion,1134,2,-,1,6,12,50%,17%,33%,09 Dec 2015,28 Sep 2017,16:25
6663,angry dalek,1134,1,4,2,1,16,50%,25%,25%,17 Oct 2015,28 Sep 2017,16:25
6664,MogWaEE,1134,1,1,2,1,6,67%,17%,17%,15 Oct 2015,28 Sep 2017,16:25
6665,CakemixV3,1134,1,-,2,3,22,32%,45%,23%,10 Mar 2015,28 Sep 2017,16:25
6666,Ag-Kobra,1134,1,-,2,2,12,42%,8%,50%,17 Oct 2015,28 Sep 2017,16:25
6667,Chubby Funstah,1134,1,-,1,2,7,43%,43%,14%,17 Oct 2015,28 Sep 2017,16:25
6668,B E A Z Y,1134,1,-,1,3,5,40%,60%,-,17 Oct 2015,28 Sep 2017,16:25
6669,TheSheaDay,1134,1,-,1,1,3,67%,-,33%,16 Oct 2015,28 Sep 2017,16:25
6670,legend,1134,1,-,-,1,4,25%,75%,-,11 Oct 2015,28 Sep 2017,16:25
6671,Desmond22,1134,1,-,-,1,4,25%,-,75%,24 Apr 2017,28 Sep 2017,16:25
6672,Jessup,1134,-,3,1,3,18,44%,28%,28%,06 Oct 2015,28 Sep 2017,16:25
6673,DasGreg,1134,-,1,1,2,10,50%,-,50%,23 Nov 2016,28 Sep 2017,16:25
6674,Wednesday-,1134,-,1,-,4,4,50%,25%,25%,28 Jun 2017,28 Sep 2017,16:25
6675,fuzzym,1134,-,1,-,1,4,50%,25%,25%,20 Oct 2015,28 Sep 2017,16:25
6676,The_sultan,1134,-,-,1,1,10,30%,-,70%,24 Oct 2015,28 Sep 2017,16:25
6677,Nedson,1134,-,-,1,2,4,50%,50%,-,05 Oct 2015,28 Sep 2017,16:25
6678,Schwifty3000,1134,-,-,-,1,12,25%,42%,33%,20 Jun 2016,28 Sep 2017,16:25
6679,anpotts95,1134,-,-,-,2,7,29%,29%,43%,11 Nov 2015,28 Sep 2017,16:25
6680,EssPy,1134,-,-,-,1,6,-,17%,83%,28 Apr 2016,28 Sep 2017,16:25
6681,Mockra,1134,-,-,-,4,5,-,40%,60%,15 Feb 2016,28 Sep 2017,16:25
6682,AceOfCircles,1134,-,-,-,1,4,-,25%,75%,30 Oct 2015,28 Sep 2017,16:25
6683,Willbert,1134,-,-,-,1,3,-,-,100%,08 Aug 2016,28 Sep 2017,16:25
6684,Revenetery,1134,-,-,-,2,3,-,67%,33%,28 Nov 2016,28 Sep 2017,16:25
6685,Kollegah-der-BOSS,1134,-,-,-,2,3,-,33%,67%,17 Jun 2016,28 Sep 2017,16:25
6686,The Moist Donut,1134,-,-,-,1,3,-,-,100%,27 Oct 2015,28 Sep 2017,16:25
6687,Marijus,1134,-,-,-,2,3,-,33%,67%,08 May 2016,28 Sep 2017,16:25
6688,JayXsmith,1134,-,-,-,2,2,50%,-,50%,11 Oct 2016,28 Sep 2017,16:25
6689,ArmandoTheCommander,1134,-,-,-,1,2,-,-,100%,20 Oct 2015,28 Sep 2017,16:25
6690,Maklaus,1134,-,-,-,1,2,-,-,100%,19 Nov 2015,28 Sep 2017,16:25
6691,Skyranger,1134,-,-,-,1,2,-,-,100%,05 Aug 2017,28 Sep 2017,16:25
6692,yohance,1134,-,-,-,1,2,-,-,100%,17 Oct 2015,28 Sep 2017,16:25
6693,Cypheras,1134,-,-,-,1,2,-,-,100%,20 Jul 2017,28 Sep 2017,16:25
6694,DonArab,1134,-,-,-,1,2,-,50%,50%,20 Jul 2017,28 Sep 2017,16:25
6695,Pawr,1134,-,-,-,1,1,-,-,100%,28 Oct 2015,28 Sep 2017,16:25
6696,Qatar,1134,-,-,-,1,1,-,100%,-,19 Oct 2015,28 Sep 2017,16:25
6697,rushpump,1134,-,-,-,1,1,-,-,100%,16 Feb 2016,28 Sep 2017,16:25
6698,Ferdinand Marcos,1134,-,-,-,1,1,-,100%,-,16 Oct 2015,28 Sep 2017,16:25
6699,aydin09,1134,-,-,-,1,1,-,100%,-,31 Oct 2015,28 Sep 2017,16:25
6700,Metro,1134,-,-,-,1,1,-,-,100%,26 Feb 2016,28 Sep 2017,16:25
6701,Olio,1134,-,-,-,1,1,-,-,100%,25 Aug 2015,28 Sep 2017,16:25
6702,alexcox,1134,-,-,-,1,1,-,-,100%,04 Sep 2014,28 Sep 2017,16:25
6703,DarmorGamz,1134,-,-,-,1,1,-,100%,-,17 Oct 2015,28 Sep 2017,16:25
6704,Mittens,1134,-,-,-,1,1,-,100%,-,06 Oct 2015,28 Sep 2017,16:25
6705,ilyaasef,1134,-,-,-,1,1,-,-,100%,24 Oct 2015,28 Sep 2017,16:25
6706,eyis,1134,-,-,-,1,1,-,100%,-,19 Feb 2016,28 Sep 2017,16:25
6707,Banan,1134,-,-,-,1,1,-,-,100%,21 Oct 2015,28 Sep 2017,16:25
6708,SaltinePride,1133,11,7,11,36,118,34%,34%,32%,29 Nov 2015,28 Sep 2017,16:25
6709,sleepygirl,1133,7,14,12,48,84,76%,19%,5%,02 Mar 2015,28 Sep 2017,16:25
6710,Ineusia,1133,3,3,2,1,18,78%,6%,17%,18 May 2016,28 Sep 2017,16:25
6711,quaef,1133,3,1,1,8,13,46%,23%,31%,24 Dec 2015,28 Sep 2017,16:25
6712,Saber,1133,3,-,-,1,6,50%,17%,33%,24 Sep 2015,28 Sep 2017,16:25
6713,Wolf08,1133,2,1,-,5,7,57%,43%,-,20 Oct 2015,28 Sep 2017,16:25
6714,Amoriaz,1133,2,-,1,2,16,31%,19%,50%,22 Oct 2015,28 Sep 2017,16:25
6715,Disgai,1133,2,-,1,5,14,21%,14%,64%,14 Oct 2015,28 Sep 2017,16:25
6716,Wess21,1133,1,4,-,4,13,77%,15%,8%,06 Nov 2016,28 Sep 2017,16:25
6717,MSIM,1133,1,2,2,5,18,44%,28%,28%,26 Aug 2016,28 Sep 2017,16:25
6718,namestolen,1133,1,2,1,1,7,71%,29%,-,17 Oct 2015,28 Sep 2017,16:25
6719,Aarseth87,1133,1,2,-,5,11,64%,9%,27%,06 Nov 2015,28 Sep 2017,16:25
6720,ualvesdias,1133,1,2,-,1,5,80%,20%,-,26 Oct 2015,28 Sep 2017,16:25
6721,susanhk,1133,1,1,-,3,14,64%,14%,21%,19 Oct 2015,28 Sep 2017,16:25
6722,EveryEmpireFalls,1133,1,1,-,1,4,75%,-,25%,19 Oct 2015,28 Sep 2017,16:25
6723,kelemonopy,1133,1,-,-,3,7,43%,29%,29%,27 Nov 2015,28 Sep 2017,16:25
6724,Laughing Octopus,1133,-,2,4,15,28,54%,39%,7%,24 Oct 2015,28 Sep 2017,16:25
6725,theorganism,1133,-,1,4,4,15,60%,40%,-,18 Dec 2016,28 Sep 2017,16:25
6726,BreakTime,1133,-,1,1,2,4,100%,-,-,20 Oct 2015,28 Sep 2017,16:25
6727,marc_p,1133,-,1,-,4,7,43%,43%,14%,27 Nov 2015,28 Sep 2017,16:25
6728,connorg,1133,-,1,-,1,3,33%,33%,33%,16 Oct 2015,28 Sep 2017,16:25
6729,Shivam219,1133,-,1,-,1,3,33%,-,67%,17 Oct 2015,28 Sep 2017,16:25
6730,Muhahahahahahaha,1133,-,1,-,1,2,50%,50%,-,14 Feb 2016,28 Sep 2017,16:25
6731,Grooviest,1133,-,-,2,2,9,33%,11%,56%,10 Nov 2015,28 Sep 2017,16:25
6732,Jaxxh88,1133,-,-,1,3,15,40%,20%,40%,04 Sep 2016,28 Sep 2017,16:25
6733,threedots,1133,-,-,1,1,6,50%,-,50%,16 Dec 2015,28 Sep 2017,16:25
6734,gianni1213,1133,-,-,1,1,6,17%,17%,67%,14 Oct 2015,28 Sep 2017,16:25
6735,kjwolf,1133,-,-,1,2,6,17%,17%,67%,08 Nov 2015,28 Sep 2017,16:25
6736,Sombra2,1133,-,-,1,1,5,60%,-,40%,28 Oct 2015,28 Sep 2017,16:25
6737,Laurels,1133,-,-,-,2,8,25%,50%,25%,07 Nov 2016,28 Sep 2017,16:25
6738,TangConnor,1133,-,-,-,2,7,57%,14%,29%,29 Aug 2016,28 Sep 2017,16:25
6739,Kenoch,1133,-,-,-,3,7,29%,29%,43%,30 Nov 2015,28 Sep 2017,16:25
6740,Alureon,1133,-,-,-,2,6,33%,33%,33%,02 Feb 2017,28 Sep 2017,16:25
6741,Abe sapien,1133,-,-,-,1,5,80%,20%,-,29 Oct 2015,28 Sep 2017,16:25
6742,Archendo,1133,-,-,-,1,4,25%,-,75%,10 Jan 2016,28 Sep 2017,16:25
6743,Prometheus,1133,-,-,-,1,4,-,-,100%,13 Oct 2015,28 Sep 2017,16:25
6744,Sabrewylf,1133,-,-,-,1,3,-,33%,67%,10 Dec 2015,28 Sep 2017,16:25
