rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
5899,ItsReaper,1151,-,-,-,1,1,-,100%,-,26 Oct 2015,27 Sep 2017,23:11
5900,a2456361128,1151,-,-,-,1,1,-,100%,-,24 Oct 2015,27 Sep 2017,23:11
5901,rrafi,1151,-,-,-,1,1,-,-,100%,22 Oct 2015,27 Sep 2017,23:11
5902,Killa985,1151,-,-,-,1,1,-,-,100%,18 Oct 2015,27 Sep 2017,23:11
5903,masouddddiiii,1151,-,-,-,1,1,-,-,100%,25 Oct 2015,27 Sep 2017,23:11
5904,Swagmasterwill,1150,5,3,-,1,21,48%,14%,38%,21 Oct 2015,27 Sep 2017,23:11
5905,Flickedbean,1150,3,3,6,5,34,74%,21%,6%,06 Dec 2014,27 Sep 2017,23:11
5906,T Fro,1150,2,5,-,13,18,61%,39%,-,14 Oct 2015,27 Sep 2017,23:11
5907,Kinjo,1150,2,1,-,1,14,71%,14%,14%,13 Oct 2015,27 Sep 2017,23:11
5908,Condor,1150,2,-,1,2,7,43%,29%,29%,27 Apr 2017,27 Sep 2017,23:11
5909,Ariok,1150,2,-,-,1,10,30%,60%,10%,05 May 2017,27 Sep 2017,23:11
5910,MateyByrd,1150,2,-,-,1,5,40%,20%,40%,26 Jan 2017,27 Sep 2017,23:11
5911,Johnny Buckeye,1150,2,-,-,2,3,67%,-,33%,20 Oct 2015,27 Sep 2017,23:11
5912,RoboRobert,1150,1,7,6,42,50,84%,10%,6%,15 Oct 2015,27 Sep 2017,23:11
5913,RainbowShifter,1150,1,2,-,1,8,50%,13%,38%,22 Jul 2015,27 Sep 2017,23:11
5914,roydon,1150,1,1,1,1,7,86%,14%,-,21 Oct 2015,27 Sep 2017,23:11
5915,Split Jack,1150,1,-,-,2,5,40%,-,60%,25 Oct 2015,27 Sep 2017,23:11
5916,vgmaster831,1150,1,-,-,1,4,50%,25%,25%,23 Oct 2015,27 Sep 2017,23:11
5917,Paultagoras,1150,1,-,-,2,3,33%,33%,33%,04 Aug 2016,27 Sep 2017,23:11
5918,Valens,1150,1,-,-,2,2,50%,-,50%,09 Jan 2016,27 Sep 2017,23:11
5919,astraria,1150,-,3,-,4,9,67%,-,33%,19 Oct 2015,27 Sep 2017,23:11
5920,D Money,1150,-,2,3,4,17,71%,24%,6%,13 Nov 2015,27 Sep 2017,23:11
5921,NightMan,1150,-,2,2,1,7,86%,14%,-,17 Oct 2015,27 Sep 2017,23:11
5922,Sprinkle,1150,-,2,-,1,7,29%,-,71%,07 Sep 2016,27 Sep 2017,23:11
5923,RagnarTheRed,1150,-,1,2,4,9,44%,22%,33%,16 Oct 2015,27 Sep 2017,23:11
5924,Derek6225,1150,-,1,1,2,6,50%,17%,33%,22 Dec 2015,27 Sep 2017,23:11
5925,jj65,1150,-,1,1,1,5,60%,20%,20%,19 Sep 2016,27 Sep 2017,23:11
5926,Mchonea,1150,-,1,-,2,10,50%,40%,10%,18 Nov 2015,27 Sep 2017,23:11
5927,Cytosine,1150,-,1,-,3,9,67%,11%,22%,18 Nov 2015,27 Sep 2017,23:11
5928,Quinnius Maximus,1150,-,1,-,6,6,67%,-,33%,25 Aug 2015,27 Sep 2017,23:11
5929,Filth,1150,-,1,-,1,3,33%,67%,-,05 Aug 2016,27 Sep 2017,23:11
5930,DangerMouse,1150,-,1,-,1,2,50%,50%,-,23 Dec 2015,27 Sep 2017,23:11
5931,Modoc73,1150,-,1,-,1,2,50%,50%,-,30 Aug 2017,27 Sep 2017,23:11
5932,opelo,1150,-,1,-,1,2,50%,50%,-,11 Jan 2016,27 Sep 2017,23:11
5933,bompy,1150,-,-,1,8,11,55%,18%,27%,29 Oct 2015,27 Sep 2017,23:11
5934,Glowmanz,1150,-,-,1,3,7,71%,29%,-,19 Nov 2015,27 Sep 2017,23:11
5935,Tyler45,1150,-,-,1,1,4,25%,-,75%,17 Oct 2015,27 Sep 2017,23:11
5936,misterious,1150,-,-,-,1,13,23%,15%,62%,07 Nov 2015,27 Sep 2017,23:11
5937,Lornikof,1150,-,-,-,2,12,17%,50%,33%,20 Nov 2015,27 Sep 2017,23:11
5938,Munrwils,1150,-,-,-,1,7,-,14%,86%,31 Aug 2015,27 Sep 2017,23:11
5939,Toggle,1150,-,-,-,4,6,-,50%,50%,15 Oct 2015,27 Sep 2017,23:11
5940,Eeperman,1150,-,-,-,4,5,60%,40%,-,16 Feb 2015,27 Sep 2017,23:11
5941,TonyK,1150,-,-,-,1,4,25%,25%,50%,29 Oct 2015,27 Sep 2017,23:11
5942,kegar,1150,-,-,-,1,4,25%,25%,50%,16 Feb 2016,27 Sep 2017,23:11
5943,Archangel6,1150,-,-,-,1,4,-,75%,25%,20 Mar 2016,27 Sep 2017,23:11
5944,Laythj,1150,-,-,-,2,4,-,25%,75%,13 Feb 2016,27 Sep 2017,23:11
5945,redmajor,1150,-,-,-,1,4,-,-,100%,13 Oct 2015,27 Sep 2017,23:11
5946,DabLord,1150,-,-,-,1,4,-,50%,50%,21 Jan 2016,27 Sep 2017,23:11
5947,Halosfan87,1150,-,-,-,1,3,33%,33%,33%,05 Oct 2015,27 Sep 2017,23:11
5948,Bombs1294,1150,-,-,-,1,3,33%,-,67%,29 Dec 2016,27 Sep 2017,23:11
5949,Flur,1150,-,-,-,2,3,33%,-,67%,18 Oct 2015,27 Sep 2017,23:11
5950,Defensetech,1150,-,-,-,1,3,33%,67%,-,31 Jul 2015,27 Sep 2017,23:11
5951,Fretrick,1150,-,-,-,1,3,-,-,100%,15 Oct 2015,27 Sep 2017,23:11
5952,Hale,1150,-,-,-,2,3,-,33%,67%,24 Oct 2015,27 Sep 2017,23:11
5953,RuleBrittania,1150,-,-,-,1,3,-,-,100%,11 Apr 2016,27 Sep 2017,23:11
5954,Goralim,1150,-,-,-,1,2,50%,50%,-,14 Oct 2015,27 Sep 2017,23:11
5955,NeKnife,1150,-,-,-,1,2,-,50%,50%,12 Apr 2016,27 Sep 2017,23:11
5956,lisp,1150,-,-,-,1,2,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
5957,Sadisadou,1150,-,-,-,1,2,-,50%,50%,28 Jul 2015,27 Sep 2017,23:11
5958,KLjNT,1150,-,-,-,1,2,-,-,100%,18 Oct 2015,27 Sep 2017,23:11
5959,pudpoty,1150,-,-,-,1,2,-,100%,-,11 Jun 2017,27 Sep 2017,23:11
5960,The1,1150,-,-,-,2,2,-,-,100%,07 Nov 2015,27 Sep 2017,23:11
5961,OneTonTurd,1150,-,-,-,1,2,-,-,100%,18 Nov 2015,27 Sep 2017,23:11
5962,Jack the Fister,1150,-,-,-,1,2,-,-,100%,05 Mar 2017,27 Sep 2017,23:11
5963,Rusteedusty,1150,-,-,-,1,2,-,50%,50%,08 Jan 2017,27 Sep 2017,23:11
5964,mtzefrain7,1150,-,-,-,1,2,-,50%,50%,20 Oct 2015,27 Sep 2017,23:11
5965,jsmill,1150,-,-,-,1,2,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
5966,lukethedonkey,1150,-,-,-,1,2,-,100%,-,15 Oct 2015,27 Sep 2017,23:11
5967,Damiano,1150,-,-,-,1,2,-,50%,50%,17 Oct 2015,27 Sep 2017,23:11
5968,sac-a-marde,1150,-,-,-,1,1,-,-,100%,19 Oct 2015,27 Sep 2017,23:11
5969,DDanixi,1150,-,-,-,1,1,-,-,100%,15 Oct 2015,27 Sep 2017,23:11
5970,Teqna,1150,-,-,-,1,1,-,-,100%,14 Oct 2015,27 Sep 2017,23:11
5971,Jafar,1150,-,-,-,1,1,-,-,100%,17 Oct 2015,27 Sep 2017,23:11
5972,stas,1150,-,-,-,1,1,-,-,100%,17 Oct 2015,27 Sep 2017,23:11
5973,Tarik_z3,1150,-,-,-,1,1,-,-,100%,17 Oct 2015,27 Sep 2017,23:11
5974,Leigh,1150,-,-,-,1,1,-,100%,-,06 Oct 2015,27 Sep 2017,23:11
5975,Doryhawke,1150,-,-,-,1,1,-,-,100%,15 Oct 2015,27 Sep 2017,23:11
5976,Michaelb04,1150,-,-,-,1,1,-,100%,-,16 Oct 2015,27 Sep 2017,23:11
5977,CARLO5ONIC,1150,-,-,-,1,1,-,-,100%,25 May 2016,27 Sep 2017,23:11
5978,PYang3,1150,-,-,-,1,1,-,-,100%,19 Oct 2015,27 Sep 2017,23:11
5979,dima006,1150,-,-,-,1,1,-,-,100%,21 Oct 2015,27 Sep 2017,23:11
5980,Crpurdom,1150,-,-,-,1,1,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
5981,codwarrior,1150,-,-,-,1,1,-,100%,-,03 Nov 2015,27 Sep 2017,23:11
5982,xookin,1150,-,-,-,1,1,-,100%,-,19 Oct 2015,27 Sep 2017,23:11
5983,Serafin,1149,10,3,2,12,43,74%,21%,5%,11 Nov 2015,27 Sep 2017,23:11
5984,Navyguy,1149,6,4,10,11,40,85%,8%,8%,25 Feb 2016,27 Sep 2017,23:11
5985,Tonymontana,1149,5,-,1,15,15,53%,20%,27%,25 Jan 2016,27 Sep 2017,23:11
5986,Carthage,1149,3,4,6,19,48,35%,10%,54%,04 Mar 2017,27 Sep 2017,23:11
5987,BartO81,1149,3,3,6,26,37,76%,5%,19%,08 Jul 2016,27 Sep 2017,23:11
5988,K003,1149,3,3,1,8,20,70%,20%,10%,05 Apr 2016,27 Sep 2017,23:11
5989,seamus mclove,1149,3,2,-,6,13,62%,23%,15%,23 Jan 2016,27 Sep 2017,23:11
5990,Dynamicz,1149,2,4,5,8,29,69%,14%,17%,26 Dec 2015,27 Sep 2017,23:11
5991,YurisSpecialVodka,1149,2,2,1,1,9,67%,22%,11%,18 Nov 2015,27 Sep 2017,23:11
5992,AlexW,1149,2,2,-,1,8,75%,25%,-,19 Oct 2015,27 Sep 2017,23:11
5993,Jordan24c,1149,2,1,2,8,15,80%,13%,7%,21 Jan 2016,27 Sep 2017,23:11
5994,CaptainWolf,1149,2,1,-,2,7,43%,14%,43%,16 Oct 2015,27 Sep 2017,23:11
5995,supernovae,1149,2,-,-,1,5,40%,20%,40%,16 Apr 2017,27 Sep 2017,23:11
5996,GunBulletCrazy,1149,1,1,5,6,14,64%,14%,21%,28 Sep 2016,27 Sep 2017,23:11
5997,Raptus,1149,1,1,1,5,9,56%,44%,-,25 Aug 2016,27 Sep 2017,23:11
5998,PatTheRoc,1149,1,1,-,7,10,70%,10%,20%,09 Oct 2016,27 Sep 2017,23:11
5999,iNf3ctedRa1N,1149,1,1,-,1,6,67%,33%,-,19 Jun 2016,27 Sep 2017,23:11
6000,Cuckedbymom,1149,1,-,1,6,15,53%,27%,20%,10 Jun 2016,27 Sep 2017,23:11
6001,SirTybalt,1149,1,-,1,1,12,67%,17%,17%,12 Nov 2015,27 Sep 2017,23:11
6002,EnsuingRequiem,1149,1,-,1,1,5,40%,-,60%,27 Mar 2016,27 Sep 2017,23:11
6003,Macalmann,1149,1,-,-,6,24,25%,38%,38%,19 Oct 2015,27 Sep 2017,23:11
6004,noyo,1149,1,-,-,1,6,33%,17%,50%,17 Oct 2015,27 Sep 2017,23:11
6005,frankiedee,1149,1,-,-,1,5,20%,40%,40%,16 Oct 2015,27 Sep 2017,23:11
6006,CopperOne,1149,1,-,-,1,4,75%,25%,-,09 Dec 2015,27 Sep 2017,23:11
6007,TobyMoby22,1149,1,-,-,1,4,25%,25%,50%,25 May 2016,27 Sep 2017,23:11
6008,Taruk izamah,1149,1,-,-,1,3,67%,33%,-,15 Feb 2016,27 Sep 2017,23:11
6009,Bdickles,1149,-,1,1,5,13,77%,8%,15%,11 Dec 2015,27 Sep 2017,23:11
6010,Chairman Meow,1149,-,1,1,3,9,56%,22%,22%,20 Oct 2015,27 Sep 2017,23:11
6011,scott2ten,1149,-,1,1,1,5,60%,20%,20%,15 Oct 2015,27 Sep 2017,23:11
6012,mcgovern14,1149,-,1,-,2,9,22%,11%,67%,18 Oct 2015,27 Sep 2017,23:11
6013,Donniedotwoah,1149,-,1,-,2,8,38%,25%,38%,10 Nov 2016,27 Sep 2017,23:11
6014,Monkey master,1149,-,1,-,2,6,33%,33%,33%,29 Jan 2017,27 Sep 2017,23:11
6015,Jakkar,1149,-,-,2,2,7,71%,-,29%,11 Nov 2015,27 Sep 2017,23:11
6016,twotrident,1149,-,-,-,4,7,29%,43%,29%,04 Jan 2016,27 Sep 2017,23:11
6017,Gabriel0726,1149,-,-,-,1,5,-,20%,80%,07 Apr 2016,27 Sep 2017,23:11
6018,Jizzstar,1149,-,-,-,2,4,50%,50%,-,25 Feb 2017,27 Sep 2017,23:11
6019,Wintermute38,1149,-,-,-,1,4,25%,50%,25%,18 Oct 2015,27 Sep 2017,23:11
6020,Trickster1243,1149,-,-,-,1,4,25%,50%,25%,28 Nov 2016,27 Sep 2017,23:11
6021,Walterbishop,1149,-,-,-,2,4,25%,25%,50%,21 Apr 2016,27 Sep 2017,23:11
6022,ThatKidIan,1149,-,-,-,2,4,-,-,100%,17 Oct 2015,27 Sep 2017,23:11
6023,CropUpAnywhere,1149,-,-,-,1,4,-,50%,50%,02 Nov 2015,27 Sep 2017,23:11
6024,Myouhiro,1149,-,-,-,2,3,67%,33%,-,27 Jul 2016,27 Sep 2017,23:11
6025,Ominorse,1149,-,-,-,1,3,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
6026,guptan,1149,-,-,-,2,2,50%,-,50%,19 Dec 2015,27 Sep 2017,23:11
6027,mahmut demirdil,1149,-,-,-,1,2,-,50%,50%,16 Oct 2015,27 Sep 2017,23:11
6028,cyber,1149,-,-,-,1,2,-,-,100%,14 Oct 2015,27 Sep 2017,23:11
6029,Adr0ns,1149,-,-,-,1,2,-,100%,-,09 Nov 2015,27 Sep 2017,23:11
6030,FartSnatcher,1149,-,-,-,1,2,-,-,100%,05 Oct 2015,27 Sep 2017,23:11
6031,LITTLE SPIDER,1149,-,-,-,1,1,-,100%,-,19 Oct 2015,27 Sep 2017,23:11
6032,Zanryuu,1148,3,5,3,6,18,78%,22%,-,03 Jan 2016,27 Sep 2017,23:11
6033,Virlomigoddess,1148,1,2,2,6,11,45%,9%,45%,11 Aug 2015,27 Sep 2017,23:11
6034,David_knight13,1148,1,-,1,1,8,38%,50%,13%,11 May 2017,27 Sep 2017,23:11
6035,Daeth,1148,1,-,-,1,12,8%,17%,75%,18 Feb 2017,27 Sep 2017,23:11
6036,Ledo,1148,1,-,-,2,6,17%,17%,67%,19 Jun 2017,27 Sep 2017,23:11
6037,Mesonic,1148,1,-,-,1,4,50%,25%,25%,08 Jan 2017,27 Sep 2017,23:11
6038,Bacteriophage,1148,1,-,-,1,3,33%,-,67%,06 Nov 2015,27 Sep 2017,23:11
6039,Colbyd99,1148,-,2,2,2,16,75%,25%,-,23 Apr 2016,27 Sep 2017,23:11
6040,Definately not ryan,1148,-,2,-,1,10,20%,70%,10%,30 Nov 2015,27 Sep 2017,23:11
6041,ShiSha,1148,-,2,-,1,6,17%,-,83%,13 Nov 2015,27 Sep 2017,23:11
6042,6lack Soul,1148,-,1,5,4,20,55%,20%,25%,03 Mar 2017,27 Sep 2017,23:11
6043,Collokey,1148,-,1,2,3,10,50%,20%,30%,05 Oct 2015,27 Sep 2017,23:11
6044,Larkonis,1148,-,1,2,6,9,67%,-,33%,27 Dec 2016,27 Sep 2017,23:11
6045,SlinkMaster,1148,-,1,1,9,21,52%,38%,10%,15 Apr 2017,27 Sep 2017,23:11
6046,Ryan G,1148,-,1,-,1,4,50%,25%,25%,12 Jan 2017,27 Sep 2017,23:11
6047,psycowookie69,1148,-,1,-,1,3,67%,-,33%,15 Oct 2015,27 Sep 2017,23:11
6048,Jowist,1148,-,-,2,5,15,47%,47%,7%,20 Oct 2015,27 Sep 2017,23:11
6049,bijalba,1148,-,-,-,2,6,17%,-,83%,19 Oct 2015,27 Sep 2017,23:11
6050,Woody00,1148,-,-,-,1,6,-,-,100%,21 Apr 2017,27 Sep 2017,23:11
6051,mad madman99,1148,-,-,-,1,5,40%,40%,20%,23 Oct 2015,27 Sep 2017,23:11
6052,sifern,1148,-,-,-,1,4,25%,-,75%,30 Aug 2017,27 Sep 2017,23:11
6053,AngeloI,1148,-,-,-,1,4,-,50%,50%,09 Nov 2015,27 Sep 2017,23:11
6054,ahmadajallal,1148,-,-,-,2,4,-,25%,75%,20 Oct 2015,27 Sep 2017,23:11
6055,Gump587,1148,-,-,-,1,3,33%,33%,33%,19 Oct 2015,27 Sep 2017,23:11
6056,smith404,1148,-,-,-,2,3,-,100%,-,17 Oct 2015,27 Sep 2017,23:11
6057,Bikester,1148,-,-,-,1,3,-,33%,67%,25 Oct 2015,27 Sep 2017,23:11
6058,Katarina,1148,-,-,-,2,2,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
6059,Paulchen1409,1148,-,-,-,1,2,-,-,100%,21 Nov 2015,27 Sep 2017,23:11
6060,RemyRaider,1148,-,-,-,1,2,-,50%,50%,05 Mar 2016,27 Sep 2017,23:11
6061,theflash4201,1148,-,-,-,1,2,-,-,100%,05 Sep 2016,27 Sep 2017,23:11
6062,QqQqQq,1148,-,-,-,1,1,-,100%,-,04 Nov 2015,27 Sep 2017,23:11
6063,abc123456,1148,-,-,-,1,1,-,100%,-,25 Oct 2015,27 Sep 2017,23:11
6064,austinjones2089,1148,-,-,-,1,1,-,100%,-,23 Oct 2015,27 Sep 2017,23:11
6065,Dillenger,1147,2,6,7,45,80,43%,30%,28%,14 Feb 2016,27 Sep 2017,23:11
6066,Joeylefluer,1147,2,4,4,25,44,34%,14%,52%,09 Jan 2017,27 Sep 2017,23:11
6067,mrpio,1147,2,1,-,15,18,72%,6%,22%,21 Oct 2015,27 Sep 2017,23:11
6068,LetitLoose,1147,2,1,-,2,8,50%,-,50%,23 Oct 2015,27 Sep 2017,23:11
6069,DukeOfDeepCore_0955,1147,2,-,-,4,6,50%,50%,-,14 Jan 2016,27 Sep 2017,23:11
6070,Lucls,1147,1,4,4,12,35,60%,20%,20%,15 Feb 2016,27 Sep 2017,23:11
6071,ChickenODeath,1147,1,3,4,8,26,73%,15%,12%,07 Apr 2017,27 Sep 2017,23:11
6072,odiumamor,1147,1,2,3,14,23,61%,26%,13%,16 Oct 2015,27 Sep 2017,23:11
6073,Kururufann,1147,1,2,2,9,22,50%,27%,23%,22 Oct 2015,27 Sep 2017,23:11
6074,Dr Von Hellsing,1147,1,2,2,5,13,38%,31%,31%,19 Oct 2015,27 Sep 2017,23:11
6075,woodcal03,1147,1,1,1,3,19,53%,16%,32%,08 Mar 2017,27 Sep 2017,23:11
6076,Overgoat,1147,1,1,1,2,9,67%,11%,22%,05 Oct 2015,27 Sep 2017,23:11
6077,Capgras,1147,1,1,1,1,5,40%,20%,40%,16 Jan 2016,27 Sep 2017,23:11
6078,edwinarthur,1147,1,1,-,1,7,57%,14%,29%,19 Oct 2015,27 Sep 2017,23:11
6079,Wednesday,1147,1,1,-,2,4,50%,25%,25%,15 Oct 2015,27 Sep 2017,23:11
6080,J3nuwin,1147,1,-,2,2,5,60%,20%,20%,13 Feb 2016,27 Sep 2017,23:11
6081,MailmanClavin,1147,1,-,1,4,6,50%,17%,33%,15 Oct 2015,27 Sep 2017,23:11
6082,CIBF,1147,1,-,1,5,5,40%,40%,20%,12 May 2016,27 Sep 2017,23:11
6083,Shadow6271,1147,1,-,-,3,10,50%,30%,20%,29 Oct 2015,27 Sep 2017,23:11
6084,mequish,1147,1,-,-,2,3,67%,33%,-,18 Feb 2016,27 Sep 2017,23:11
6085,Kansaka,1147,1,-,-,1,3,67%,-,33%,29 Oct 2015,27 Sep 2017,23:11
6086,Jr Shady,1147,1,-,-,1,3,33%,-,67%,15 Oct 2015,27 Sep 2017,23:11
6087,Gullikgul,1147,1,-,-,1,3,33%,33%,33%,28 Oct 2015,27 Sep 2017,23:11
6088,SilveradoL86,1147,-,2,-,2,7,29%,-,71%,31 May 2016,27 Sep 2017,23:11
6089,PondBear,1147,-,1,1,1,21,38%,19%,43%,03 Nov 2015,27 Sep 2017,23:11
6090,Kensei10,1147,-,1,-,1,7,57%,43%,-,07 Mar 2017,27 Sep 2017,23:11
6091,Snapcase,1147,-,-,1,5,13,23%,31%,46%,24 Oct 2015,27 Sep 2017,23:11
6092,Dayone,1147,-,-,1,8,12,67%,17%,17%,14 Feb 2016,27 Sep 2017,23:11
6093,Synera,1147,-,-,1,1,6,33%,67%,-,26 Mar 2017,27 Sep 2017,23:11
6094,czarv,1147,-,-,1,3,5,20%,20%,60%,27 Jul 2017,27 Sep 2017,23:11
6095,KingParagon,1147,-,-,1,1,4,75%,25%,-,25 Oct 2015,27 Sep 2017,23:11
6096,General Zod,1147,-,-,-,1,7,57%,14%,29%,05 Jan 2017,27 Sep 2017,23:11
6097,Gandhi0323,1147,-,-,-,1,7,14%,-,86%,03 Apr 2017,27 Sep 2017,23:11
6098,CrAZzYjAcK,1147,-,-,-,1,6,17%,67%,17%,27 Oct 2015,27 Sep 2017,23:11
6099,Nocadesme,1147,-,-,-,1,6,17%,67%,17%,09 Sep 2016,27 Sep 2017,23:11
6100,Salor,1147,-,-,-,1,6,-,-,100%,23 Oct 2015,27 Sep 2017,23:11
6101,Chengers,1147,-,-,-,1,6,-,-,100%,10 Aug 2016,27 Sep 2017,23:11
6102,PT50,1147,-,-,-,1,6,-,33%,67%,17 Jun 2016,27 Sep 2017,23:11
6103,C0mmander,1147,-,-,-,2,5,20%,20%,60%,28 Nov 2016,27 Sep 2017,23:11
6104,lpty4,1147,-,-,-,2,5,-,20%,80%,22 Oct 2015,27 Sep 2017,23:11
6105,PanicMoon,1147,-,-,-,1,4,75%,-,25%,21 Dec 2015,27 Sep 2017,23:11
6106,Chucklesvw,1147,-,-,-,1,4,50%,-,50%,30 Jan 2016,27 Sep 2017,23:11
6107,Jinmin2008,1147,-,-,-,3,4,25%,-,75%,18 Oct 2015,27 Sep 2017,23:11
6108,VisceraEyes,1147,-,-,-,1,4,-,-,100%,08 Jan 2016,27 Sep 2017,23:11
6109,ATNIELSEN,1147,-,-,-,1,3,33%,67%,-,23 Oct 2015,27 Sep 2017,23:11
6110,vackter,1147,-,-,-,1,3,33%,33%,33%,06 Apr 2016,27 Sep 2017,23:11
6111,certainfoil,1147,-,-,-,2,3,-,67%,33%,14 Oct 2015,27 Sep 2017,23:11
6112,Iceball,1147,-,-,-,1,3,-,33%,67%,26 Jan 2017,27 Sep 2017,23:11
6113,Kendomo,1147,-,-,-,1,2,-,-,100%,23 Dec 2015,27 Sep 2017,23:11
6114,Donkiller7745,1147,-,-,-,1,2,-,50%,50%,12 Mar 2016,27 Sep 2017,23:11
6115,amirrahmaniiiiiiiiii,1147,-,-,-,1,1,-,-,100%,28 Oct 2015,27 Sep 2017,23:11
6116,stevbystev,1147,-,-,-,1,1,-,100%,-,16 Oct 2015,27 Sep 2017,23:11
6117,Jasem,1147,-,-,-,1,1,-,-,100%,21 Oct 2015,27 Sep 2017,23:11
6118,TraF,1147,-,-,-,1,1,-,-,100%,23 Oct 2015,27 Sep 2017,23:11
6119,Behemoth IRL,1146,6,2,4,16,35,71%,9%,20%,25 Oct 2015,27 Sep 2017,23:11
6120,gingerlyAddicted,1146,2,1,3,3,16,75%,19%,6%,14 Mar 2016,27 Sep 2017,23:11
6121,Teuehikan,1146,2,1,1,2,6,83%,-,17%,19 Oct 2015,27 Sep 2017,23:11
6122,Mizwood,1146,2,1,-,2,7,100%,-,-,15 Sep 2016,27 Sep 2017,23:11
6123,weewooweewoo,1146,2,-,-,3,7,43%,57%,-,22 Oct 2015,27 Sep 2017,23:11
6124,RossTopCaseyBottom,1146,2,-,-,1,6,50%,-,50%,21 Oct 2015,27 Sep 2017,23:11
6125,Steilhe,1146,1,3,2,5,22,68%,14%,18%,21 Oct 2015,27 Sep 2017,23:11
6126,FeuerAlex,1146,1,1,-,4,7,71%,29%,-,14 Oct 2015,27 Sep 2017,23:11
6127,Gimpy95,1146,1,-,1,3,10,40%,40%,20%,17 Oct 2015,27 Sep 2017,23:11
6128,eddieloew,1146,1,-,1,1,8,38%,38%,25%,20 Jan 2016,27 Sep 2017,23:11
6129,Snowhusky5,1146,1,-,-,3,5,60%,-,40%,18 Jul 2016,27 Sep 2017,23:11
6130,Clockwrk,1146,1,-,-,3,4,50%,50%,-,07 Mar 2016,27 Sep 2017,23:11
6131,Ppmat,1146,1,-,-,1,3,33%,-,67%,25 Oct 2015,27 Sep 2017,23:11
6132,bongfish,1146,1,-,-,1,3,33%,33%,33%,23 Oct 2015,27 Sep 2017,23:11
6133,perth,1146,-,3,1,5,7,57%,14%,29%,15 Jul 2016,27 Sep 2017,23:11
6134,Z3stra,1146,-,2,1,3,8,50%,25%,25%,15 Oct 2015,27 Sep 2017,23:11
6135,Gus72,1146,-,2,1,1,7,71%,29%,-,02 Aug 2017,27 Sep 2017,23:11
6136,Rujji,1146,-,1,1,4,9,56%,33%,11%,27 Sep 2016,27 Sep 2017,23:11
6137,Welcomematt92,1146,-,1,1,1,5,40%,20%,40%,15 Nov 2016,27 Sep 2017,23:11
6138,Goosers,1146,-,1,-,2,9,44%,22%,33%,22 Oct 2015,27 Sep 2017,23:11
6139,Boblinarina,1146,-,1,-,2,5,20%,60%,20%,17 Jan 2017,27 Sep 2017,23:11
6140,tempestfuckit,1146,-,1,-,1,4,25%,25%,50%,26 Dec 2015,27 Sep 2017,23:11
6141,joeyishar,1146,-,1,-,1,3,67%,-,33%,20 Oct 2015,27 Sep 2017,23:11
6142,Ru8bin,1146,-,1,-,1,2,50%,50%,-,22 May 2017,27 Sep 2017,23:11
6143,Skeyelab,1146,-,-,1,3,8,38%,63%,-,20 Oct 2015,27 Sep 2017,23:11
6144,Snowislife,1146,-,-,1,2,8,38%,-,63%,16 Dec 2015,27 Sep 2017,23:11
6145,DarkdogZA,1146,-,-,-,1,16,38%,38%,25%,06 Nov 2015,27 Sep 2017,23:11
6146,Snowboarder73,1146,-,-,-,1,10,-,10%,90%,27 Oct 2016,27 Sep 2017,23:11
6147,Mdvashro,1146,-,-,-,3,8,25%,63%,13%,14 Jun 2016,27 Sep 2017,23:11
6148,Canyon,1146,-,-,-,1,8,13%,13%,75%,27 Jan 2016,27 Sep 2017,23:11
6149,GamingExec,1146,-,-,-,1,4,-,75%,25%,28 Dec 2016,27 Sep 2017,23:11
6150,JD3000,1146,-,-,-,2,3,33%,-,67%,19 Oct 2015,27 Sep 2017,23:11
6151,Faker321,1146,-,-,-,2,3,33%,-,67%,18 Oct 2015,27 Sep 2017,23:11
6152,Admiral__Ackbar,1146,-,-,-,2,3,33%,-,67%,05 Apr 2016,27 Sep 2017,23:11
6153,BrandonMeens,1146,-,-,-,1,3,33%,-,67%,15 Oct 2015,27 Sep 2017,23:11
6154,Joebobaggins,1146,-,-,-,2,3,-,67%,33%,11 Oct 2015,27 Sep 2017,23:11
6155,Alexanderthemeh,1146,-,-,-,1,3,-,33%,67%,21 Oct 2015,27 Sep 2017,23:11
6156,Amped_Gamin,1146,-,-,-,1,3,-,-,100%,16 Oct 2015,27 Sep 2017,23:11
6157,stepho,1146,-,-,-,1,3,-,-,100%,21 May 2016,27 Sep 2017,23:11
6158,Squidmon,1146,-,-,-,1,2,50%,50%,-,24 Oct 2015,27 Sep 2017,23:11
6159,Barao,1146,-,-,-,1,2,50%,50%,-,05 Nov 2015,27 Sep 2017,23:11
6160,Mustardking20,1146,-,-,-,1,2,-,-,100%,11 Apr 2017,27 Sep 2017,23:11
6161,ShadySheep,1146,-,-,-,1,2,-,-,100%,01 Feb 2017,27 Sep 2017,23:11
6162,Rumi Yanuar,1146,-,-,-,1,1,-,-,100%,17 Oct 2015,27 Sep 2017,23:11
6163,The1ndianGamer,1146,-,-,-,1,1,-,100%,-,29 Mar 2016,27 Sep 2017,23:11
