rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
1239,submermaid,1319,3,2,2,4,8,100%,-,-,29 Oct 2015,30 Sep 2017,18:11
1240,aqueous,1319,2,2,2,7,10,80%,20%,-,27 Oct 2015,30 Sep 2017,18:11
1241,R10t--,1318,8,7,6,17,59,69%,29%,2%,15 Oct 2015,30 Sep 2017,18:11
1242,felipopulus,1318,7,-,1,3,8,100%,-,-,06 Feb 2016,30 Sep 2017,18:11
1243,everRed,1318,5,1,-,11,14,79%,21%,-,18 Feb 2017,30 Sep 2017,18:11
1244,Whompuscats,1318,3,7,6,19,33,73%,15%,12%,23 Dec 2015,30 Sep 2017,18:11
1245,murseglen,1318,3,2,1,15,18,89%,6%,6%,17 Oct 2015,30 Sep 2017,18:11
1246,Ursa,1318,2,2,2,5,12,92%,8%,-,21 Jun 2015,30 Sep 2017,18:11
1247,PiedotTaste,1318,1,-,-,2,2,100%,-,-,15 Oct 2015,30 Sep 2017,18:11
1248,Sir Green,1317,9,9,8,31,42,86%,12%,2%,17 Oct 2015,30 Sep 2017,18:11
1249,Wetduck,1317,6,1,1,4,15,87%,7%,7%,13 Aug 2016,30 Sep 2017,18:11
1250,GooE,1317,5,12,5,47,56,64%,14%,21%,20 Oct 2015,30 Sep 2017,18:11
1251,Soulghai,1317,4,1,-,2,7,86%,-,14%,18 Nov 2015,30 Sep 2017,18:11
1252,Bennny,1317,3,1,2,3,10,70%,10%,20%,07 Nov 2015,30 Sep 2017,18:11
1253,Druft,1317,3,1,-,3,8,88%,13%,-,19 Oct 2015,30 Sep 2017,18:11
1254,Sub-ben,1317,1,4,3,17,22,68%,27%,5%,22 Oct 2015,30 Sep 2017,18:11
1255,jaydave90,1317,1,2,-,5,6,100%,-,-,25 Aug 2015,30 Sep 2017,18:11
1256,jayshay4ever,1316,5,6,4,27,38,84%,16%,-,29 Mar 2017,30 Sep 2017,18:11
1257,Bad boi man,1316,4,5,1,4,22,73%,27%,-,14 Jul 2016,30 Sep 2017,18:11
1258,JcBarrent,1316,4,1,2,6,9,78%,22%,-,24 Nov 2015,30 Sep 2017,18:11
1259,Velvet Thunder,1316,3,2,1,4,10,80%,10%,10%,23 Oct 2015,30 Sep 2017,18:11
1260,maynoam,1316,3,-,1,3,5,80%,20%,-,18 Oct 2015,30 Sep 2017,18:11
1261,Nostradamvs,1316,2,4,4,15,21,67%,10%,24%,10 Nov 2015,30 Sep 2017,18:11
1262,Sputterfudge,1316,2,-,2,3,5,80%,-,20%,07 Oct 2015,30 Sep 2017,18:11
1263,Nori,1316,1,3,-,8,10,100%,-,-,04 Nov 2015,30 Sep 2017,18:11
1264,MrKittySnuggles,1316,-,6,1,2,10,70%,20%,10%,19 Oct 2015,30 Sep 2017,18:11
1265,NautiusMaximus,1315,20,7,5,20,59,85%,12%,3%,29 Mar 2016,30 Sep 2017,18:11
1266,JRose17,1315,6,4,3,5,27,67%,15%,19%,03 Dec 2015,30 Sep 2017,18:11
1267,Milotorou,1315,6,1,3,11,18,89%,11%,-,16 Oct 2015,30 Sep 2017,18:11
1268,Clayr1,1315,4,-,-,4,8,100%,-,-,03 Sep 2016,30 Sep 2017,18:11
1269,SirSamuelVimes,1315,3,7,4,17,37,68%,11%,22%,23 Jun 2016,30 Sep 2017,18:11
1270,rehl,1315,2,2,3,5,9,89%,-,11%,17 Jan 2017,30 Sep 2017,18:11
1271,Epsilon,1315,2,2,2,2,7,100%,-,-,19 Oct 2015,30 Sep 2017,18:11
1272,Drigo,1315,2,1,2,1,8,75%,13%,13%,04 Apr 2017,30 Sep 2017,18:11
1273,flap,1315,2,1,1,2,6,83%,-,17%,16 Jan 2016,30 Sep 2017,18:11
1274,Vixard,1314,10,7,2,6,25,92%,4%,4%,28 Apr 2016,30 Sep 2017,18:11
1275,tarugoman,1314,7,4,4,15,25,88%,4%,8%,24 Oct 2015,30 Sep 2017,18:11
1276,WTFruit,1314,4,4,2,17,21,71%,29%,-,17 Oct 2015,30 Sep 2017,18:11
1277,AZGOAT,1314,3,1,1,2,5,100%,-,-,14 May 2016,30 Sep 2017,18:11
1278,Bevroren,1314,2,2,1,2,5,100%,-,-,07 Dec 2015,30 Sep 2017,18:11
1279,j3R0D,1314,2,2,-,7,15,80%,7%,13%,23 Jan 2017,30 Sep 2017,18:11
1280,Shawno321,1314,2,2,-,5,13,54%,23%,23%,16 Dec 2015,30 Sep 2017,18:11
1281,pizza the hut,1314,2,-,2,7,7,71%,14%,14%,21 Nov 2016,30 Sep 2017,18:11
1282,Sixfootfour,1313,18,5,7,93,101,56%,24%,20%,21 Oct 2015,30 Sep 2017,18:11
1283,Joshuagerry,1313,11,9,3,4,54,93%,2%,6%,23 Nov 2015,30 Sep 2017,18:11
1284,Good Samaritan Inc,1313,11,4,-,5,18,83%,-,17%,20 Oct 2015,30 Sep 2017,18:11
1285,TheChibiReaperGod,1313,6,4,2,7,18,72%,6%,22%,11 Nov 2015,30 Sep 2017,18:11
1286,Glenner,1313,5,2,-,2,9,78%,-,22%,23 Oct 2015,30 Sep 2017,18:11
1287,kirbonski,1313,5,1,-,5,12,67%,8%,25%,18 Oct 2015,30 Sep 2017,18:11
1288,mayonnaise_pirate,1313,4,6,4,2,24,88%,-,13%,23 Oct 2015,30 Sep 2017,18:11
1289,Krem Kaiser,1313,3,3,-,11,12,92%,8%,-,19 Oct 2015,30 Sep 2017,18:11
1290,Zuluius,1313,3,2,1,10,13,92%,8%,-,08 Nov 2015,30 Sep 2017,18:11
1291,paranoidkitten,1313,2,7,7,22,31,87%,3%,10%,19 Oct 2015,30 Sep 2017,18:11
1292,ArkTheLad,1313,2,1,1,3,11,64%,9%,27%,22 Nov 2015,30 Sep 2017,18:11
1293,IdleHands,1313,1,3,1,10,15,67%,27%,7%,28 Oct 2015,30 Sep 2017,18:11
1294,M-k3,1313,1,1,4,3,8,88%,13%,-,20 Mar 2016,30 Sep 2017,18:11
1295,Heythere99,1313,-,-,3,3,3,-,-,100%,27 Oct 2016,30 Sep 2017,18:11
1296,Captain Wiggles,1312,11,13,5,21,45,89%,9%,2%,25 Feb 2016,30 Sep 2017,18:11
1297,Bandalk,1312,4,4,4,10,31,81%,16%,3%,19 Oct 2015,30 Sep 2017,18:11
1298,LuckyWon,1312,3,3,2,16,20,75%,20%,5%,24 Dec 2015,30 Sep 2017,18:11
1299,Skyllus,1312,2,4,-,9,11,100%,-,-,15 Oct 2015,30 Sep 2017,18:11
1300,ThaneKrios,1312,2,3,-,7,13,62%,38%,-,15 Mar 2016,30 Sep 2017,18:11
1301,nightgrey,1312,2,3,-,3,8,75%,25%,-,07 Nov 2015,30 Sep 2017,18:11
1302,Alison,1312,2,2,3,5,9,78%,11%,11%,16 Oct 2015,30 Sep 2017,18:11
1303,Stout,1312,2,2,1,4,6,83%,-,17%,23 Oct 2015,30 Sep 2017,18:11
1304,hellfire60,1312,2,2,-,2,7,71%,14%,14%,16 Oct 2015,30 Sep 2017,18:11
1305,roBurky,1312,2,2,-,2,4,100%,-,-,05 Oct 2015,30 Sep 2017,18:11
1306,Athenos,1312,2,1,2,10,20,80%,15%,5%,05 Jun 2016,30 Sep 2017,18:11
1307,Xuranu,1312,2,1,-,5,6,83%,17%,-,05 Oct 2015,30 Sep 2017,18:11
1308,Camouflage21,1312,1,2,2,6,9,89%,11%,-,19 Oct 2015,30 Sep 2017,18:11
1309,BonusEverything,1312,1,1,2,6,9,67%,33%,-,15 Oct 2015,30 Sep 2017,18:11
1310,Mac57,1312,-,4,5,8,18,72%,11%,17%,08 Feb 2016,30 Sep 2017,18:11
1311,TaoKrieger,1312,-,2,1,3,4,100%,-,-,01 Aug 2017,30 Sep 2017,18:11
1312,Kermit42,1311,12,3,-,23,31,74%,16%,10%,16 Dec 2015,30 Sep 2017,18:11
1313,Zmoe,1311,9,6,-,29,38,74%,8%,18%,03 Aug 2015,30 Sep 2017,18:11
1314,Enjoi Green,1311,7,5,7,18,51,59%,25%,16%,23 Dec 2015,30 Sep 2017,18:11
1315,fatfatabs,1311,5,8,1,22,30,70%,23%,7%,13 Oct 2015,30 Sep 2017,18:11
1316,Purefear,1311,5,4,1,12,18,78%,11%,11%,05 Apr 2016,30 Sep 2017,18:11
1317,Ayaya,1311,5,4,-,15,35,54%,26%,20%,10 Jan 2016,30 Sep 2017,18:11
1318,GardenGnome,1311,3,-,2,11,13,92%,-,8%,21 Oct 2015,30 Sep 2017,18:11
1319,Mencus,1311,2,1,-,2,3,100%,-,-,05 Oct 2015,30 Sep 2017,18:11
1320,SurpriseSurprise,1311,-,2,-,3,6,67%,-,33%,14 Dec 2015,30 Sep 2017,18:11
1321,hockeyman23,1310,30,16,13,20,89,87%,7%,7%,17 Oct 2015,30 Sep 2017,18:11
1322,No1Dude,1310,21,10,6,6,64,63%,11%,27%,21 Oct 2015,30 Sep 2017,18:11
1323,ChrisO,1310,10,7,-,31,37,78%,19%,3%,03 Sep 2016,30 Sep 2017,18:11
1324,FourthReich,1310,4,2,1,22,30,87%,3%,10%,10 Jan 2017,30 Sep 2017,18:11
1325,Rallyrage,1310,2,1,3,7,10,90%,10%,-,15 Oct 2015,30 Sep 2017,18:11
1326,SAILS,1310,2,1,-,4,4,75%,25%,-,08 Jul 2017,30 Sep 2017,18:11
1327,purplepanda,1310,2,-,-,3,3,100%,-,-,30 Sep 2015,30 Sep 2017,18:11
1328,Minnie,1310,1,4,4,10,26,65%,23%,12%,24 Feb 2016,30 Sep 2017,18:11
1329,Counselor,1310,1,1,2,4,10,80%,10%,10%,29 Jan 2016,30 Sep 2017,18:11
1330,VikingLosjen,1310,1,1,1,2,3,100%,-,-,09 Nov 2015,30 Sep 2017,18:11
1331,bstrate03,1310,-,2,1,2,8,50%,13%,38%,29 Mar 2017,30 Sep 2017,18:11
1332,TheWitcher,1310,-,2,-,3,3,-,-,100%,15 Jun 2017,30 Sep 2017,18:11
1333,Pandasecret,1309,8,9,3,8,36,83%,11%,6%,19 Oct 2015,30 Sep 2017,18:11
1334,hiddenninjaskills,1309,6,3,2,6,15,93%,7%,-,01 Nov 2015,30 Sep 2017,18:11
1335,Lockestep,1309,4,4,5,2,26,54%,23%,23%,23 Oct 2015,30 Sep 2017,18:11
1336,Stronghold71,1309,4,1,2,6,10,90%,-,10%,17 Oct 2015,30 Sep 2017,18:11
1337,MadMartyr,1309,4,1,-,1,11,64%,-,36%,05 Jan 2017,30 Sep 2017,18:11
1338,Caricifus,1309,3,-,1,1,5,100%,-,-,02 Aug 2016,30 Sep 2017,18:11
1339,jjjjesse,1309,3,-,-,7,8,63%,38%,-,25 Mar 2017,30 Sep 2017,18:11
1340,willscoso,1309,2,3,1,7,10,60%,10%,30%,25 Dec 2015,30 Sep 2017,18:11
1341,Undercover Cuckster,1308,6,7,4,7,29,86%,14%,-,10 Jan 2017,30 Sep 2017,18:11
1342,vach,1308,5,1,-,4,7,86%,-,14%,10 Mar 2016,30 Sep 2017,18:11
1343,Austinryter,1308,4,3,2,3,22,68%,27%,5%,27 Nov 2015,30 Sep 2017,18:11
1344,MichielH,1308,3,-,1,12,17,88%,6%,6%,06 Dec 2016,30 Sep 2017,18:11
1345,nolehynaws,1308,1,2,6,15,21,48%,24%,29%,02 Apr 2017,30 Sep 2017,18:11
1346,Fearssa,1308,1,2,-,3,6,83%,-,17%,11 Feb 2016,30 Sep 2017,18:11
1347,DuffyBlack,1308,-,2,-,4,6,67%,33%,-,14 Jun 2016,30 Sep 2017,18:11
1348,Fenian0909,1307,9,7,1,20,29,79%,3%,17%,21 Jan 2016,30 Sep 2017,18:11
1349,Dr_derp,1307,5,10,-,3,37,78%,16%,5%,16 Oct 2015,30 Sep 2017,18:11
1350,PTswimming18,1307,5,1,5,5,32,59%,34%,6%,01 Mar 2016,30 Sep 2017,18:11
1351,Braxo,1307,4,8,5,16,42,90%,10%,-,09 Mar 2015,30 Sep 2017,18:11
1352,Sirkyle,1307,3,3,1,7,11,73%,18%,9%,19 Oct 2015,30 Sep 2017,18:11
1353,CobaltGreen,1307,3,1,3,6,12,83%,8%,8%,20 Oct 2015,30 Sep 2017,18:11
1354,Bluedruid,1307,2,6,4,18,19,84%,16%,-,18 Oct 2015,30 Sep 2017,18:11
1355,SneakyRussian,1307,2,5,2,35,46,48%,30%,22%,26 Jan 2017,30 Sep 2017,18:11
1356,JuiceShack,1307,2,4,2,8,16,81%,6%,13%,23 Mar 2017,30 Sep 2017,18:11
1357,Fleece,1307,2,3,3,2,11,82%,9%,9%,28 Jan 2017,30 Sep 2017,18:11
1358,RandACK,1307,2,1,-,3,5,80%,20%,-,30 Dec 2015,30 Sep 2017,18:11
1359,I-Kill-My-Friends,1307,2,1,-,5,5,60%,40%,-,08 Mar 2016,30 Sep 2017,18:11
1360,Tenheydes,1307,1,1,1,1,3,100%,-,-,12 Jan 2017,30 Sep 2017,18:11
1361,Gromozeka,1307,-,3,1,6,8,88%,-,13%,16 Oct 2015,30 Sep 2017,18:11
1362,Darth Magnus,1307,-,3,-,2,5,80%,-,20%,26 Oct 2015,30 Sep 2017,18:11
1363,Vice Monkey,1307,-,2,2,5,6,100%,-,-,06 Aug 2016,30 Sep 2017,18:11
1364,KyBourbon,1306,13,11,8,11,49,86%,10%,4%,18 Oct 2015,30 Sep 2017,18:11
1365,Scalius,1306,7,16,9,85,97,79%,10%,10%,02 Jul 2016,30 Sep 2017,18:11
1366,Xddd,1306,6,2,-,3,16,88%,6%,6%,03 Feb 2017,30 Sep 2017,18:11
1367,Ranger Rye,1306,5,-,-,2,5,100%,-,-,06 Oct 2015,30 Sep 2017,18:11
1368,Willywhale,1306,3,3,1,2,9,89%,-,11%,18 Oct 2015,30 Sep 2017,18:11
1369,ioang,1306,1,4,4,9,17,82%,6%,12%,23 Oct 2015,30 Sep 2017,18:11
1370,Che Slothera,1306,1,1,1,3,5,100%,-,-,17 Oct 2015,30 Sep 2017,18:11
1371,Squish_Tank,1306,1,1,-,2,3,100%,-,-,07 Jan 2017,30 Sep 2017,18:11
1372,rushingfly,1305,14,8,5,4,31,97%,3%,-,20 Apr 2016,30 Sep 2017,18:11
1373,Vitotankian,1305,5,8,2,17,46,61%,33%,7%,05 Nov 2015,30 Sep 2017,18:11
1374,DuckDong,1305,4,3,2,12,18,89%,6%,6%,07 Nov 2015,30 Sep 2017,18:11
1375,Macsped,1305,4,2,3,7,19,84%,11%,5%,06 Nov 2015,30 Sep 2017,18:11
1376,Stella of the Deep,1305,4,2,-,23,24,88%,4%,8%,10 May 2016,30 Sep 2017,18:11
1377,FATBASTARD,1305,2,2,1,7,9,89%,11%,-,25 Oct 2015,30 Sep 2017,18:11
1378,Jonponder,1305,2,2,-,2,9,89%,-,11%,28 Nov 2016,30 Sep 2017,18:11
1379,D4N M0R435,1305,2,-,1,2,4,75%,-,25%,15 Oct 2015,30 Sep 2017,18:11
1380,subterfugeforblood,1305,-,2,-,3,4,75%,-,25%,26 Oct 2015,30 Sep 2017,18:11
1381,Terje,1305,-,1,2,4,6,83%,17%,-,25 Jun 2016,30 Sep 2017,18:11
1382,Pldoom,1304,13,9,7,12,42,81%,19%,-,31 Aug 2016,30 Sep 2017,18:11
1383,Glioseth,1304,6,6,6,7,30,67%,20%,13%,27 Aug 2016,30 Sep 2017,18:11
1384,DragArse,1304,6,2,1,19,25,88%,4%,8%,24 Nov 2015,30 Sep 2017,18:11
1385,TeenierTub,1304,5,6,4,8,33,67%,12%,21%,21 Oct 2015,30 Sep 2017,18:11
1386,Angelofruin,1304,4,4,1,13,16,81%,13%,6%,15 Oct 2015,30 Sep 2017,18:11
1387,Lmox,1304,4,1,2,3,13,85%,-,15%,12 Aug 2016,30 Sep 2017,18:11
1388,H2S Mayhem,1304,4,-,2,9,24,50%,33%,17%,22 Apr 2016,30 Sep 2017,18:11
1389,Dragonsget,1304,3,1,2,6,8,88%,13%,-,14 Mar 2016,30 Sep 2017,18:11
1390,bARTon,1304,3,1,-,6,9,78%,22%,-,24 Jan 2017,30 Sep 2017,18:11
1391,Hardoosty,1304,3,-,-,1,3,100%,-,-,04 Nov 2015,30 Sep 2017,18:11
1392,La Mano Negra,1304,2,3,3,8,14,93%,-,7%,07 Nov 2015,30 Sep 2017,18:11
1393,Rock7dmc,1304,2,-,2,5,10,70%,30%,-,24 Oct 2016,30 Sep 2017,18:11
1394,Croatt,1304,-,3,3,5,12,58%,17%,25%,05 Feb 2017,30 Sep 2017,18:11
1395,elskevdv,1304,-,3,2,6,10,80%,10%,10%,17 Dec 2015,30 Sep 2017,18:11
1396,luisenpc,1304,-,2,3,4,6,100%,-,-,29 Jul 2015,30 Sep 2017,18:11
1397,Imperious22,1304,-,1,2,4,6,67%,17%,17%,10 Nov 2015,30 Sep 2017,18:11
1398,lacosamx,1303,8,-,3,10,24,71%,29%,-,25 Jan 2016,30 Sep 2017,18:11
1399,LLCOOLDL,1303,6,5,3,13,20,75%,10%,15%,15 Oct 2015,30 Sep 2017,18:11
1400,SpencerIP,1303,3,4,3,17,38,71%,29%,-,27 Aug 2016,30 Sep 2017,18:11
1401,T-Dog_Trumbo,1303,2,6,6,31,35,71%,23%,6%,29 Oct 2015,30 Sep 2017,18:11
1402,Argento,1303,2,2,-,11,15,53%,47%,-,18 May 2017,30 Sep 2017,18:11
1403,RSuave,1303,2,1,2,11,14,86%,14%,-,10 Apr 2016,30 Sep 2017,18:11
1404,yongqi,1303,1,2,2,6,10,70%,20%,10%,23 Jul 2016,30 Sep 2017,18:11
1405,Kibb,1302,10,2,5,7,30,93%,3%,3%,09 Dec 2016,30 Sep 2017,18:11
1406,XxWarlordxX,1302,8,5,3,26,28,82%,18%,-,03 Mar 2016,30 Sep 2017,18:11
1407,Jordann,1302,8,3,1,2,13,92%,8%,-,21 Sep 2016,30 Sep 2017,18:11
1408,Sephi,1302,7,5,2,4,22,95%,-,5%,13 Feb 2016,30 Sep 2017,18:11
1409,J_ShipD,1302,6,7,1,20,31,81%,16%,3%,21 Oct 2016,30 Sep 2017,18:11
1410,GidBob,1302,6,6,3,29,35,60%,31%,9%,23 Oct 2015,30 Sep 2017,18:11
1411,Artorias,1302,3,6,-,6,14,86%,-,14%,20 Oct 2015,30 Sep 2017,18:11
1412,AlgoFl4sh,1302,3,4,-,5,9,100%,-,-,28 Jan 2016,30 Sep 2017,18:11
1413,BuddyMonkey,1302,3,2,2,13,15,53%,40%,7%,14 Mar 2016,30 Sep 2017,18:11
1414,Tingledik,1302,3,1,-,1,6,83%,17%,-,21 Jul 2016,30 Sep 2017,18:11
1415,jenny-_-Talls,1302,2,1,1,8,12,83%,17%,-,21 Oct 2015,30 Sep 2017,18:11
1416,Bpattav1,1301,16,25,6,15,66,95%,2%,3%,21 Oct 2015,30 Sep 2017,18:11
1417,solomonyeung,1301,11,3,2,10,40,55%,25%,20%,21 Nov 2015,30 Sep 2017,18:11
1418,matusli,1301,6,3,2,7,25,80%,8%,12%,31 Dec 2015,30 Sep 2017,18:11
1419,Onor,1301,5,1,-,9,11,73%,18%,9%,16 Oct 2015,30 Sep 2017,18:11
1420,stuartreid,1301,4,1,-,7,7,71%,-,29%,24 Aug 2015,30 Sep 2017,18:11
1421,Clem Rigger,1301,3,1,1,5,8,100%,-,-,19 Dec 2015,30 Sep 2017,18:11
1422,One-Eyed King,1301,3,1,1,3,7,100%,-,-,27 Jul 2017,30 Sep 2017,18:11
1423,DJ-571,1301,2,3,2,7,9,89%,11%,-,05 Nov 2015,30 Sep 2017,18:11
1424,MildSwearwords,1301,2,1,4,5,11,91%,9%,-,18 Oct 2015,30 Sep 2017,18:11
1425,Jooder492,1301,2,1,1,3,7,71%,29%,-,03 Jan 2016,30 Sep 2017,18:11
1426,Adam,1301,1,3,1,7,9,78%,22%,-,13 Oct 2015,30 Sep 2017,18:11
1427,saji,1301,1,2,4,4,14,86%,-,14%,03 Dec 2015,30 Sep 2017,18:11
1428,DarkShadowOhOne,1301,1,1,5,6,14,79%,14%,7%,15 Oct 2015,30 Sep 2017,18:11
1429,Uppy,1301,1,1,2,3,4,100%,-,-,19 Oct 2015,30 Sep 2017,18:11
1430,Firebird1029,1301,1,-,2,2,4,75%,-,25%,21 Oct 2015,30 Sep 2017,18:11
1431,Jpaik,1301,-,1,1,2,2,100%,-,-,07 Oct 2015,30 Sep 2017,18:11
1432,Lord Nay,1300,11,7,4,1,44,75%,14%,11%,12 Jul 2016,30 Sep 2017,18:11
1433,Vaginal Discharge,1300,10,7,8,39,60,75%,17%,8%,21 Nov 2016,30 Sep 2017,18:11
1434,Vesperal,1300,8,8,12,55,66,77%,21%,2%,30 Nov 2015,30 Sep 2017,18:11
1435,Le Boeff,1300,8,-,-,9,16,81%,6%,13%,16 Oct 2015,30 Sep 2017,18:11
1436,Churchill,1300,7,8,5,36,47,72%,21%,6%,18 Oct 2015,30 Sep 2017,18:11
1437,yannoloco,1300,5,3,1,2,10,100%,-,-,18 Oct 2015,30 Sep 2017,18:11
1438,TheRealTOB,1300,3,1,3,15,20,55%,35%,10%,28 Nov 2016,30 Sep 2017,18:11
1439,Edd_,1300,2,5,-,3,9,89%,-,11%,02 Apr 2017,30 Sep 2017,18:11
1440,medoc,1300,2,2,-,1,4,100%,-,-,17 Nov 2015,30 Sep 2017,18:11
1441,Uglygirl,1300,2,-,-,2,4,75%,-,25%,14 Nov 2015,30 Sep 2017,18:11
1442,Eltronco,1300,1,5,1,7,14,86%,7%,7%,29 Jan 2016,30 Sep 2017,18:11
1443,Anakinso,1300,1,2,2,5,8,88%,13%,-,04 Nov 2015,30 Sep 2017,18:11
1444,Toyz,1300,1,1,5,4,13,92%,-,8%,19 Oct 2015,30 Sep 2017,18:11
1445,yordun,1300,1,1,-,2,3,100%,-,-,03 Jun 2017,30 Sep 2017,18:11
1446,Honeyboy,1300,1,1,-,2,2,100%,-,-,18 Oct 2015,30 Sep 2017,18:11
1447,oddstarva,1299,13,11,8,20,71,69%,28%,3%,10 Dec 2015,30 Sep 2017,18:11
1448,Pizzahead,1299,6,6,-,25,36,78%,19%,3%,22 Oct 2015,30 Sep 2017,18:11
1449,ShaneK,1299,5,4,2,9,29,76%,14%,10%,17 Mar 2016,30 Sep 2017,18:11
1450,Gdubn,1299,3,6,2,17,33,70%,12%,18%,16 Oct 2015,30 Sep 2017,18:11
1451,Kingchese,1299,2,2,-,3,9,67%,22%,11%,04 Jul 2017,30 Sep 2017,18:11
1452,Zhiro,1299,2,1,1,2,8,50%,-,50%,21 Dec 2015,30 Sep 2017,18:11
1453,simple potato,1299,1,6,4,18,33,58%,24%,18%,09 Nov 2015,30 Sep 2017,18:11
1454,Knowing Crow,1299,1,2,2,1,6,83%,17%,-,27 Oct 2015,30 Sep 2017,18:11
1455,ToferC,1299,1,1,-,2,5,100%,-,-,24 Oct 2015,30 Sep 2017,18:11
1456,Gapp,1298,9,5,2,30,39,69%,28%,3%,17 Oct 2015,30 Sep 2017,18:11
1457,Godzilla,1298,8,1,-,5,13,69%,31%,-,22 Oct 2015,30 Sep 2017,18:11
1458,skcali,1298,7,4,1,4,17,94%,6%,-,05 Jan 2016,30 Sep 2017,18:11
1459,Drinahn,1298,6,9,-,6,28,79%,11%,11%,28 Oct 2015,30 Sep 2017,18:11
1460,The Equinox,1298,3,2,-,6,10,90%,-,10%,01 Jul 2016,30 Sep 2017,18:11
1461,Gob3,1298,2,5,1,9,23,43%,26%,30%,29 Sep 2016,30 Sep 2017,18:11
1462,kjwatts,1298,2,1,1,6,7,57%,29%,14%,22 Oct 2015,30 Sep 2017,18:11
1463,MWA69,1298,2,1,-,6,6,100%,-,-,26 Aug 2015,30 Sep 2017,18:11
1464,Tilki,1298,2,-,-,1,2,100%,-,-,30 May 2017,30 Sep 2017,18:11
1465,Behrooz,1298,1,-,-,1,2,50%,-,50%,06 Oct 2015,30 Sep 2017,18:11
1466,Tharon,1297,11,5,7,21,45,89%,9%,2%,20 Oct 2015,30 Sep 2017,18:11
1467,Dominashawn,1297,11,2,9,38,44,66%,18%,16%,16 Oct 2015,30 Sep 2017,18:11
1468,BandoftheRedhand,1297,9,7,8,45,59,75%,22%,3%,20 Oct 2015,30 Sep 2017,18:11
1469,ColtsPaesano,1297,8,6,9,12,41,83%,10%,7%,09 Aug 2016,30 Sep 2017,18:11
1470,SophieScholl,1297,8,3,2,14,24,75%,21%,4%,12 Jan 2016,30 Sep 2017,18:11
1471,LordHaldon,1297,7,10,6,2,42,83%,7%,10%,07 Jul 2016,30 Sep 2017,18:11
1472,WillJoeChuck,1297,7,3,-,2,12,100%,-,-,18 Oct 2015,30 Sep 2017,18:11
1473,Zacchus,1297,6,3,9,26,31,97%,3%,-,24 Mar 2016,30 Sep 2017,18:11
1474,Beeker,1297,3,1,1,3,7,100%,-,-,26 Oct 2015,30 Sep 2017,18:11
1475,Hou Jingqi,1297,3,-,-,6,14,36%,36%,29%,17 Jul 2016,30 Sep 2017,18:11
1476,MattHPI,1297,3,-,-,2,5,100%,-,-,17 Apr 2016,30 Sep 2017,18:11
1477,Dark AnGel,1297,3,-,-,1,3,100%,-,-,27 Apr 2016,30 Sep 2017,18:11
1478,Submarine Aubergine,1297,2,4,2,5,17,65%,24%,12%,10 Nov 2015,30 Sep 2017,18:11
1479,Hilldog,1297,2,4,-,7,11,73%,27%,-,20 Dec 2015,30 Sep 2017,18:11
1480,Whalen,1297,2,3,1,8,11,73%,9%,18%,13 Oct 2015,30 Sep 2017,18:11
1481,hamburgerhelper,1297,2,2,2,3,10,90%,-,10%,17 Feb 2016,30 Sep 2017,18:11
1482,Archangel04,1297,2,-,1,5,8,63%,-,38%,11 Mar 2017,30 Sep 2017,18:11
1483,Chibi96744,1297,2,-,-,1,3,67%,-,33%,11 Jan 2017,30 Sep 2017,18:11
1484,Mike_Rushby,1297,1,1,2,4,7,86%,14%,-,28 Oct 2015,30 Sep 2017,18:11
1485,Lookoutbelow,1297,1,1,1,4,5,100%,-,-,30 Sep 2015,30 Sep 2017,18:11
1486,yelmelnobrainer,1297,-,1,4,3,7,71%,29%,-,21 Feb 2017,30 Sep 2017,18:11
1487,Boothbay,1296,23,15,7,57,97,72%,18%,10%,29 Oct 2015,30 Sep 2017,18:11
1488,DarkZero,1296,8,12,9,35,50,80%,18%,2%,19 Jan 2016,30 Sep 2017,18:11
1489,Sandro997,1296,8,7,2,17,30,90%,10%,-,18 Nov 2015,30 Sep 2017,18:11
1490,HoneyBadgerBear,1296,7,20,27,131,149,77%,19%,5%,02 Sep 2016,30 Sep 2017,18:11
1491,Burt Macklin,1296,5,2,4,5,19,84%,11%,5%,17 Oct 2015,30 Sep 2017,18:11
1492,CoopTang,1296,4,3,6,10,19,84%,5%,11%,15 Oct 2015,30 Sep 2017,18:11
1493,HonestBawb,1296,3,5,1,10,18,61%,39%,-,06 Sep 2016,30 Sep 2017,18:11
1494,jhof,1296,3,2,-,1,6,83%,-,17%,31 Oct 2015,30 Sep 2017,18:11
1495,Leader16,1296,3,1,-,13,18,78%,-,22%,18 Feb 2016,30 Sep 2017,18:11
1496,xDeadxCellx,1296,2,3,6,4,15,93%,-,7%,13 Oct 2015,30 Sep 2017,18:11
1497,Mrscience,1296,2,3,1,3,13,77%,15%,8%,20 Oct 2015,30 Sep 2017,18:11
1498,dragan,1296,1,4,-,19,22,64%,14%,23%,16 Oct 2015,30 Sep 2017,18:11
1499,Byzantine,1296,-,1,2,10,11,82%,18%,-,02 Aug 2017,30 Sep 2017,18:11
1500,BobTHJ,1295,10,5,3,51,57,56%,40%,4%,26 Jan 2016,30 Sep 2017,18:11
1501,BadWolf,1295,10,1,1,8,21,81%,5%,14%,15 Oct 2015,30 Sep 2017,18:11
1502,Tap7,1295,8,20,29,51,110,95%,4%,1%,28 Mar 2016,30 Sep 2017,18:11
