rank,player,rating,gold,silver,bronze,rated_games,total_games,finished,eliminated,resigned,joined,date_scraped,time_scraped
4797,Brianblocker,1176,-,-,1,1,2,-,-,100%,16 Mar 2016,25 Sep 2017,16:18
4798,Saspcioll,1176,-,-,-,5,14,21%,29%,50%,16 Oct 2015,25 Sep 2017,16:18
4799,jlyda,1176,-,-,-,1,8,38%,-,63%,08 Apr 2017,25 Sep 2017,16:18
4800,Wrecking Ball,1176,-,-,-,1,6,67%,17%,17%,09 Sep 2016,25 Sep 2017,16:18
4801,Kwik kaos,1176,-,-,-,1,3,33%,67%,-,16 Oct 2015,25 Sep 2017,16:18
4802,Juhn,1176,-,-,-,1,2,50%,-,50%,16 Oct 2015,25 Sep 2017,16:18
4803,Atmoschazz,1176,-,-,-,2,2,50%,50%,-,10 Aug 2015,25 Sep 2017,16:18
4804,Bosman,1176,-,-,-,1,2,-,50%,50%,15 Nov 2016,25 Sep 2017,16:18
4805,Luisg521,1176,-,-,-,1,2,-,-,100%,15 Oct 2015,25 Sep 2017,16:18
4806,123bla,1176,-,-,-,1,1,-,-,100%,31 May 2017,25 Sep 2017,16:18
4807,Panos1221,1176,-,-,-,1,1,-,100%,-,13 Sep 2016,25 Sep 2017,16:18
4808,beowolf96,1176,-,-,-,1,1,-,-,100%,19 Oct 2015,25 Sep 2017,16:18
4809,Overlord Jimmy,1175,4,5,1,6,19,63%,26%,11%,30 Oct 2015,25 Sep 2017,16:18
4810,scottbessler,1175,4,-,1,6,15,53%,27%,20%,02 Nov 2015,25 Sep 2017,16:18
4811,Ccde5,1175,3,2,3,3,19,53%,16%,32%,22 Aug 2016,25 Sep 2017,16:18
4812,Ajmssc,1175,3,1,1,3,15,60%,7%,33%,02 Nov 2015,25 Sep 2017,16:18
4813,pedram1989,1175,2,1,3,8,14,50%,36%,14%,25 Feb 2017,25 Sep 2017,16:18
4814,Polybius99,1175,2,-,2,2,7,57%,-,43%,24 Oct 2015,25 Sep 2017,16:18
4815,Zoynk,1175,2,-,-,2,6,50%,17%,33%,18 Oct 2015,25 Sep 2017,16:18
4816,Anima Libera,1175,2,-,-,1,4,75%,25%,-,24 Aug 2017,25 Sep 2017,16:18
4817,Zuharran,1175,1,1,1,2,4,75%,-,25%,18 Oct 2015,25 Sep 2017,16:18
4818,Tal-Tom,1175,1,1,-,1,4,75%,25%,-,24 Oct 2015,25 Sep 2017,16:18
4819,gurthz0rz,1175,1,-,1,2,5,80%,20%,-,15 Oct 2015,25 Sep 2017,16:18
4820,Markapote,1175,1,-,1,1,5,60%,40%,-,25 Oct 2015,25 Sep 2017,16:18
